UNITID,FTE12MN,UNDUP,UNDUPUG,E12FT,E12PT,E12UG1ST,E12UGTRN,E12UGCNT,E12UGNDG,E12GRAD,E12UGFT,E12UG1SFT,E12UGTRFT,E12UGCNFT,E12UGNDFT,E12GRADFT,E12UGPT,E12UG1SPT,E12UGTRPT,E12UGCNPT,E12UGNDPT,E12GRADPT,PCTE12AN,PCTE12AS,PCTE12BK,PCTE12HS,PCTE12NH,PCTE12WH,PCTE122M,PCTE12UN,PCTE12NR,PCTE12W,PCTE12UGAN,PCTE12UGAS,PCTE12UGBK,PCTE12UGHS,PCTE12UGNH,PCTE12UGWH,PCTE12UG2M,PCTE12UGUN,PCTE12UGNR,PCTE12UGW,PCTE12GRADAN,PCTE12GRADAS,PCTE12GRADBK,PCTE12GRADHS,PCTE12GRADNH,PCTE12GRADWH,PCTE12GRAD2M,PCTE12GRADUN,PCTE12GRADNR,PCTE12GRADW,PCTE12DEEXC,PCTE12DESOM,PCTE12DENON,PCTE12UGDEEXC,PCTE12UGDESOM,PCTE12UGDENON,PCTE12GRADDEEXC,PCTE12GRADDESOM,PCTE12GRADDENON
155201,623,1100,1100,549,551,231,168,311,390,0,549,186,137,199,27,0,551,45,31,112,363,0,1,0,21,10,1,50,7,8,2,50,1,0,21,10,1,50,7,8,2,50,,,,,,,,,,,25,46,29,25,46,29,,,
155210,9799,25217,25217,6908,18309,2919,2196,9729,10373,0,6908,1616,791,3310,1191,0,18309,1303,1405,6419,9182,0,1,4,6,12,1,63,5,6,2,54,1,4,6,12,1,63,5,6,2,54,,,,,,,,,,,25,29,46,25,29,46,,,
155283,1013,952,952,952,0,666,0,286,0,0,952,666,0,286,0,0,0,0,0,0,0,0,1,2,29,17,0,19,1,32,0,91,1,2,29,17,0,19,1,32,0,91,,,,,,,,,,,7,93,0,7,93,0,,,
155292,2985,6621,6621,2426,4195,853,164,2469,3135,0,2426,470,70,1030,856,0,4195,383,94,1439,2279,0,0,4,18,27,0,38,6,5,2,58,0,4,18,27,0,38,6,5,2,58,,,,,,,,,,,24,26,50,24,26,50,,,
155308,160,205,201,173,32,19,48,130,4,4,171,16,43,112,0,2,30,3,5,18,4,2,1,3,31,13,1,34,8,5,4,34,1,3,31,12,1,35,8,4,3,34,0,0,25,25,0,0,0,25,25,25,2,67,31,1,67,31,50,50,0
155317,25178,30885,22216,25142,5743,5334,1503,14140,1239,8669,19009,5227,1163,12391,228,6133,3207,107,340,1749,1011,2536,1,6,5,9,0,65,5,2,7,54,1,6,5,10,0,68,6,1,4,53,0,6,5,7,0,57,4,5,16,57,11,54,34,7,66,28,24,25,51
155335,1834,4012,3318,1337,2675,181,174,596,2367,694,907,174,152,529,52,430,2411,7,22,67,2315,264,1,5,4,16,0,67,5,1,2,62,1,5,3,16,0,66,5,1,2,59,0,3,5,13,0,72,2,1,3,76,9,18,73,2,17,80,42,20,38
155353,136,146,146,146,0,109,0,37,0,0,146,109,0,37,0,0,0,0,0,0,0,0,1,0,55,24,0,14,6,0,0,24,1,0,55,24,0,14,6,0,0,24,,,,,,,,,,,0,0,100,0,0,100,,,
155399,17184,22106,16473,16894,5212,3343,1671,10669,790,5633,13976,3193,1266,9468,49,2918,2497,150,405,1201,741,2715,0,2,3,9,0,75,3,1,5,54,0,2,3,9,0,78,4,1,2,51,1,3,4,7,0,67,3,2,14,61,21,53,26,14,63,23,43,22,35
155414,916,1061,1003,916,145,266,170,552,15,58,916,258,143,515,0,0,87,8,27,37,15,58,0,1,11,19,0,57,6,0,4,41,0,1,12,19,0,57,6,0,4,42,0,0,9,19,0,60,5,0,7,28,8,61,31,6,61,33,41,59,0
155423,1048,1639,1639,1164,475,324,0,508,807,0,1164,212,0,333,619,0,475,112,0,175,188,0,2,1,7,16,0,62,6,6,1,39,2,1,7,16,0,62,6,6,1,39,,,,,,,,,,,3,4,93,3,4,93,,,
155450,870,1934,1934,514,1420,264,175,545,950,0,514,167,74,186,87,0,1420,97,101,359,863,0,3,1,4,8,0,75,7,0,1,67,3,1,4,8,0,75,7,0,1,67,,,,,,,,,,,34,41,25,34,41,25,,,
155487,486,1234,1234,302,932,124,114,220,776,0,302,74,48,149,31,0,932,50,66,71,745,0,1,2,6,12,0,74,5,0,0,43,1,2,6,12,0,74,5,0,0,43,,,,,,,,,,,3,18,80,3,18,80,,,
155496,139,154,154,123,31,35,21,94,4,0,123,34,16,72,1,0,31,1,5,22,3,0,2,1,11,11,0,71,3,0,1,48,2,1,11,11,0,71,3,0,1,48,,,,,,,,,,,12,6,82,12,6,82,,,
155511,773,829,828,816,13,245,74,507,2,1,816,245,74,496,1,0,12,0,0,11,1,1,4,2,13,16,0,50,1,7,7,33,4,2,13,16,0,50,1,7,7,32,0,0,0,0,0,0,100,0,0,100,0,2,98,0,2,98,0,100,0
155520,1364,1788,1371,1052,736,214,241,641,275,417,961,214,173,560,14,91,410,0,68,81,261,326,1,2,12,7,0,54,4,16,3,59,1,1,13,7,0,49,5,20,4,53,2,3,11,6,0,71,3,2,2,77,14,29,58,8,28,64,34,30,36
155566,1076,2307,2307,660,1647,336,198,529,1244,0,660,234,65,265,96,0,1647,102,133,264,1148,0,1,1,4,7,0,77,4,2,4,64,1,1,4,7,0,77,4,2,4,64,,,,,,,,,,,16,36,47,16,36,47,,,
155593,616,1305,1305,428,877,201,59,194,851,0,428,196,54,167,11,0,877,5,5,27,840,0,1,1,1,4,0,90,3,0,0,42,1,1,1,4,0,90,3,0,0,42,,,,,,,,,,,26,19,55,26,19,55,,,
155618,583,781,781,421,360,187,19,140,435,0,421,186,19,119,97,0,360,1,0,21,338,0,1,1,6,20,0,69,1,0,2,33,1,1,6,20,0,69,1,0,2,33,,,,,,,,,,,3,39,58,3,39,58,,,
155627,952,1115,963,1041,74,258,123,580,2,152,905,250,118,537,0,136,58,8,5,43,2,16,2,3,15,16,1,52,5,1,6,38,2,2,15,17,1,53,5,1,5,37,2,11,13,15,1,45,4,1,8,44,2,61,37,1,64,36,12,46,42
155636,361,612,339,404,208,1,92,244,2,273,161,1,52,108,0,243,178,0,40,136,2,30,2,21,9,10,0,54,2,0,1,69,1,1,12,13,0,71,1,0,0,81,2,47,7,6,0,32,3,1,3,55,54,43,3,79,19,2,22,74,4
155681,5150,6816,4937,4705,2111,849,501,3155,432,1879,4124,839,415,2812,58,581,813,10,86,343,374,1298,1,1,3,6,0,76,6,0,6,53,1,1,3,7,0,77,6,0,3,51,1,1,3,4,0,72,4,0,15,60,19,54,27,7,63,30,52,29,20
155715,955,1947,1947,630,1317,319,104,355,1169,0,630,288,68,200,74,0,1317,31,36,155,1095,0,2,2,8,4,0,65,4,9,4,58,2,2,8,4,0,65,4,9,4,58,,,,,,,,,,,53,23,24,53,23,24,,,
155812,1332,1697,1112,1069,628,227,171,547,167,585,824,224,138,462,0,245,288,3,33,85,167,340,1,2,11,17,0,54,4,8,2,54,1,1,13,21,0,51,5,5,2,48,1,2,7,11,1,60,3,15,2,66,10,41,48,7,56,38,18,15,68
155830,609,1515,1515,336,1179,187,156,178,994,0,336,111,77,92,56,0,1179,76,79,86,938,0,1,2,3,15,0,75,4,0,0,58,1,2,3,15,0,75,4,0,0,58,,,,,,,,,,,17,19,64,17,19,64,,,
155858,1181,2414,2414,900,1514,460,104,761,1089,0,900,390,52,342,116,0,1514,70,52,419,973,0,1,2,2,54,0,25,1,12,4,62,1,2,2,54,0,25,1,12,4,62,,,,,,,,,,,18,32,49,18,32,49,,,
155900,942,1580,1412,718,862,221,246,911,34,168,666,202,64,399,1,52,746,19,182,512,33,116,2,3,16,14,1,43,2,18,1,33,2,3,17,14,1,42,2,18,1,32,1,1,11,9,0,51,2,22,2,46,59,3,38,58,3,40,73,7,20
155937,568,808,779,538,270,144,68,401,166,29,514,138,55,315,6,24,265,6,13,86,160,5,0,0,9,15,0,57,6,5,8,41,0,1,9,14,0,57,6,5,8,41,0,0,10,24,0,52,7,3,3,41,25,45,30,24,46,29,38,0,62
155973,673,812,627,562,250,134,56,352,85,185,535,134,56,341,4,27,92,0,0,11,81,158,1,0,8,13,0,64,6,2,6,47,1,0,9,13,0,64,6,2,6,40,1,1,6,10,0,66,5,3,8,68,19,20,61,3,25,72,73,2,25
156082,4638,6517,5702,4171,2346,1042,712,2933,1015,815,3661,962,512,2148,39,510,2041,80,200,785,976,305,1,1,8,14,0,61,6,5,5,64,1,1,8,14,0,61,6,3,5,64,1,2,7,8,0,60,3,16,3,64,16,29,55,15,29,56,22,31,48
156107,3615,8867,8867,2172,6695,989,951,1887,5040,0,2172,561,386,780,445,0,6695,428,565,1107,4595,0,1,5,10,24,0,52,6,1,0,50,1,5,10,24,0,52,6,1,0,50,,,,,,,,,,,13,29,58,13,29,58,,,
156125,11845,19283,14506,11605,7678,1929,1743,8041,2793,4777,9336,1839,1269,6099,129,2269,5170,90,474,1942,2664,2508,1,6,5,13,0,50,4,2,19,57,1,7,6,16,0,50,5,3,14,57,0,3,4,6,0,50,3,1,34,57,25,31,45,24,35,41,27,16,57
156134,1718,1718,1718,1718,0,584,0,1134,0,0,1718,584,0,1134,0,0,0,0,0,0,0,0,3,2,17,15,1,54,5,3,0,55,3,2,17,15,1,54,5,3,0,55,,,,,,,,,,,12,0,88,12,0,88,,,
156189,534,583,583,533,50,192,37,317,37,0,533,189,36,308,0,0,50,3,1,9,37,0,0,1,4,1,0,93,1,0,0,49,0,1,4,1,0,93,1,0,0,49,,,,,,,,,,,0,0,100,0,0,100,,,
156213,1544,2176,1823,1286,890,368,140,925,390,353,1258,363,109,780,6,28,565,5,31,145,384,325,0,2,4,6,0,78,3,2,4,60,0,2,4,6,0,78,3,2,5,61,0,2,7,9,0,76,2,3,1,58,29,40,31,16,46,37,92,8,0
156222,1041,1971,0,572,1399,0,0,0,0,1971,0,0,0,0,0,572,0,0,0,0,0,1399,1,4,8,10,0,54,4,3,15,40,,,,,,,,,,,1,4,8,10,0,54,4,3,15,40,43,38,19,,,,43,38,19
156231,1633,3573,3573,1422,2151,530,204,1344,1495,0,1422,392,120,788,122,0,2151,138,84,556,1373,0,0,1,1,1,0,92,3,1,0,63,0,1,1,1,0,92,3,1,0,63,,,,,,,,,,,37,31,32,37,31,32,,,
156286,3028,3381,2543,2908,473,642,114,1708,79,838,2378,640,104,1628,6,530,165,2,10,80,73,308,0,3,10,7,0,71,5,1,2,61,0,3,10,8,0,70,5,1,2,61,0,4,11,4,0,75,4,0,2,63,10,44,47,3,49,48,28,30,42
156295,1464,1505,1505,1483,22,413,52,1018,22,0,1483,413,52,1012,6,0,22,0,0,6,16,0,0,4,19,16,0,44,8,2,8,59,0,4,19,16,0,44,8,2,8,59,,,,,,,,,,,0,0,100,0,0,100,,,
156310,301,447,447,390,57,143,0,304,0,0,390,133,0,257,0,0,57,10,0,47,0,0,0,6,15,4,2,61,10,0,0,99,0,6,15,4,2,61,10,0,0,99,,,,,,,,,,,0,0,100,0,0,100,,,
156338,2917,6922,6922,1988,4934,1019,365,2353,3185,0,1988,613,139,1108,128,0,4934,406,226,1245,3057,0,0,4,8,8,0,74,4,2,0,61,0,4,8,8,0,74,4,2,0,61,,,,,,,,,,,33,32,35,33,32,35,,,
156356,618,779,656,593,186,160,93,341,62,123,515,150,73,292,0,78,141,10,20,49,62,45,0,3,9,4,0,58,0,19,6,58,0,3,9,4,0,59,0,17,7,56,0,2,10,4,0,54,0,29,2,67,33,46,21,26,49,25,72,28,0
156365,9644,15615,8763,8785,6830,608,555,2196,5404,6852,3328,522,418,1734,654,5457,5435,86,137,462,4750,1395,0,2,6,4,0,47,2,5,34,51,0,3,8,6,0,71,3,6,4,60,0,2,3,2,0,18,0,3,72,41,19,45,36,14,26,60,24,69,7
156392,7216,16711,16711,5102,11609,2345,1350,6333,6683,0,5102,1323,615,2544,620,0,11609,1022,735,3789,6063,0,0,3,12,9,0,68,5,2,0,59,0,3,12,9,0,68,5,2,0,59,,,,,,,,,,,40,29,32,40,29,32,,,
156408,1290,1375,1375,1356,19,361,10,992,12,0,1356,360,10,977,9,0,19,1,0,15,3,0,0,4,5,8,0,73,3,1,5,52,0,4,5,8,0,73,3,1,5,52,,,,,,,,,,,0,0,100,0,0,100,,,
156417,115,209,175,94,115,27,45,99,4,34,81,13,25,43,0,13,94,14,20,56,4,21,0,0,3,1,0,93,3,0,0,14,0,0,3,2,0,91,3,0,0,16,0,0,0,0,0,100,0,0,0,3,78,13,9,74,15,11,100,0,0
156426,214,270,270,170,100,45,0,225,0,0,170,32,0,138,0,0,100,13,0,87,0,0,0,1,14,6,1,77,3,0,0,94,0,1,14,6,1,77,3,0,0,94,,,,,,,,,,,0,0,100,0,0,100,,,
156471,5160,7056,6152,3603,3453,708,3040,2404,0,904,2862,571,1387,904,0,741,3290,137,1653,1500,0,163,0,3,13,7,0,49,2,24,0,89,0,3,13,8,0,48,3,25,0,89,0,4,9,7,0,60,1,18,0,92,71,29,0,66,34,0,100,0,0
156541,17596,26738,7744,9691,17047,1393,1949,3579,823,18994,4662,936,1242,2444,40,5029,3082,457,707,1135,783,13965,0,12,6,2,0,48,0,17,16,56,0,1,6,1,0,77,0,15,0,67,0,16,6,2,0,36,0,18,23,51,59,37,4,61,28,11,59,40,1
156620,12440,17607,14609,11022,6585,794,860,11619,1336,2998,10290,621,460,9192,17,732,4319,173,400,2427,1319,2266,0,1,7,5,0,79,5,1,1,61,0,1,7,5,0,79,5,1,1,59,0,2,7,4,0,79,4,1,3,71,31,52,17,27,55,18,52,37,11
156648,3709,8889,8889,2712,6177,1259,478,3272,3880,0,2712,723,203,1384,402,0,6177,536,275,1888,3478,0,0,1,7,6,0,78,6,2,0,58,0,1,7,6,0,78,6,2,0,58,,,,,,,,,,,36,28,36,36,28,36,,,
156727,1920,3483,0,2362,1121,0,0,0,0,3483,0,0,0,0,0,2362,0,0,0,0,0,1121,0,3,19,3,0,66,5,3,0,94,,,,,,,,,,,0,3,19,3,0,66,5,3,0,94,100,0,0,,,,100,0,0
156745,1333,1578,1252,1198,380,315,53,850,34,326,1196,315,51,830,0,2,56,0,2,20,34,324,0,1,9,6,0,76,3,2,3,54,0,1,9,7,0,75,4,0,4,48,1,0,10,2,0,80,1,7,0,77,22,47,31,2,59,39,100,0,0
156754,46,64,64,64,0,17,0,47,0,0,64,17,0,47,0,0,0,0,0,0,0,0,0,2,6,2,2,84,5,0,0,97,0,2,6,2,2,84,5,0,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
156790,1554,4166,4166,1057,3109,475,110,1280,2301,0,1057,321,59,600,77,0,3109,154,51,680,2224,0,0,0,1,1,0,94,1,2,0,52,0,0,1,1,0,94,1,2,0,52,,,,,,,,,,,34,20,46,34,20,46,,,
156842,266,350,350,263,87,76,0,274,0,0,263,58,0,205,0,0,87,18,0,69,0,0,0,1,18,7,0,72,2,0,0,96,0,1,18,7,0,72,2,0,0,96,,,,,,,,,,,0,0,100,0,0,100,,,
156851,769,1949,1949,478,1471,242,109,737,861,0,478,140,47,243,48,0,1471,102,62,494,813,0,0,1,9,6,0,77,5,1,0,73,0,1,9,6,0,77,5,1,0,73,,,,,,,,,,,32,29,39,32,29,39,,,
156860,1210,2932,2932,953,1979,465,378,1288,801,0,953,234,127,527,65,0,1979,231,251,761,736,0,0,2,22,12,0,57,6,2,0,64,0,2,22,12,0,57,6,2,0,64,,,,,,,,,,,41,35,24,41,35,24,,,
156921,6220,17699,17699,3742,13957,2435,1116,5731,8417,0,3742,1052,392,2003,295,0,13957,1383,724,3728,8122,0,0,4,21,13,0,54,5,4,0,57,0,4,21,13,0,54,5,4,0,57,,,,,,,,,,,31,25,43,31,25,43,,,
156967,172,263,263,263,0,63,0,200,0,0,263,63,0,200,0,0,0,0,0,0,0,0,0,0,13,6,0,72,9,0,0,97,0,0,13,6,0,72,9,0,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
157021,164,411,291,236,175,62,35,168,26,120,146,26,24,70,26,90,145,36,11,98,0,30,1,18,24,4,0,49,3,2,0,77,1,1,23,4,0,66,3,1,0,89,0,58,25,3,0,9,1,3,2,48,45,49,6,58,33,9,12,88,0
157030,59,104,104,40,64,15,8,62,19,0,40,13,1,26,0,0,64,2,7,36,19,0,2,2,0,5,1,84,1,0,6,42,2,2,0,5,1,84,1,0,6,42,,,,,,,,,,,40,38,21,40,38,21,,,
157058,1477,2115,1920,1437,678,380,99,1014,427,195,1330,338,87,867,38,107,590,42,12,147,389,88,0,0,60,2,0,8,3,23,4,57,0,0,63,2,0,8,3,22,1,58,0,0,31,0,0,10,1,27,32,55,20,70,10,17,74,9,46,31,23
157076,739,928,928,832,96,258,120,501,49,0,832,257,118,452,5,0,96,1,2,49,44,0,1,2,14,4,0,59,1,15,4,51,1,2,14,4,0,59,1,15,4,51,,,,,,,,,,,17,34,49,17,34,49,,,
157085,29986,35216,25088,29494,5722,6555,1249,16169,1115,10128,22209,6430,888,14847,44,7285,2879,125,361,1322,1071,2843,0,4,7,6,0,74,4,2,4,60,0,4,7,6,0,76,4,1,2,58,0,4,9,5,0,68,2,3,8,67,16,50,34,6,63,31,39,19,43
157100,443,592,544,442,150,165,60,231,88,48,423,158,50,210,5,19,121,7,10,21,83,29,0,0,14,5,0,63,3,13,2,38,0,0,14,5,0,61,3,14,2,36,0,0,6,6,0,79,4,0,4,60,9,4,87,1,4,95,100,0,0
157207,36,109,0,7,102,0,0,0,0,109,0,0,0,0,0,7,0,0,0,0,0,102,0,0,19,4,0,76,1,0,0,52,,,,,,,,,,,0,0,19,4,0,76,1,0,0,52,100,0,0,,,,100,0,0
157216,3959,5191,1940,4323,868,413,293,1066,168,3251,1659,385,250,1017,7,2664,281,28,43,49,161,587,0,6,5,0,0,38,2,7,41,45,1,1,10,1,0,70,3,12,3,58,0,10,2,0,0,18,1,4,64,37,20,70,10,22,53,24,18,80,2
157289,18323,26325,18681,17292,9033,3299,1726,10946,2710,7644,12566,3048,1100,8319,99,4726,6115,251,626,2627,2611,2918,0,6,15,8,0,61,5,1,4,56,0,6,16,8,0,61,6,1,1,57,0,6,13,7,0,60,4,0,10,55,22,55,23,19,59,23,31,46,23
157298,76,96,0,74,22,0,0,0,0,96,0,0,0,0,0,74,0,0,0,0,0,22,0,5,20,4,0,65,2,0,4,71,,,,,,,,,,,0,5,20,4,0,65,2,0,4,71,0,0,100,,,,0,0,100
157304,1719,5463,5463,1242,4221,570,246,1693,2954,0,1242,362,74,619,187,0,4221,208,172,1074,2767,0,0,0,5,3,0,83,3,4,0,47,0,0,5,3,0,83,3,4,0,47,,,,,,,,,,,27,22,51,27,22,51,,,
157331,2192,5208,5208,1456,3752,785,261,1811,2351,0,1456,475,119,750,112,0,3752,310,142,1061,2239,0,0,0,4,4,0,87,3,1,0,60,0,0,4,4,0,87,3,1,0,60,,,,,,,,,,,42,26,32,42,26,32,,,
157377,1440,2243,1925,1293,950,285,280,852,508,318,1141,273,170,696,2,152,784,12,110,156,506,166,0,1,8,5,0,55,3,22,5,63,0,1,8,5,0,54,3,26,3,62,0,1,8,5,0,61,3,3,18,64,29,42,28,21,47,32,81,14,5
157386,5614,9558,8794,4907,4651,1228,267,3559,3740,764,4716,1219,215,3047,235,191,4078,9,52,512,3505,573,0,1,3,3,0,82,3,6,1,62,0,1,3,3,0,82,4,6,1,62,0,1,6,2,0,87,2,1,1,63,14,45,41,9,47,44,74,23,2
157401,7676,11887,9121,6847,5040,1703,615,4897,1906,2766,6229,1686,490,3998,55,618,2892,17,125,899,1851,2148,0,1,6,3,0,74,3,4,9,63,0,1,6,3,0,78,3,4,5,63,0,1,6,2,0,62,2,2,24,65,22,31,47,16,36,48,43,16,40
157438,2720,6320,6320,1646,4674,919,538,2313,2550,0,1646,447,188,833,178,0,4674,472,350,1480,2372,0,0,1,8,6,0,78,5,1,0,57,0,1,8,6,0,78,5,1,0,57,,,,,,,,,,,44,34,23,44,34,23,,,
157447,11914,18500,11630,9145,9355,1367,1134,6606,2523,6870,7431,1296,659,5164,312,1714,4199,71,475,1442,2211,5156,0,2,10,4,0,75,3,2,3,64,0,2,7,5,0,78,3,2,3,60,0,3,15,3,0,71,2,2,3,71,48,37,15,28,53,19,83,10,7
157483,2476,6593,6593,1819,4774,854,258,2376,3105,0,1819,626,116,1016,61,0,4774,228,142,1360,3044,0,0,1,8,6,0,76,4,5,0,58,0,1,8,6,0,76,4,5,0,58,,,,,,,,,,,27,30,44,27,30,44,,,
157535,2305,2961,1876,2245,716,315,155,764,642,1085,1179,315,149,715,0,1066,697,0,6,49,642,19,1,7,4,2,0,81,2,0,2,57,1,1,5,2,0,86,2,0,3,58,1,16,4,3,1,74,1,0,0,55,13,31,56,6,48,45,25,0,75
157553,1539,3365,3365,1391,1974,568,141,1314,1342,0,1391,428,96,799,68,0,1974,140,45,515,1274,0,0,1,1,2,0,93,2,1,0,61,0,1,1,2,0,93,2,1,0,61,,,,,,,,,,,46,26,28,46,26,28,,,
157614,92,145,145,115,30,88,0,57,0,0,115,68,0,47,0,0,30,20,0,10,0,0,0,2,39,6,1,43,3,6,0,97,0,2,39,6,1,43,3,6,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
157650,200,284,284,240,44,182,0,102,0,0,240,149,0,91,0,0,44,33,0,11,0,0,0,0,18,1,0,65,4,12,0,96,0,0,18,1,0,65,4,12,0,96,,,,,,,,,,,0,0,100,0,0,100,,,
157669,117,192,192,151,41,140,0,52,0,0,151,112,0,39,0,0,41,28,0,13,0,0,0,1,77,3,0,13,3,4,0,97,0,1,77,3,0,13,3,4,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
157678,172,206,206,206,0,138,0,68,0,0,206,138,0,68,0,0,0,0,0,0,0,0,0,0,6,4,0,84,6,0,0,97,0,0,6,4,0,84,6,0,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
157711,3430,7478,7478,2778,4700,1433,382,3190,2473,0,2778,965,191,1539,83,0,4700,468,191,1651,2390,0,0,1,1,4,0,91,3,1,0,62,0,1,1,4,0,91,3,1,0,62,,,,,,,,,,,45,25,30,45,25,30,,,
157739,1846,4130,4130,1370,2760,567,167,1456,1940,0,1370,362,82,770,156,0,2760,205,85,686,1784,0,0,0,2,1,0,90,1,5,0,58,0,0,2,1,0,90,1,5,0,58,,,,,,,,,,,30,27,42,30,27,42,,,
157748,2835,5633,1204,2421,3212,219,3,719,263,4429,707,179,2,518,8,1714,497,40,1,201,255,2715,0,4,3,1,0,77,0,0,15,22,0,3,2,1,0,91,0,0,4,45,0,4,3,1,0,73,0,0,18,16,25,50,25,8,39,52,30,52,18
157757,1399,1926,907,1208,718,122,135,420,230,1019,558,117,93,348,0,650,349,5,42,72,230,369,0,2,20,4,0,57,2,14,1,69,0,1,20,5,0,46,2,26,0,60,0,3,21,4,0,67,1,3,1,77,22,33,45,18,45,37,26,22,52
157793,1736,3982,3436,2243,1739,733,1312,1375,16,546,1791,378,694,709,10,452,1645,355,618,666,6,94,1,2,23,9,0,47,7,10,1,72,1,1,25,9,0,50,6,8,0,73,0,4,11,9,0,33,13,25,5,67,53,14,33,55,16,29,38,5,57
157809,1488,2363,2127,1344,1019,406,100,913,708,236,1259,404,48,806,1,85,868,2,52,107,707,151,0,2,6,5,0,75,4,1,6,54,0,2,7,5,0,78,4,2,3,53,0,2,5,4,0,56,1,1,31,60,20,27,53,13,30,58,83,5,12
157818,975,1029,1029,1006,23,279,18,724,8,0,1006,279,18,709,0,0,23,0,0,15,8,0,0,3,5,5,0,79,6,1,1,56,0,3,5,5,0,79,6,1,1,56,,,,,,,,,,,0,3,97,0,3,97,,,
157863,1085,1394,830,923,471,208,154,466,2,564,771,208,138,425,0,152,59,0,16,41,2,412,0,0,10,2,1,45,3,10,28,41,1,0,17,3,1,57,4,1,16,42,0,1,1,1,0,27,1,23,47,40,17,67,15,14,62,24,23,75,2
157951,13907,19978,17207,12715,7263,2943,1466,9043,3755,2771,11892,2875,938,7867,212,823,5315,68,528,1176,3543,1948,0,3,9,6,0,75,4,2,1,62,0,4,8,6,0,74,4,2,1,62,0,1,11,4,0,76,3,1,2,64,23,49,28,17,53,30,62,22,16
158088,946,1562,1562,1021,541,433,180,626,323,0,1021,317,119,504,81,0,541,116,61,122,242,0,1,1,34,3,0,53,3,6,0,50,1,1,34,3,0,53,3,6,0,50,,,,,,,,,,,18,34,49,18,34,49,,,
158246,241,311,311,311,0,188,0,123,0,0,311,188,0,123,0,0,0,0,0,0,0,0,0,0,85,2,0,10,2,0,0,75,0,0,85,2,0,10,2,0,0,75,,,,,,,,,,,0,0,100,0,0,100,,,
158325,144,199,199,199,0,1,0,198,0,0,199,1,0,198,0,0,0,0,0,0,0,0,0,3,45,1,0,51,1,0,0,90,0,3,45,1,0,51,1,0,0,90,,,,,,,,,,,0,81,19,0,81,19,,,
158431,3998,8595,8595,4374,4221,2046,1224,4095,1230,0,4374,1240,632,2310,192,0,4221,806,592,1785,1038,0,1,1,41,5,0,47,4,1,1,67,1,1,41,5,0,47,4,1,1,67,,,,,,,,,,,54,29,16,54,29,16,,,
158477,654,690,651,646,44,280,48,312,11,39,646,280,48,308,10,0,5,0,0,4,1,39,1,3,23,10,0,55,7,0,2,50,1,3,23,10,0,55,6,0,3,49,0,3,26,3,0,59,8,3,0,56,0,7,93,0,7,93,0,0,100
158538,48,76,76,76,0,21,0,55,0,0,76,21,0,55,0,0,0,0,0,0,0,0,0,0,26,3,0,68,0,3,0,97,0,0,26,3,0,68,0,3,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
158617,832,843,843,843,0,492,0,351,0,0,843,492,0,351,0,0,0,0,0,0,0,0,0,27,34,11,0,23,0,5,0,65,0,27,34,11,0,23,0,5,0,65,,,,,,,,,,,0,0,100,0,0,100,,,
158662,7883,18084,18084,5262,12822,3720,2284,9647,2433,0,5262,1572,927,2632,131,0,12822,2148,1357,7015,2302,0,0,2,49,12,0,30,3,1,2,68,0,2,49,12,0,30,3,1,2,68,,,,,,,,,,,23,47,30,23,47,30,,,
158778,98,117,117,117,0,39,0,78,0,0,117,39,0,78,0,0,0,0,0,0,0,0,2,1,58,4,0,26,9,0,0,100,2,1,58,4,0,26,9,0,0,100,,,,,,,,,,,0,0,100,0,0,100,,,
158787,83,105,105,105,0,33,0,72,0,0,105,33,0,72,0,0,0,0,0,0,0,0,0,0,1,8,0,90,0,1,0,98,0,0,1,8,0,90,0,1,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
158802,1154,1202,1191,1094,108,248,79,860,4,11,1083,244,72,767,0,11,108,4,7,93,4,0,0,0,79,1,0,1,3,13,3,74,0,0,79,1,0,1,3,14,3,74,0,0,100,0,0,0,0,0,0,100,4,81,14,4,82,15,100,0,0
158884,1684,3905,3905,1083,2822,463,423,1108,1911,0,1083,264,184,488,147,0,2822,199,239,620,1764,0,0,2,39,9,0,34,2,13,0,63,0,2,39,9,0,34,2,13,0,63,,,,,,,,,,,28,32,40,28,32,40,,,
159009,4641,5833,4866,4241,1592,1121,235,3253,257,967,3993,1058,196,2739,0,248,873,63,39,514,257,719,0,0,91,1,0,1,2,0,4,65,0,0,91,2,0,1,2,0,4,63,0,0,94,1,0,1,1,0,2,75,29,64,7,20,74,6,78,13,9
159027,151,181,181,181,0,72,0,109,0,0,181,72,0,109,0,0,0,0,0,0,0,0,0,0,59,4,0,35,2,1,0,99,0,0,59,4,0,35,2,1,0,99,,,,,,,,,,,0,0,100,0,0,100,,,
159197,533,798,798,798,0,352,0,446,0,0,798,352,0,446,0,0,0,0,0,0,0,0,0,1,46,4,0,47,2,0,0,15,0,1,46,4,0,47,2,0,0,15,,,,,,,,,,,0,0,100,0,0,100,,,
