UNITID,FTE12MN,UNDUP,E12FT,E12PT,UNDUPUG,E12UG1ST,E12UGTRN,E12UGCNT,E12UGNDG,E12GRAD,E12UGFT,E12UG1SFT,E12UGTRFT,E12UGCNFT,E12UGNDFT,E12GRADFT,E12UGPT,E12UG1SPT,E12UGTRPT,E12UGCNPT,E12UGNDPT,E12GRADPT,PCTE12AN,PCTE12AS,PCTE12BK,PCTE12HS,PCTE12NH,PCTE12WH,PCTE122M,PCTE12UN,PCTE12NR,PCTE12W,PCTE12UGAN,PCTE12UGAS,PCTE12UGBK,PCTE12UGHS,PCTE12UGNH,PCTE12UGWH,PCTE12UG2M,PCTE12UGUN,PCTE12UGNR,PCTE12UGW,PCTE12GRADAN,PCTE12GRADAS,PCTE12GRADBK,PCTE12GRADHS,PCTE12GRADNH,PCTE12GRADWH,PCTE12GRAD2M,PCTE12GRADUN,PCTE12GRADNR,PCTE12GRADW,PCTE12DEEXC,PCTE12DESOM,PCTE12DENON,PCTE12UGDEEXC,PCTE12UGDESOM,PCTE12UGDENON,PCTE12GRADDEEXC,PCTE12GRADDESOM,PCTE12GRADDENON 
490090,18,51,10,41,51,12,0,3,36,0,10,7,0,3,0,0,41,5,0,0,36,0,0,0,71,22,0,8,0,0,0,49,0,0,71,22,0,8,0,0,0,49,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490106,439,531,171,360,0,0,0,0,0,531,0,0,0,0,0,171,0,0,0,0,0,360,0,73,2,3,0,14,2,4,0,62,.,.,.,.,.,.,.,.,.,.,0,73,2,3,0,14,2,4,0,62,27,70,3,.,.,.,27,70,3
490115,42,72,72,0,72,29,0,43,0,0,72,29,0,43,0,0,0,0,0,0,0,0,0,3,39,6,0,50,3,0,0,32,0,3,39,6,0,50,3,0,0,32,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490124,7,13,13,0,13,3,5,5,0,0,13,3,5,5,0,0,0,0,0,0,0,0,0,38,0,23,0,38,0,0,0,54,0,38,0,23,0,38,0,0,0,54,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490133,3883,5939,5717,222,1879,946,165,767,1,4060,1777,894,133,749,1,3940,102,52,32,18,0,120,0,2,2,3,0,5,1,34,53,45,0,1,3,3,0,10,2,70,10,39,0,2,1,2,0,3,1,17,74,48,33,38,29,68,2,30,17,55,29
490142,30,47,19,28,47,0,0,47,0,0,19,0,0,19,0,0,28,0,0,28,0,0,0,0,100,0,0,0,0,0,0,83,0,0,100,0,0,0,0,0,0,83,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490151,69,126,80,46,126,56,0,70,0,0,80,32,0,48,0,0,46,24,0,22,0,0,0,6,49,5,0,40,0,0,0,95,0,6,49,5,0,40,0,0,0,95,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490160,85,130,130,0,130,35,0,95,0,0,130,35,0,95,0,0,0,0,0,0,0,0,1,23,5,19,1,41,10,0,0,82,1,23,5,19,1,41,10,0,0,82,.,.,.,.,.,.,.,.,.,.,0,100,0,0,100,0,.,.,.
490197,38,75,75,0,75,2,0,73,0,0,75,2,0,73,0,0,0,0,0,0,0,0,0,21,7,63,1,4,3,1,0,80,0,21,7,63,1,4,3,1,0,80,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490203,163,198,89,109,198,14,95,89,0,0,89,4,32,53,0,0,109,10,63,36,0,0,1,0,2,5,1,89,3,1,0,93,1,0,2,5,1,89,3,1,0,93,.,.,.,.,.,.,.,.,.,.,4,0,96,4,0,96,.,.,.
490221,29,43,28,15,43,29,0,14,0,0,28,19,0,9,0,0,15,10,0,5,0,0,5,5,0,14,0,65,0,9,2,81,5,5,0,14,0,65,0,9,2,81,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490230,231,350,344,6,307,82,30,194,1,43,303,80,30,192,1,41,4,2,0,2,0,2,0,8,0,2,0,0,0,0,89,51,0,8,0,3,0,0,0,0,89,52,0,7,0,0,0,0,0,0,93,42,3,66,31,2,74,24,7,12,81
490249,45,51,51,0,51,18,0,33,0,0,51,18,0,33,0,0,0,0,0,0,0,0,0,2,22,61,0,16,0,0,0,8,0,2,22,61,0,16,0,0,0,8,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490258,118,212,212,0,212,102,0,110,0,0,212,102,0,110,0,0,0,0,0,0,0,0,0,0,8,47,0,36,8,0,0,79,0,0,8,47,0,36,8,0,0,79,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490267,12,23,13,10,23,3,0,20,0,0,13,3,0,10,0,0,10,0,0,10,0,0,4,0,13,0,0,78,4,0,0,26,4,0,13,0,0,78,4,0,0,26,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490276,120,120,120,0,120,27,53,40,0,0,120,27,53,40,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490285,649,949,949,0,949,384,406,159,0,0,949,384,406,159,0,0,0,0,0,0,0,0,0,4,18,16,1,21,40,0,0,21,0,4,18,16,1,21,40,0,0,21,.,.,.,.,.,.,.,.,.,.,100,0,0,100,0,0,.,.,.
490294,120,202,176,26,202,137,0,65,0,0,176,117,0,59,0,0,26,20,0,6,0,0,3,1,2,74,0,17,0,2,0,68,3,1,2,74,0,17,0,2,0,68,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490300,70,123,54,69,123,29,0,94,0,0,54,16,0,38,0,0,69,13,0,56,0,0,0,1,8,29,0,54,2,0,7,70,0,1,8,29,0,54,2,0,7,70,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490319,22,22,22,0,22,11,0,11,0,0,22,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490328,108,108,108,0,108,0,44,64,0,0,108,0,44,64,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490337,51,123,54,69,123,22,0,101,0,0,54,13,0,41,0,0,69,9,0,60,0,0,1,50,28,11,2,5,4,0,0,72,1,50,28,11,2,5,4,0,0,72,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490346,55,57,57,0,57,53,0,0,4,0,57,53,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,100,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490373,357,356,356,0,0,0,0,0,0,356,0,0,0,0,0,356,0,0,0,0,0,0,0,18,4,9,0,50,3,15,0,50,.,.,.,.,.,.,.,.,.,.,0,18,4,9,0,50,3,15,0,50,0,100,0,.,.,.,0,100,0
490382,119,93,93,0,93,11,0,82,0,0,93,11,0,82,0,0,0,0,0,0,0,0,0,2,43,11,0,28,12,0,4,91,0,2,43,11,0,28,12,0,4,91,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490391,43,145,145,0,145,90,0,55,0,0,145,90,0,55,0,0,0,0,0,0,0,0,0,1,4,94,0,1,0,0,0,96,0,1,4,94,0,1,0,0,0,96,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490407,84,202,127,75,202,30,0,172,0,0,127,23,0,104,0,0,75,7,0,68,0,0,0,2,77,9,0,7,3,0,0,100,0,2,77,9,0,7,3,0,0,100,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490416,35,41,41,0,41,23,0,18,0,0,41,23,0,18,0,0,0,0,0,0,0,0,0,0,66,5,0,29,0,0,0,20,0,0,66,5,0,29,0,0,0,20,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490425,200,318,318,0,318,204,0,114,0,0,318,204,0,114,0,0,0,0,0,0,0,0,0,2,14,36,0,37,7,3,0,99,0,2,14,36,0,37,7,3,0,99,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490434,45,49,49,0,49,29,0,20,0,0,49,29,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0,96,2,0,0,98,0,0,2,0,0,96,2,0,0,98,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490443,99,178,178,0,178,26,0,152,0,0,178,26,0,152,0,0,0,0,0,0,0,0,0,4,45,17,2,21,10,1,0,100,0,4,45,17,2,21,10,1,0,100,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490452,53,68,21,47,68,28,0,40,0,0,21,9,0,12,0,0,47,19,0,28,0,0,0,12,21,38,0,26,0,3,0,79,0,12,21,38,0,26,0,3,0,79,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490461,67,160,160,0,160,81,0,79,0,0,160,81,0,79,0,0,0,0,0,0,0,0,0,1,25,27,1,28,5,0,14,96,0,1,25,27,1,28,5,0,14,96,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490470,13,36,36,0,36,15,0,21,0,0,36,15,0,21,0,0,0,0,0,0,0,0,0,0,47,8,0,33,11,0,0,86,0,0,47,8,0,33,11,0,0,86,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490489,62,56,45,11,56,28,0,28,0,0,45,26,0,19,0,0,11,2,0,9,0,0,0,0,68,7,0,23,0,2,0,16,0,0,68,7,0,23,0,2,0,16,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490498,35,42,42,0,42,10,13,19,0,0,42,10,13,19,0,0,0,0,0,0,0,0,0,0,48,10,0,43,0,0,0,33,0,0,48,10,0,43,0,0,0,33,.,.,.,.,.,.,.,.,.,.,5,12,83,5,12,83,.,.,.
490504,53,54,54,0,54,19,3,32,0,0,54,19,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,2,0,0,0,0,0,0,98,0,0,2,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490513,52,69,64,5,69,22,9,21,17,0,64,21,8,18,17,0,5,1,1,3,0,0,0,0,0,0,0,91,0,0,9,0,0,0,0,0,0,91,0,0,9,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490522,20,51,51,0,51,22,0,29,0,0,51,22,0,29,0,0,0,0,0,0,0,0,2,4,39,25,0,29,0,0,0,100,2,4,39,25,0,29,0,0,0,100,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490531,36,55,30,25,55,25,0,30,0,0,30,14,0,16,0,0,25,11,0,14,0,0,0,2,95,2,0,2,0,0,0,15,0,2,95,2,0,2,0,0,0,15,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490559,601,670,670,0,670,456,0,214,0,0,670,456,0,214,0,0,0,0,0,0,0,0,0,2,71,14,0,7,5,0,0,95,0,2,71,14,0,7,5,0,0,95,.,.,.,.,.,.,.,.,.,.,1,0,99,1,0,99,.,.,.
490601,645,645,645,0,0,0,0,0,0,645,0,0,0,0,0,645,0,0,0,0,0,0,0,24,2,7,0,55,3,2,6,48,.,.,.,.,.,.,.,.,.,.,0,24,2,7,0,55,3,2,6,48,0,0,100,.,.,.,0,0,100
490674,8,10,10,0,10,5,0,5,0,0,10,5,0,5,0,0,0,0,0,0,0,0,0,0,40,40,0,20,0,0,0,100,0,0,40,40,0,20,0,0,0,100,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490692,85,71,71,0,71,15,0,56,0,0,71,15,0,56,0,0,0,0,0,0,0,0,0,3,75,0,0,20,3,0,0,14,0,3,75,0,0,20,3,0,0,14,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490717,86,125,125,0,125,60,0,65,0,0,125,60,0,65,0,0,0,0,0,0,0,0,0,2,12,30,0,34,10,11,0,94,0,2,12,30,0,34,10,11,0,94,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490735,121,223,223,0,223,91,0,132,0,0,223,91,0,132,0,0,0,0,0,0,0,0,0,1,48,40,0,9,2,0,0,87,0,1,48,40,0,9,2,0,0,87,.,.,.,.,.,.,.,.,.,.,0,66,34,0,66,34,.,.,.
490744,42,53,53,0,53,17,0,36,0,0,53,17,0,36,0,0,0,0,0,0,0,0,0,0,77,8,0,15,0,0,0,25,0,0,77,8,0,15,0,0,0,25,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490753,27,35,35,0,2,0,2,0,0,33,2,0,2,0,0,33,0,0,0,0,0,0,0,6,6,3,0,86,0,0,0,77,0,0,0,0,0,100,0,0,0,100,0,6,6,3,0,85,0,0,0,76,0,0,100,0,0,100,0,0,100
490805,6236,10399,5408,4991,9385,1145,755,5397,2088,1014,5113,1109,412,3546,46,295,4272,36,343,1851,2042,719,0,3,9,22,0,58,3,1,3,60,0,3,10,23,0,58,3,1,2,59,0,4,9,9,0,57,1,2,18,67,18,26,56,16,27,56,33,14,53
490814,175,198,198,0,198,88,0,110,0,0,198,88,0,110,0,0,0,0,0,0,0,0,0,1,28,9,0,41,2,19,1,90,0,1,28,9,0,41,2,19,1,90,.,.,.,.,.,.,.,.,.,.,0,47,53,0,47,53,.,.,.
490832,380,380,249,131,380,55,0,325,0,0,249,43,0,206,0,0,131,12,0,119,0,0,0,1,31,2,0,39,5,21,1,93,0,1,31,2,0,39,5,21,1,93,.,.,.,.,.,.,.,.,.,.,0,60,40,0,60,40,.,.,.
490841,460,513,513,0,513,218,0,295,0,0,513,218,0,295,0,0,0,0,0,0,0,0,0,1,35,9,0,23,2,29,0,94,0,1,35,9,0,23,2,29,0,94,.,.,.,.,.,.,.,.,.,.,0,42,58,0,42,58,.,.,.
490869,386,574,574,0,574,162,0,412,0,0,574,162,0,412,0,0,0,0,0,0,0,0,0,2,34,44,0,15,3,3,0,89,0,2,34,44,0,15,3,3,0,89,.,.,.,.,.,.,.,.,.,.,0,85,15,0,85,15,.,.,.
490878,440,634,634,0,634,217,88,329,0,0,634,217,88,329,0,0,0,0,0,0,0,0,0,10,4,49,1,18,5,14,0,80,0,10,4,49,1,18,5,14,0,80,.,.,.,.,.,.,.,.,.,.,0,1,99,0,1,99,.,.,.
490896,195,332,258,74,332,239,0,93,0,0,258,190,0,68,0,0,74,49,0,25,0,0,0,2,24,28,0,45,1,1,0,92,0,2,24,28,0,45,1,1,0,92,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490948,14,28,28,0,28,8,0,20,0,0,28,8,0,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,18,0,0,100,0,0,0,0,0,0,18,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
490975,464,501,464,37,501,48,164,289,0,0,464,45,151,268,0,0,37,3,13,21,0,0,0,0,28,61,1,7,3,1,0,87,0,0,28,61,1,7,3,1,0,87,.,.,.,.,.,.,.,.,.,.,0,90,10,0,90,10,.,.,.
491057,294,294,294,0,294,20,79,195,0,0,294,20,79,195,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491066,70,128,52,76,128,39,0,89,0,0,52,13,0,39,0,0,76,26,0,50,0,0,0,1,1,56,0,25,17,0,0,100,0,1,1,56,0,25,17,0,0,100,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491075,53,85,85,0,85,60,0,25,0,0,85,60,0,25,0,0,0,0,0,0,0,0,1,0,22,8,1,64,2,1,0,11,1,0,22,8,1,64,2,1,0,11,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491084,119,268,268,0,268,227,0,41,0,0,268,227,0,41,0,0,0,0,0,0,0,0,1,1,70,1,0,13,0,14,0,98,1,1,70,1,0,13,0,14,0,98,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491136,72,136,77,59,136,78,0,58,0,0,77,45,0,32,0,0,59,33,0,26,0,0,0,0,40,24,0,21,1,13,0,96,0,0,40,24,0,21,1,13,0,96,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491145,99,167,118,49,167,89,0,78,0,0,118,65,0,53,0,0,49,24,0,25,0,0,0,0,23,29,1,44,3,1,0,98,0,0,23,29,1,44,3,1,0,98,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491181,725,669,332,337,669,103,267,299,0,0,332,40,109,183,0,0,337,63,158,116,0,0,0,0,0,0,0,89,1,9,0,86,0,0,0,0,0,89,1,9,0,86,.,.,.,.,.,.,.,.,.,.,0,100,0,0,100,0,.,.,.
491190,126,147,102,45,3,0,3,0,0,144,3,0,3,0,0,99,0,0,0,0,0,45,1,11,10,31,0,37,5,5,1,79,0,33,33,0,0,33,0,0,0,33,1,10,10,32,0,37,5,5,1,80,1,93,5,0,100,0,1,93,6
491215,57,112,112,0,112,55,0,57,0,0,112,55,0,57,0,0,0,0,0,0,0,0,3,0,4,29,0,63,0,0,0,6,3,0,4,29,0,63,0,0,0,6,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491224,118,161,115,46,161,2,0,159,0,0,115,1,0,114,0,0,46,1,0,45,0,0,0,1,16,14,0,63,7,0,0,93,0,1,16,14,0,63,7,0,0,93,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491233,42,56,33,23,56,17,0,39,0,0,33,10,0,23,0,0,23,7,0,16,0,0,0,4,68,0,0,27,2,0,0,100,0,4,68,0,0,27,2,0,0,100,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491242,81,112,112,0,112,50,0,62,0,0,112,50,0,62,0,0,0,0,0,0,0,0,3,1,4,33,1,42,7,4,5,49,3,1,4,33,1,42,7,4,5,49,.,.,.,.,.,.,.,.,.,.,0,13,87,0,13,87,.,.,.
491251,77,142,142,0,142,49,0,93,0,0,142,49,0,93,0,0,0,0,0,0,0,0,0,4,23,14,0,49,11,0,0,49,0,4,23,14,0,49,11,0,0,49,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491260,55,69,39,30,69,37,0,32,0,0,39,24,0,15,0,0,30,13,0,17,0,0,1,0,1,23,0,71,3,0,0,100,1,0,1,23,0,71,3,0,0,100,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491288,727,970,74,896,970,31,386,493,60,0,74,0,38,33,3,0,896,31,348,460,57,0,0,3,5,5,0,80,2,5,0,68,0,3,5,5,0,80,2,5,0,68,.,.,.,.,.,.,.,.,.,.,100,0,0,100,0,0,.,.,.
491297,166,196,8,188,196,0,104,92,0,0,8,0,5,3,0,0,188,0,99,89,0,0,0,2,5,6,0,82,2,4,0,61,0,2,5,6,0,82,2,4,0,61,.,.,.,.,.,.,.,.,.,.,100,0,0,100,0,0,.,.,.
491394,144,231,231,0,231,127,0,104,0,0,231,127,0,104,0,0,0,0,0,0,0,0,0,4,42,32,2,10,6,4,0,11,0,4,42,32,2,10,6,4,0,11,.,.,.,.,.,.,.,.,.,.,0,2,98,0,2,98,.,.,.
491446,161,161,161,0,161,121,7,33,0,0,161,121,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,100,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491464,60,170,170,0,170,106,0,64,0,0,170,106,0,64,0,0,0,0,0,0,0,0,1,15,6,67,1,7,4,0,0,81,1,15,6,67,1,7,4,0,0,81,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491473,246,713,32,681,713,155,0,558,0,0,32,0,0,32,0,0,681,155,0,526,0,0,0,2,35,10,0,52,1,0,0,38,0,2,35,10,0,52,1,0,0,38,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491507,78,105,0,105,105,24,0,81,0,0,0,0,0,0,0,0,105,24,0,81,0,0,1,8,7,53,1,27,1,1,2,92,1,8,7,53,1,27,1,1,2,92,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491525,62,95,59,36,95,26,8,41,20,0,59,20,3,25,11,0,36,6,5,16,9,0,0,12,2,7,0,76,0,3,0,36,0,12,2,7,0,76,0,3,0,36,.,.,.,.,.,.,.,.,.,.,41,49,9,41,49,9,.,.,.
491534,9,28,0,28,28,20,0,8,0,0,0,0,0,0,0,0,28,20,0,8,0,0,0,7,0,25,7,54,4,4,0,89,0,7,0,25,7,54,4,4,0,89,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491543,87,180,135,45,180,51,0,129,0,0,135,49,0,86,0,0,45,2,0,43,0,0,1,21,20,54,1,2,0,0,2,86,1,21,20,54,1,2,0,0,2,86,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491552,53,49,49,0,49,48,0,1,0,0,49,48,0,1,0,0,0,0,0,0,0,0,0,0,4,8,0,88,0,0,0,100,0,0,4,8,0,88,0,0,0,100,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491570,31,45,45,0,45,21,0,24,0,0,45,21,0,24,0,0,0,0,0,0,0,0,0,4,40,9,0,44,0,2,0,98,0,4,40,9,0,44,0,2,0,98,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491589,46,38,11,27,38,0,0,38,0,0,11,0,0,11,0,0,27,0,0,27,0,0,5,0,63,16,5,8,0,3,0,24,5,0,63,16,5,8,0,3,0,24,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491598,21,44,44,0,44,17,0,27,0,0,44,17,0,27,0,0,0,0,0,0,0,0,0,2,5,45,0,48,0,0,0,86,0,2,5,45,0,48,0,0,0,86,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491613,82,92,92,0,92,19,0,63,10,0,92,19,0,63,10,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491622,93,93,93,0,93,25,0,68,0,0,93,25,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,12,0,0,0,0,0,0,88,0,0,12,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491631,214,224,113,111,224,71,34,71,48,0,113,52,23,38,0,0,111,19,11,33,48,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,100,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491640,178,178,178,0,178,41,7,130,0,0,178,41,7,130,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491659,131,154,154,0,154,133,0,21,0,0,154,133,0,21,0,0,0,0,0,0,0,0,1,7,19,36,3,28,5,1,0,51,1,7,19,36,3,28,5,1,0,51,.,.,.,.,.,.,.,.,.,.,1,6,93,1,6,93,.,.,.
491668,365,441,441,0,441,223,0,218,0,0,441,223,0,218,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,99,0,0,0,100,0,0,0,0,0,99,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491677,43,62,43,19,62,51,0,11,0,0,43,36,0,7,0,0,19,15,0,4,0,0,5,2,21,35,2,35,0,0,0,42,5,2,21,35,2,35,0,0,0,42,.,.,.,.,.,.,.,.,.,.,6,0,94,6,0,94,.,.,.
491686,37,60,60,0,60,32,0,28,0,0,60,32,0,28,0,0,0,0,0,0,0,0,3,2,32,32,0,23,7,2,0,15,3,2,32,32,0,23,7,2,0,15,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491695,36,71,71,0,71,16,0,55,0,0,71,16,0,55,0,0,0,0,0,0,0,0,0,0,89,3,0,8,0,0,0,72,0,0,89,3,0,8,0,0,0,72,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491701,34,66,0,66,66,22,0,44,0,0,0,0,0,0,0,0,66,22,0,44,0,0,0,0,0,0,2,98,0,0,0,85,0,0,0,0,2,98,0,0,0,85,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491710,103,118,118,0,118,26,31,46,15,0,118,26,31,46,15,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,3,0,0,0,0,0,0,97,0,0,3,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491729,33,40,40,0,40,8,0,32,0,0,40,8,0,32,0,0,0,0,0,0,0,0,0,0,95,0,0,5,0,0,0,98,0,0,95,0,0,5,0,0,0,98,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491738,85,110,110,0,110,65,0,45,0,0,110,65,0,45,0,0,0,0,0,0,0,0,0,22,1,9,29,22,16,1,0,85,0,22,1,9,29,22,16,1,0,85,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491747,20,44,44,0,44,37,0,7,0,0,44,37,0,7,0,0,0,0,0,0,0,0,0,0,41,39,0,18,2,0,0,64,0,0,41,39,0,18,2,0,0,64,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491756,206,192,192,0,192,108,0,84,0,0,192,108,0,84,0,0,0,0,0,0,0,0,0,8,25,52,0,5,7,3,0,15,0,8,25,52,0,5,7,3,0,15,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491765,102,102,102,0,102,27,0,75,0,0,102,27,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491774,146,197,146,51,197,42,0,155,0,0,146,31,0,115,0,0,51,11,0,40,0,0,0,24,65,7,4,1,0,0,0,87,0,24,65,7,4,1,0,0,0,87,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491783,102,96,38,58,96,75,0,21,0,0,38,30,0,8,0,0,58,45,0,13,0,0,1,0,4,15,0,77,3,0,0,25,1,0,4,15,0,77,3,0,0,25,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491792,152,167,167,0,167,70,0,97,0,0,167,70,0,97,0,0,0,0,0,0,0,0,1,2,3,14,0,74,4,2,0,96,1,2,3,14,0,74,4,2,0,96,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491808,91,234,183,51,0,0,0,0,0,234,0,0,0,0,0,183,0,0,0,0,0,51,2,6,11,9,3,57,0,12,0,81,.,.,.,.,.,.,.,.,.,.,2,6,11,9,3,57,0,12,0,81,100,0,0,.,.,.,100,0,0
491817,217,229,171,58,229,126,57,46,0,0,171,123,25,23,0,0,58,3,32,23,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,100,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
491826,145,206,206,0,206,47,0,159,0,0,206,47,0,159,0,0,0,0,0,0,0,0,3,0,2,68,0,19,6,0,0,100,3,0,2,68,0,19,6,0,0,100,.,.,.,.,.,.,.,.,.,.,0,0,100,0,0,100,.,.,.
