UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3C12,F3C12,XF3C121,F3C121,XF3C122,F3C122,XF3C13,F3C13,XF3C131,F3C131,XF3C132,F3C132,XF3C14,F3C14,XF3C141,F3C141,XF3C142,F3C142,XF3C15,F3C15,XF3C151,F3C151,XF3C152,F3C152,XF3C16,F3C16,XF3C161,F3C161,XF3C162,F3C162,XF3C17,F3C17,XF3C171,F3C171,XF3C172,F3C172,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03,XF3G01,F3G01,XF3G02,F3G02,XF3G03,F3G03,XF3G04,F3G04,XF3G05,F3G05,XF3G06,F3G06,XF3G07,F3G07
107293,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,293949,R,0,R,94775,R,0,R,94775,R,0,R,388724,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,923627,R,4000,R,0,R,4000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,81451,A,,A,,R,0,R,1009078,R,333386,R,162380,R,0,R,0,R,0,R,0,R,74673,R,51000,R,114062,R,33080,R,315956,R,52000,A,,A,,R,0,A,,A,,R,0,R,0,R,838077,R,298460,R,0,R,480950,R,39373,R,19294,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
107442,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,242197,R,0,R,0,R,0,R,0,R,0,R,242197,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,525879,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,35460,A,,A,,R,0,R,561339,R,85318,R,85318,R,0,R,0,R,0,R,0,R,4000,R,600,R,5000,R,300,R,3500,R,2000,A,,A,,R,0,A,,A,,R,0,R,0,R,97818,R,88218,R,0,R,2708,R,6092,R,0,R,800,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
107655,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,201294,R,0,R,0,R,0,R,0,R,0,R,201294,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,407732,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,29683,A,,A,,R,0,R,437415,R,87202,R,87202,R,0,Z,0,R,0,Z,0,R,77373,R,0,R,18498,R,8745,R,120642,R,0,A,,A,,R,0,A,,A,,R,0,R,0,R,303715,R,95947,R,17346,R,88527,R,7767,R,3511,R,90617,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
107789,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,433722,R,64852,Z,0,Z,0,Z,0,R,4875,R,503449,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,1522488,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,94122,A,,A,,R,0,R,1616610,R,527060,R,284020,Z,0,Z,0,Z,0,Z,0,R,35045,R,32529,R,132283,R,122786,R,228815,R,100699,A,,A,,Z,0,A,,A,,R,431248,R,0,R,1354451,R,540034,R,41771,R,81101,R,39225,R,0,R,652320,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
107831,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,263095,R,0,R,0,R,0,R,0,R,0,R,263095,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,816868,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,64410,A,,A,,R,0,R,881278,R,148520,R,114534,R,0,R,0,R,0,R,0,R,82648,R,31120,R,40658,R,38000,R,130576,R,76000,A,,A,,R,0,A,,A,,R,0,R,0,R,402402,R,259654,R,0,R,142748,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
108065,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,114062,R,0,R,0,R,0,R,0,R,40000,R,154062,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,135522,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2179,R,45150,A,,A,,R,0,R,182851,R,14444,R,14444,R,0,R,0,R,0,R,0,R,1850,R,0,R,1780,R,0,R,2615,R,0,A,,A,,R,0,A,,A,,R,0,R,0,R,20689,R,14444,R,1615,R,4250,R,0,R,0,R,380,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
108232,R,238683967,R,11528128,R,137518730,R,0,R,179522282,R,104012572,R,59161685,R,238683967,R,2497538,R,3340546,R,260060955,R,11643224,Z,0,R,277542263,R,140023533,R,137518730,R,155711525,R,154578220,R,0,R,1133305,R,0,R,58028380,R,0,R,59161685,R,9937139,R,782473,R,1696920,R,1696920,R,0,R,7224085,R,19640617,R,8921005,R,0,R,8921005,R,0,R,0,R,0,R,0,R,0,R,0,R,1696920,R,1696920,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7224085,R,7224085,R,0,R,146977570,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,37,R,0,R,8733918,R,0,R,0,R,155711525,R,63845855,R,37698176,R,0,R,0,R,0,R,0,R,405270,R,138179,R,32127921,R,21905625,R,24493013,R,5491413,R,10462230,R,300849,R,0,R,0,R,0,R,23243931,R,1682871,R,154578220,R,67217113,R,12095500,R,19924239,R,8107292,R,3346420,R,43887656,A,,A,,-2,R,1150305,R,155711525,R,59161685,R,238683967,R,78357095,R,104012572,R,154578220
108977,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1120413,R,0,R,0,R,0,R,0,R,0,R,1120413,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2933952,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,50778,A,,A,,R,0,R,2984730,R,1296205,R,678489,R,0,R,0,R,0,R,0,R,199544,R,118917,R,365556,R,343446,R,187419,R,155353,A,,A,,Z,0,A,,A,,R,710313,R,0,R,2759037,R,1296205,R,0,R,696963,R,20891,R,8547,R,736431,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
109040,R,80651318,R,0,R,17526993,R,0,R,51994528,R,0,R,28656790,R,80651318,R,0,R,35979230,R,11360213,R,870882,R,8261958,R,56472283,R,38945290,R,17526993,R,82883312,R,70763870,R,0,R,12119442,R,-9892961,R,26430309,R,0,R,28656790,R,16275656,R,658293,R,1444164,R,1444164,R,0,R,1516713,R,19894826,R,1516713,R,0,R,1516713,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1516713,R,1516713,R,0,R,81390228,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1455583,R,0,R,0,A,,R,37501,R,82883312,R,27617421,R,15006925,R,0,R,0,R,0,R,0,R,2645951,R,2011153,R,4409162,R,2916745,R,36091336,R,10650343,R,0,R,0,R,0,A,,A,,R,0,R,0,R,70763870,R,30585166,R,2300498,R,5842205,R,3563501,R,219356,R,28253144,A,,A,,-2,R,70938990,R,82883312,R,28656790,R,80651318,R,11129799,R,0,R,70763870
109721,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1141986,R,87000,R,0,R,0,R,0,R,0,R,1228986,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2035718,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,2035718,R,234550,R,207966,R,0,R,0,R,0,R,0,R,213675,R,149887,R,485677,R,182675,R,437373,R,202069,A,,A,,R,0,A,,A,,R,528227,R,117350,R,1899502,R,859947,R,114872,R,266401,R,22729,R,0,R,635553,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
109934,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1712481,R,887028,R,4516,R,4516,R,0,R,23000,R,2627025,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,6015989,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,125348,A,,A,,R,0,R,6141337,R,2193965,R,2193965,R,0,R,0,R,0,R,0,R,1532026,R,1532026,R,256840,R,256840,R,668823,R,0,A,,A,,R,0,A,,A,,R,44031,R,0,R,4695685,R,3982831,R,0,R,668823,R,44031,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
110194,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1053181,R,18111,R,0,R,0,R,0,R,6032,R,1077324,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2697340,R,1077324,R,0,R,1077324,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,29310,A,,A,,R,0,R,3803974,R,1309013,R,1256020,R,0,R,0,R,0,R,0,R,47009,R,33005,R,139964,R,125000,R,524148,R,507528,A,,A,,R,0,A,,A,,R,1899075,R,0,R,3919209,R,1921553,R,98581,R,401285,R,109155,R,0,R,1388635,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
110219,R,18353493,R,0,R,532433,R,0,R,9803730,R,0,R,8549763,R,18353493,R,779605,R,0,R,2275394,R,0,R,2633183,R,5688182,R,5155749,R,532433,R,40671679,R,35026629,R,0,R,5645050,R,-4978977,R,7883690,R,0,R,8549763,R,17070971,R,106834,R,0,R,0,R,0,R,0,R,17177805,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,40485393,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,186286,R,0,R,0,R,0,R,40671679,R,10680699,R,7058868,R,0,R,0,R,0,R,0,R,596923,R,522047,R,13592552,R,6751179,R,10156455,R,2362876,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,35026629,R,16694970,R,1320931,R,103489,R,217254,R,33649,R,16656336,R,0,R,0,3,R,5645050,R,40671679,R,8549763,R,18353493,R,7389222,R,0,R,35026629
110468,R,96739100,R,0,R,32252545,R,14915607,R,38312467,R,0,R,58426633,R,96739100,R,0,R,19383572,R,8765367,R,449634,R,18103924,R,46702497,R,14449952,R,32252545,R,92028545,R,93092398,R,-1178006,R,-2241859,Z,0,R,48923464,R,11745028,R,58426633,R,24228,R,32000,R,5000,R,5000,R,0,R,5976298,R,6037526,R,5976298,R,0,R,5976298,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5976298,R,5976298,R,0,R,89289972,R,56228,R,0,R,56228,R,0,R,0,R,0,R,0,R,0,R,0,R,35,R,223976,R,37818,R,0,R,2420516,R,92028545,R,37847826,R,29173034,R,114469,R,98680,R,676670,R,442204,R,11243379,R,4260492,R,10246783,R,7469408,R,29362026,R,4379084,R,3601245,R,0,Z,0,Z,0,Z,0,R,0,R,0,R,93092398,R,45822902,R,7786331,R,10159766,R,3064669,R,2158746,R,24099984,R,0,R,0,3,R,90822509,R,92028545,R,58426633,R,96739100,R,-2556202,R,0,R,93092398
110778,R,8923167,R,0,R,63631,R,0,R,6664050,R,0,R,2259117,R,8923167,R,0,R,387576,R,3013574,R,0,R,0,R,3401150,R,3337519,R,63631,R,11770931,R,11544679,R,920000,R,1146252,Z,0,R,1112865,R,0,R,2259117,R,14627,R,16000,R,0,R,0,R,0,R,288023,R,318650,R,288023,R,0,R,288023,R,12991,R,12991,R,0,R,16000,R,16000,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,259032,R,259032,R,0,R,11631823,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,139108,Z,0,Z,0,Z,0,R,0,R,11770931,R,5047803,R,3180546,Z,0,Z,0,Z,0,Z,0,R,537913,R,396028,R,1472081,R,1137738,R,4466532,R,1466294,R,20350,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,11544679,R,6180606,R,413354,R,838365,R,20350,Z,0,R,4092004,R,0,R,2000,3,R,226252,R,11770931,R,2259117,R,8923167,R,1186503,R,0,R,11544679
110875,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,430573,R,0,R,0,R,0,R,0,R,6058,R,436631,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,884761,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,33224,A,,A,,R,2509,R,920494,R,289253,R,50000,R,0,R,0,R,0,R,0,R,197849,R,75000,R,24635,R,20000,R,50000,R,25000,A,,A,,R,0,A,,A,,R,207965,R,0,R,769702,R,170000,R,0,R,20000,R,6279,R,7166,R,566257,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
111054,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,363670,R,154692,R,35510,R,15465,R,20045,R,59769,R,613641,R,59769,R,0,R,59769,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,59769,R,59769,R,0,R,1478844,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,33014,R,115537,A,,A,,R,0,R,1627395,R,286583,R,256447,R,0,R,0,R,0,R,0,R,127324,R,42412,R,74322,R,53127,R,246628,R,195782,A,,A,,R,0,A,,A,,R,0,R,0,R,734857,R,547768,R,26807,R,37298,R,215,R,27089,R,95680,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
111513,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,798937,R,19197,R,0,R,0,Z,0,R,13705,R,831839,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3347877,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,72437,R,484098,A,,A,,R,0,R,3904412,R,1265399,R,592496,R,0,R,0,R,89100,R,0,R,327402,R,92050,R,453714,R,286000,R,1230537,R,69316,A,,A,,R,0,A,,A,,R,0,R,0,R,3366152,R,1039862,R,110255,R,605110,R,0,R,0,R,1610925,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
112181,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,296304,R,0,R,0,R,0,R,0,R,0,R,296304,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1671690,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,21859,R,404651,A,,A,,R,0,R,2098200,R,1667498,R,920569,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,14000,R,0,A,,A,,R,0,A,,A,,R,0,R,0,R,1681498,R,920569,R,86462,R,494946,R,19851,R,0,R,159670,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
112288,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,3379112,Z,0,Z,0,Z,0,Z,0,R,26600,R,3405712,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7976181,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,150787,A,,A,,R,24867,R,8151835,R,2501270,R,1337113,Z,0,Z,0,Z,0,Z,0,R,806203,Z,0,R,1581460,R,785961,R,720797,Z,0,A,,A,,Z,0,A,,A,,R,830292,R,229787,R,6440022,R,2352861,R,126781,R,806203,R,21399,Z,0,R,3132778,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
112394,R,5555381,R,0,R,525303,R,1050534,R,16255950,R,0,R,-10700569,R,5555381,R,0,R,0,R,5476168,R,0,R,0,R,5476168,R,4950865,R,525303,R,10839191,R,14064830,R,-1214501,R,-4440140,R,0,R,-6260430,R,1,R,-10700569,R,1657731,R,46765,R,707280,R,707280,R,0,R,1270629,R,3682405,R,1270629,R,0,R,1270629,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1270629,R,1270629,R,0,R,10827844,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11347,R,0,R,0,R,0,R,0,R,10839191,R,2580617,R,2043927,R,0,R,0,R,0,R,0,R,576485,R,345785,R,3078778,R,2140151,R,7608890,R,1809210,R,7840,R,7371,R,0,R,0,R,0,R,212220,R,0,R,14064830,R,6346444,R,1175318,R,1486990,R,417017,R,209499,R,4429562,R,0,R,800,3,R,-4440140,R,10839191,R,-10700569,R,5555381,R,-10700569,R,0,R,14064830
112455,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,504470,R,11625,R,0,R,0,R,0,R,0,R,516095,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1559894,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,58443,A,,A,,R,0,R,1618337,R,1178430,R,330160,R,0,R,0,R,0,R,0,R,33437,R,7570,R,33437,R,7570,R,123220,R,22710,A,,A,,R,0,A,,A,,R,0,R,0,R,1368524,R,368010,R,12880,R,952260,R,35374,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
113449,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1163813,R,0,R,0,R,0,R,0,R,0,R,1163813,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2704168,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,2704168,R,451296,R,451296,R,0,R,0,R,0,R,0,R,43151,R,43151,R,311009,R,54147,R,216836,R,54147,A,,A,,R,1163813,A,,A,,R,264582,R,0,R,2450687,R,602741,R,154270,R,1315250,R,26618,R,0,R,351808,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
113582,R,1587636,R,1051964,R,250353,R,0,R,739783,R,0,R,847853,R,1587636,R,0,R,0,R,1969583,R,0,R,0,R,1969583,R,1719230,R,250353,R,3917777,R,3629101,R,-3257,R,285419,R,230000,R,792434,R,-460000,R,847853,R,344839,R,16769,R,0,R,0,R,0,R,94660,R,456268,R,94660,R,0,R,94660,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,94660,R,94660,R,0,R,3437870,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,27238,R,0,R,0,R,0,R,452669,R,3917777,R,951987,R,455000,R,0,R,0,R,0,R,0,R,595138,R,355000,R,414488,R,100000,R,730365,R,340000,R,0,R,0,R,37652,R,0,R,0,R,899471,R,833645,R,3629101,R,2083645,R,142677,R,42686,R,53717,R,18298,R,1288078,A,,A,,-2,R,288676,R,3917777,R,847853,R,1587636,R,794136,R,0,R,3629101
114114,R,9711846,R,0,R,8191821,R,0,R,9434952,R,0,R,276894,R,9711846,R,0,R,0,R,9155610,R,0,R,0,R,9155610,R,963789,R,8191821,R,2798971,R,3811907,R,-55270,R,-1068206,R,0,R,1292084,R,53016,R,276894,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2391702,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,392320,R,14949,R,0,R,0,R,2798971,R,775196,R,775196,R,0,R,0,R,0,R,0,R,418560,R,372516,R,319015,R,244858,R,117989,R,112928,R,366122,R,331028,Z,0,Z,0,Z,0,R,1815025,R,0,R,3811907,R,1836526,R,79228,R,510233,R,23255,Z,0,R,1362665,R,0,R,800,3,R,-1067226,R,2798971,R,276894,R,9711846,R,-7914927,R,0,R,3811907
114354,R,11338725,R,0,R,1971429,R,0,R,6068356,R,0,R,5270369,R,11338725,R,0,R,0,R,0,R,0,R,5611711,R,5611711,R,3640282,R,1971429,R,38344491,R,32661035,R,0,R,5683456,R,0,R,-746420,R,333333,R,5270369,R,1156943,R,388906,R,583273,R,583273,R,0,R,4658043,R,6787165,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,29346773,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,140160,R,61492,R,0,R,0,R,8796066,R,38344491,R,9963207,R,5724764,R,0,R,0,R,0,R,0,R,6672439,R,3876286,R,5293326,R,2756451,R,10425281,R,1882503,R,306782,R,30521,R,0,R,0,R,0,R,0,R,0,R,32661035,R,14270525,R,1345096,R,62830,R,1993765,R,920272,R,14068547,R,-393148,R,-51830,3,R,5238478,R,38344491,R,5270369,R,11338725,R,0,R,0,R,32661035
114460,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,905991,R,33541,R,0,R,0,R,0,R,0,R,939532,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3064242,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,882373,A,,A,,R,176594,R,4123209,R,1392494,R,828485,R,0,R,0,R,15474,R,0,R,90603,R,0,R,584104,R,338061,R,1086222,R,604305,A,,A,,R,0,A,,A,,R,0,R,0,R,3168897,R,1770851,R,287308,R,689603,R,89139,R,0,R,331996,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
114585,R,1548314,R,0,R,352470,R,22218,R,1134664,R,0,R,413650,R,1548314,R,0,R,0,R,19665,R,0,R,753610,R,773275,R,420805,R,352470,R,4329611,R,4393908,R,0,R,-64297,R,-367914,R,845861,R,0,R,413650,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3970192,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,359419,R,0,R,0,R,0,R,4329611,R,1088849,R,1088849,R,0,R,0,R,599403,R,373741,R,1018984,R,635359,R,1018984,R,635359,R,359642,R,224245,R,0,R,0,R,0,R,0,R,0,R,308046,R,0,R,4393908,R,2957553,R,69718,R,0,R,50174,R,21250,R,1295213,R,0,R,4032,3,R,-64297,R,4329611,R,413650,R,1548314,R,38962,R,0,R,4393908
