UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03   
210906,"R",4891085,"R",0,"R",25813,"R",16,"R",1018393,"R",0,"R",3872692,"R",4891085,"R",0,"R",967013,"R",2326140,"R",18700,"R",28011,"R",3339864,"R",3314051,"R",25813,"R",4623445,"R",5363091,"R",2851596,"R",2111950,"R",-37628,"R",1798370,"R",0,"R",3872692,"R",487659,"R",189715,"R",520979,"R",520979,"R",0,"R",1119227,"R",2317580,"R",2317580,"R",0,"R",2317580,"R",2878216,"R",677374,"R",0,"R",677374,"R",520979,"R",0,"R",520979,"R",0,"R",0,"R",0,"R",0,"R",0,"R",546876,"R",0,"R",0,"R",4623445,"R",2501224,"R",1735312,"R",0,"R",0,"R",0,"R",0,"R",391169,"R",169426,"R",527771,"R",279338,"R",1255802,"R",187965,"R",687125,"R",38183,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5363091,"R",2410224,"R",588416,"R",920049,"R",1070,"R",0,"R",1443332,"R",-2462028,"R",-389568, 1
210942,"R",7382298,"R",0,"R",2574597,"R",22,"R",5415447,"R",0,"R",1966851,"R",7382298,"R",0,"R",32870864,"R",9636748,"R",0,"R",112694,"R",42620306,"R",40045709,"R",2574597,"R",26899058,"R",29872805,"R",-2877796,"R",-5851543,"R",-6411655,"R",14230049,"R",0,"R",1966851,"R",4597370,"R",1542764,"R",840637,"R",840637,"R",0,"R",4531583,"R",11512354,"R",11512354,"R",0,"R",11512354,"R",17255352,"R",6140134,"R",0,"R",6140134,"R",840637,"R",0,"R",840637,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2662935,"R",0,"R",0,"R",26899058,"R",8929453,"R",6022621,"R",0,"R",0,"R",0,"R",0,"R",687416,"R",325844,"R",5137407,"R",3300608,"R",11355072,"R",684653,"R",3763457,"R",143040,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29872805,"R",10476766,"R",2306131,"R",3217340,"R",496608,"R",5171,"R",13370789,"R",2842937,"R",34859, 1
210951,"R",6019762,"R",0,"R",1099248,"R",0,"R",3130571,"R",648242,"R",2889191,"R",6019762,"R",0,"R",1020694,"R",497766,"R",0,"R",0,"R",1518460,"R",419212,"R",1099248,"R",3715932,"R",4030619,"R",0,"R",-314687,"R",0,"R",3514764,"R",-310886,"R",2889191,"R",352128,"R",5505,"R",17831,"R",17831,"R",0,"R",0,"R",375464,"R",0,"R",0,"R",0,"R",1251022,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",255353,"R",1506375,"R",314976,"R",282599,"R",0,"R",0,"R",0,"R",0,"R",225726,"R",205454,"R",163360,"R",148224,"R",445998,"R",368596,"R",0,"R",0,"R",0,"A",,"A",,"R",719594,"R",1,"R",1869654,"R",1004874,"R",145187,"R",33507,"R",30049,"R",10183,"R",645854,"R",0,"R",0, 1
210960,"R",26076046,"R",0,"R",7928426,"R",0,"R",11740394,"R",9564700,"R",14335652,"R",26076046,"R",1000000,"R",23897842,"R",10414470,"R",0,"R",112218,"R",35424530,"R",27496104,"R",7928426,"R",19008335,"R",23783462,"R",1530958,"R",-3244169,"R",2666715,"R",14913105,"R",1,"R",14335652,"R",2747834,"R",1878049,"R",1166386,"R",1166386,"R",0,"R",4372221,"R",10164490,"R",10164490,"R",0,"R",10164490,"R",10079563,"R",4625883,"R",0,"R",4625883,"R",1166386,"R",0,"R",1166386,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3136503,"R",0,"R",0,"R",19008335,"R",5863363,"R",3393678,"R",0,"R",0,"R",0,"R",0,"R",731611,"R",337039,"R",3763762,"R",2101546,"R",7874147,"R",892696,"R",5550579,"R",162625,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23783462,"R",6887584,"R",1374856,"R",2552000,"R",1102573,"R",2183475,"R",9682974,"R",-1505361,"R",-25597, 1
211006,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1148286,"R",0,"R",878721,"R",878721,"R",0,"R",198311,"R",2225318,"R",198311,"Z",0,"R",198311,"R",5938691,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2951,"R",44810,"A",,"A",,"R",50325,"R",6036777,"R",3437217,"R",1797811,"R",0,"R",0,"R",0,"R",0,"R",138570,"R",105968,"R",203087,"R",176449,"R",950854,"R",409446,"A",,"A",,"R",0,"A",,"A",,"R",896502,"R",783543,"R",5626230,"R",3273217,"R",827902,"R",475115,"R",172782,"R",3855,"R",873359,"A",,"A",,-2
211200,"R",1233382,"R",0,"R",101197,"R",0,"R",900684,"R",0,"R",332698,"R",1233382,"R",0,"R",1635220,"R",455715,"R",0,"R",91048,"R",2181983,"R",2080786,"R",101197,"R",7608109,"R",6749855,"R",0,"R",858254,"R",-952032,"R",426475,"R",1,"R",332698,"R",1346966,"R",255115,"R",1167133,"R",1011356,"R",155777,"R",83258,"R",2852472,"R",0,"R",0,"R",0,"R",5995627,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1566955,"A",,"R",45527,"R",7608109,"R",1483842,"R",879519,"R",0,"R",0,"R",0,"R",0,"R",683248,"R",378454,"R",1559886,"R",967480,"R",371340,"R",173156,"R",1243842,"R",36419,"R",55598,"A",,"A",,"R",1352099,"R",0,"R",6749855,"R",2435028,"R",448988,"R",615163,"R",59023,"R",0,"R",3191653,"A",,"A",,-2
211316,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",83716,"R",125341,"Z",0,"Z",0,"Z",0,"Z",0,"R",209057,"Z",0,"Z",0,"Z",0,"R",543414,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8596,"R",55904,"A",,"A",,"R",0,"R",607914,"R",296530,"R",178906,"Z",0,"Z",0,"Z",0,"Z",0,"R",60428,"R",45955,"R",56505,"R",39829,"R",159011,"R",44194,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",572474,"R",308884,"R",2904,"R",59238,"R",17219,"R",9390,"R",174839,"A",,"A",,-2
211334,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",352025,"R",0,"R",0,"R",0,"R",0,"R",0,"R",352025,"R",0,"R",0,"R",0,"R",421221,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50921,"A",,"A",,"R",154081,"R",626223,"R",435726,"R",421827,"R",0,"R",0,"R",0,"R",0,"R",186503,"R",155382,"R",46748,"R",46748,"R",20491,"R",12340,"A",,"A",,"R",52904,"A",,"A",,"R",0,"R",0,"R",742372,"R",636297,"R",41533,"R",5000,"R",11599,"R",0,"R",47943,"A",,"A",,-2
211477,"R",22777688,"R",0,"R",14706130,"R",0,"R",5604160,"R",441278,"R",17173528,"R",22777688,"R",4769233,"R",14689754,"R",5974053,"R",4031090,"R",0,"R",29464130,"R",14758000,"R",14706130,"R",21357933,"R",20492929,"R",0,"R",865004,"R",332850,"R",15975674,"R",0,"R",17173528,"R",3019217,"R",128893,"R",2329398,"R",2329398,"R",0,"R",0,"R",5477508,"R",622454,"R",0,"R",622454,"R",19612516,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13544,"R",0,"R",1518639,"R",0,"R",213234,"R",21357933,"R",6668341,"R",3739047,"R",0,"R",0,"R",0,"R",0,"R",1608455,"R",657617,"R",4615013,"R",2611926,"R",6796138,"R",1973908,"R",804982,"R",60480,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20492929,"R",9042978,"R",3131862,"R",2347114,"R",640348,"R",7634,"R",5322993,"A",,"A",,-2
211617,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2461271,"R",79890,"R",141548,"R",141548,"R",0,"R",48578,"R",2731287,"R",344956,"R",0,"R",344956,"R",9460720,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",9460720,"R",1904754,"R",1055355,"R",0,"R",0,"R",0,"R",0,"R",1182439,"R",931730,"R",2201187,"R",851665,"R",2646145,"R",630377,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",7934525,"R",3469127,"R",554694,"R",241753,"R",471291,"R",0,"R",3197660,"A",,"A",,-2
211802,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",261019,"R",0,"R",241675,"R",241675,"R",0,"R",0,"R",502694,"R",79548,"R",0,"R",79548,"R",2610020,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",79548,"R",2689568,"R",1932210,"R",1487802,"R",26469,"R",20381,"R",0,"R",0,"R",132343,"R",101904,"R",158812,"R",122285,"R",397029,"R",305713,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",2646863,"R",2038085,"R",608778,"R",0,"R",0,"R",0,"R",0,"A",,"A",,-2
211820,"R",869481,"R",0,"R",210333,"R",0,"R",626017,"R",0,"R",243464,"R",869481,"R",0,"R",0,"R",1063000,"R",0,"R",270979,"R",1333979,"R",1123646,"R",210333,"R",1344477,"R",1324005,"R",0,"R",20472,"R",0,"R",222992,"R",0,"R",243464,"R",491858,"R",0,"R",400660,"R",400660,"R",0,"R",0,"R",892518,"R",0,"R",0,"R",0,"R",1349096,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-4619,"R",0,"R",0,"A",,"R",0,"R",1344477,"R",476837,"R",376521,"R",0,"R",0,"R",0,"R",0,"R",369124,"R",157201,"R",99216,"R",90321,"R",239672,"R",155962,"R",0,"R",0,"R",0,"A",,"A",,"R",139156,"R",91511,"R",1324005,"R",871516,"R",101333,"R",351156,"R",0,"R",0,"R",0,"R",6286,"R",603, 3
211909,"R",990205,"R",0,"R",127423,"R",862782,"R",191325,"R",0,"R",798880,"R",990205,"R",50000,"R",735754,"R",541000,"R",0,"Z",0,"R",1326754,"R",1199331,"R",127423,"R",1351820,"R",1072706,"R",0,"R",279114,"R",-341408,"R",861174,"R",0,"R",798880,"R",449964,"R",10394,"R",84645,"R",84645,"R",0,"R",0,"R",545003,"R",0,"R",0,"R",0,"R",1305557,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13666,"R",0,"R",0,"A",,"R",32597,"R",1351820,"R",423412,"R",323191,"R",0,"R",0,"R",0,"R",0,"R",33512,"R",32212,"R",33512,"R",32212,"R",33513,"R",33213,"R",0,"R",0,"R",545003,"A",,"A",,"R",3754,"R",2584,"R",1072706,"R",423412,"R",34760,"R",60047,"R",11622,"R",0,"R",542865,"A",,"A",,-2
212045,"R",2992493,"R",500000,"R",1682468,"Z",0,"R",640317,"R",142026,"R",2352176,"R",2992493,"R",13447,"R",2701251,"R",1940381,"Z",0,"Z",0,"R",4655079,"R",2972611,"R",1682468,"R",5396601,"R",5258584,"R",0,"R",138017,"R",0,"R",2494093,"R",-279934,"R",2352176,"R",1064125,"R",353229,"R",352934,"R",240266,"R",112668,"R",127792,"R",1898080,"R",0,"R",0,"R",0,"R",4620118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11584,"R",13821,"R",0,"A",,"R",751078,"R",5396601,"R",1994501,"R",862420,"R",0,"R",0,"R",0,"R",0,"R",605568,"R",320588,"R",711705,"R",443957,"R",1288351,"R",1163542,"R",0,"R",0,"R",0,"A",,"A",,"R",658459,"R",0,"R",5258584,"R",2790507,"R",178503,"R",1374854,"R",119488,"R",0,"R",795232,"A",,"A",,-2
212230,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",145602,"R",2925,"R",16007,"R",16007,"R",0,"R",20725,"R",185259,"R",0,"R",0,"R",0,"R",454781,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63432,"A",,"A",,"R",80313,"R",598526,"R",332823,"R",70576,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33211,"R",27494,"R",83172,"R",50362,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",449206,"R",148432,"R",30862,"R",120333,"R",6584,"R",0,"R",142995,"A",,"A",,-2
212267,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",448486,"R",8775,"R",3250,"R",3250,"R",0,"R",35975,"R",496486,"R",0,"R",0,"R",0,"R",1093583,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",131893,"A",,"A",,"R",186164,"R",1411640,"R",761197,"R",235198,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64222,"R",54856,"R",113173,"R",59660,"A",,"A",,"R",0,"A",,"A",,"R",1,"R",0,"R",938593,"R",349714,"R",59715,"R",168995,"R",38507,"R",0,"R",321662,"A",,"A",,-2
212276,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",393931,"R",7875,"R",9850,"R",9850,"R",0,"R",18375,"R",430031,"R",0,"R",0,"R",0,"R",950415,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",106549,"A",,"A",,"R",181036,"R",1238000,"R",674730,"R",201104,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54946,"R",46272,"R",105531,"R",48689,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",835207,"R",296065,"R",55498,"R",118969,"R",55246,"R",0,"R",309429,"A",,"A",,-2
212294,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",119647,"R",2700,"R",9380,"R",9380,"R",0,"R",25650,"R",157377,"R",0,"R",0,"R",0,"R",396367,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52643,"A",,"A",,"R",67103,"R",516113,"R",359997,"R",102475,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15957,"R",13716,"R",87599,"R",50645,"A",,"A",,"R",0,"A",,"A",,"R",1,"R",0,"R",463554,"R",166836,"R",27254,"R",121463,"R",10660,"R",0,"R",137341,"A",,"A",,-2
212300,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",170794,"R",2850,"R",28981,"R",28981,"R",0,"R",28624,"R",231249,"R",0,"R",0,"R",0,"R",490295,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",95711,"A",,"A",,"R",98164,"R",684170,"R",452459,"R",124855,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",113401,"R",61126,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",565860,"R",185981,"R",37946,"R",129964,"R",32129,"R",0,"R",179840,"A",,"A",,-2
212328,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",470953,"R",9075,"R",31058,"R",31058,"R",0,"R",35525,"R",546611,"R",0,"R",0,"R",0,"R",1146823,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",111190,"A",,"A",,"R",178267,"R",1436280,"R",822669,"R",287798,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",69222,"R",59268,"R",163512,"R",74469,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1055403,"R",421535,"R",70791,"R",203501,"R",7879,"R",0,"R",351697,"A",,"A",,-2
212337,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",581419,"R",10575,"R",32978,"R",32978,"R",0,"R",20525,"R",645497,"R",0,"R",0,"R",0,"R",1422218,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",154470,"A",,"A",,"R",242340,"R",1819028,"R",1203006,"R",307892,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50889,"R",43166,"R",203443,"R",103241,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1457338,"R",454299,"R",81272,"R",224215,"R",110240,"R",0,"R",587312,"A",,"A",,-2
212355,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",540839,"R",9000,"R",48102,"R",48102,"R",0,"R",51250,"R",649191,"R",0,"R",0,"R",0,"R",1689607,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",156970,"A",,"A",,"R",304829,"R",2151406,"R",1006141,"R",229679,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",59563,"R",49030,"R",219129,"R",131076,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1284833,"R",409785,"R",88036,"R",217912,"R",87599,"R",0,"R",481501,"A",,"A",,-2
212373,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",108100,"R",2025,"R",9300,"R",9300,"R",0,"R",26011,"R",145436,"R",0,"R",0,"R",0,"R",550431,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",77873,"A",,"A",,"R",57572,"R",685876,"R",540607,"R",141420,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2227,"R",1769,"R",111670,"R",52460,"A",,"A",,"R",0,"A",,"A",,"R",1,"R",0,"R",654505,"R",195649,"R",50673,"R",186607,"R",44207,"R",0,"R",177369,"A",,"A",,-2
212382,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",472541,"R",10575,"R",66508,"R",66508,"R",0,"R",42931,"R",592555,"R",0,"R",0,"R",0,"R",1167333,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",152109,"A",,"A",,"R",235083,"R",1554525,"R",839104,"R",225995,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",60869,"R",48370,"R",145855,"R",60537,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1045828,"R",334902,"R",86540,"R",190755,"R",38287,"R",0,"R",395344,"A",,"A",,-2
212391,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",426884,"R",8325,"R",42283,"R",42283,"R",0,"R",35818,"R",513310,"R",0,"R",0,"R",0,"R",1117464,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",105214,"A",,"A",,"R",216512,"R",1439190,"R",763503,"R",243315,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",76007,"R",63121,"R",144930,"R",72124,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",984440,"R",378560,"R",77282,"R",161112,"R",24723,"R",0,"R",342763,"A",,"A",,-2
212434,"R",2875072,"R",0,"R",471230,"R",0,"R",1325602,"R",42434,"R",1549470,"R",2875072,"R",0,"R",0,"R",1621000,"R",0,"R",217612,"R",1838612,"R",1367382,"R",471230,"R",4841280,"R",4009098,"R",0,"R",832182,"R",-700000,"R",1417288,"R",0,"R",1549470,"R",1025243,"R",15381,"R",1211007,"R",1211007,"R",0,"R",64686,"R",2316317,"R",0,"R",0,"R",0,"R",2272666,"R",1040624,"R",0,"R",1040624,"R",1211007,"R",0,"R",1211007,"R",0,"R",0,"R",0,"R",0,"R",0,"R",316983,"A",,"R",0,"R",4841280,"R",1853911,"R",1093690,"R",0,"R",0,"R",0,"R",0,"R",125226,"R",89846,"R",438403,"R",249911,"R",1208694,"R",437853,"R",230175,"R",0,"R",0,"A",,"A",,"R",152689,"R",0,"R",4009098,"R",1871300,"R",233912,"R",738805,"R",181360,"R",0,"R",983721,"A",,"A",,-2
212753,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",515431,"R",13275,"R",32022,"R",32022,"R",0,"R",41399,"R",602127,"R",0,"R",0,"R",0,"R",1289832,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",114553,"A",,"A",,"R",227106,"R",1631491,"R",1067657,"R",227370,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",99291,"R",85335,"R",268238,"R",129731,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1435186,"R",442436,"R",72356,"R",455636,"R",25157,"R",0,"R",439601,"A",,"A",,-2
212993,"R",416398,"R",0,"R",41944,"R",0,"R",135536,"R",0,"R",280862,"R",416398,"R",70950,"R",0,"R",948497,"R",0,"R",0,"R",1019447,"R",977503,"R",41944,"R",3053108,"R",2856281,"R",-76507,"R",120320,"R",76000,"R",160542,"R",-76000,"R",280862,"R",308928,"R",15335,"R",112911,"R",112911,"R",0,"R",124163,"R",561337,"R",0,"R",0,"R",0,"R",1373899,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1373899,"R",77180,"R",76070,"R",0,"R",0,"R",0,"R",0,"R",3738,"R",3738,"R",9693,"R",9693,"R",216259,"R",194620,"R",15247,"R",0,"R",0,"R",0,"R",0,"R",963209,"R",49,"R",1285326,"R",284170,"R",27387,"Z",0,"Z",0,"Z",0,"R",973769,"R",0,"R",0, 3
213002,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1847074,"R",57915,"R",342393,"R",302352,"R",40041,"R",0,"R",2247382,"R",212903,"R",0,"R",212903,"R",7178489,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",7178489,"R",1320099,"R",662632,"R",0,"R",0,"R",0,"R",0,"R",1170205,"R",834465,"R",2095721,"R",598706,"R",2621837,"R",618617,"R",0,"R",0,"R",0,"A",,"A",,"R",1,"R",0,"R",7207863,"R",2714420,"R",527947,"R",246193,"R",756373,"R",0,"R",2962930,"A",,"A",,-2
213181,"R",1910654,"R",0,"R",499341,"R",0,"R",826471,"R",92530,"R",1084183,"R",1910654,"R",0,"R",0,"R",1338918,"R",0,"R",398685,"R",1737603,"R",1238262,"R",499341,"R",6472701,"R",6192602,"R",0,"R",280099,"R",-297026,"R",1101110,"R",0,"R",1084183,"R",1497488,"R",27900,"R",106580,"R",106580,"R",0,"R",56515,"R",1688483,"R",0,"R",0,"R",0,"R",4291160,"R",1525388,"R",0,"R",1525388,"R",106580,"R",0,"R",106580,"R",0,"R",0,"R",0,"R",0,"R",84588,"R",464985,"A",,"R",0,"R",6472701,"R",1629324,"R",1159462,"R",0,"R",0,"R",0,"R",0,"R",364751,"R",89290,"R",999775,"R",537589,"R",2825143,"R",1149863,"R",346368,"Z",0,"Z",0,"A",,"A",,"R",27241,"R",0,"R",6192602,"R",2936204,"R",367025,"R",1173215,"R",123325,"R",0,"R",1592833,"A",,"A",,-2
213215,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",537443,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",537443,"Z",0,"Z",0,"Z",0,"R",2196870,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",2196870,"R",533912,"R",324493,"Z",0,"Z",0,"Z",0,"Z",0,"R",28101,"R",17079,"R",308362,"R",89610,"R",1149617,"R",235271,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",2019992,"R",666453,"R",101284,"R",262615,"R",2115,"Z",0,"R",987525,"A",,"A",,-2
