UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3C12,F3C12,XF3C121,F3C121,XF3C122,F3C122,XF3C13,F3C13,XF3C131,F3C131,XF3C132,F3C132,XF3C14,F3C14,XF3C141,F3C141,XF3C142,F3C142,XF3C15,F3C15,XF3C151,F3C151,XF3C152,F3C152,XF3C16,F3C16,XF3C161,F3C161,XF3C162,F3C162,XF3C17,F3C17,XF3C171,F3C171,XF3C172,F3C172,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03,XF3G01,F3G01,XF3G02,F3G02,XF3G03,F3G03,XF3G04,F3G04,XF3G05,F3G05,XF3G06,F3G06,XF3G07,F3G07
448424,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,217840,R,0,R,0,R,0,R,0,R,0,R,217840,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,813170,R,131936,R,131936,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,719,R,123830,A,,A,,R,7976,R,1077631,R,310276,R,205413,Z,0,Z,0,Z,0,Z,0,R,158863,R,58227,R,37386,R,4500,R,311779,R,41000,A,,A,,Z,0,A,,A,,R,0,R,0,R,818304,R,309140,R,78755,R,408721,R,13805,R,0,R,7883,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448433,R,22685000,R,0,R,4659000,R,0,R,17647000,R,0,R,5038000,R,22685000,R,0,R,0,R,5095000,R,2051000,R,3660000,R,10806000,R,6147000,R,4659000,R,24679000,R,22534000,R,0,R,2145000,R,538000,R,2355000,R,0,R,5038000,R,4451000,R,194000,R,89000,R,89000,R,0,R,1627000,R,6361000,R,1676000,R,0,R,1676000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1676000,R,1676000,R,0,R,24197000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,482000,R,0,A,,R,0,R,24679000,R,4441000,R,2448000,R,0,R,0,R,0,R,0,R,4463000,R,340000,R,8484000,R,4214000,R,5146000,R,131000,R,0,R,0,R,0,A,,A,,R,0,R,0,R,22534000,R,7133000,R,725000,R,3646000,R,433000,R,0,R,10597000,R,0,R,0,1,R,2145000,R,24679000,R,5038000,R,22685000,R,379000,R,0,R,22534000
448600,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1221908,R,42675,R,0,R,0,R,0,R,0,R,1264583,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4712748,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,4712748,R,1995529,R,1547151,R,0,R,0,R,0,R,0,R,44884,R,42000,R,2093123,R,322426,R,1868789,R,558170,R,0,R,0,R,0,A,,A,,R,60000,R,0,R,6062325,R,2469747,R,211181,R,593046,R,69788,R,0,R,2718563,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448646,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,784595,R,0,R,22213,R,22213,R,0,R,0,R,806808,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1924397,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9333,A,,A,,R,60060,R,1993790,R,1000500,R,374003,Z,0,Z,0,Z,0,Z,0,R,216775,R,144501,R,183425,R,110501,R,266800,R,221003,A,,A,,Z,0,A,,A,,R,0,R,0,R,1667500,R,850008,R,163917,R,178432,R,0,R,0,R,475143,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448673,R,9354989,R,12808,R,1475153,R,5675631,R,6260521,R,0,R,3094468,R,9354989,R,0,R,1002454,R,958077,R,71782,R,0,R,2032313,R,557160,R,1475153,R,49082039,R,68447584,R,15317,R,-19350228,R,0,R,0,R,22444696,R,3094468,R,9783705,R,882328,R,869277,R,6,R,869271,R,1596965,R,13132275,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,49082039,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,49082039,R,9104425,R,7936903,R,0,R,0,R,0,R,0,R,8140923,R,2131721,R,24078762,R,6619839,R,6668207,R,2145829,R,0,R,0,R,0,A,,A,,R,20455267,R,1,R,68447584,R,18834293,R,2725439,R,46208325,R,679527,R,0,R,0,A,,A,,-2,R,13714425,R,49082039,R,3094468,R,9354989,R,-4056316,R,0,R,68447584
448770,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1088822,R,0,R,537641,R,537641,R,0,R,236840,R,1863303,R,236840,R,0,R,236840,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,236840,R,236840,R,0,R,5456705,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,20855,A,,A,,R,385080,R,5862640,R,3692098,R,1655243,R,0,R,0,R,0,R,0,R,190126,R,130964,R,175389,R,160224,R,1005683,R,395621,A,,A,,R,0,A,,A,,R,707385,R,410973,R,5770681,R,2753025,R,283929,R,398425,R,178063,R,68931,R,2088308,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448798,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,749019,R,26550,R,7995,R,7995,R,0,R,16769,R,800333,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,1222566,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,0,R,68674,A,,A,,R,187909,R,1479149,R,950897,R,267214,R,0,R,0,R,0,R,0,R,0,R,0,R,99915,R,81137,R,258163,R,130396,A,,A,,R,0,A,,A,,R,0,R,0,R,1308975,R,478747,R,97978,R,141203,R,144326,R,0,R,446721,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448859,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,403480,R,13972,R,404072,R,404072,R,0,R,0,R,821524,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2498694,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2162,R,0,A,,R,0,R,2500856,R,1101893,R,633730,R,0,R,0,R,0,Z,0,R,0,R,0,R,309523,R,139134,R,667324,R,329029,R,0,R,0,R,0,A,,A,,R,0,R,0,R,2078740,R,1101893,R,0,R,887203,R,89644,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
448895,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,2722181,R,0,R,0,R,0,R,0,R,5000,R,2727181,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6505626,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,141293,A,,A,,R,0,R,6646919,R,2030996,R,1059548,R,0,R,0,R,0,R,0,R,461856,R,0,R,1689367,R,848887,R,625766,R,0,A,,A,,R,0,A,,A,,R,707618,R,0,R,5515603,R,1908435,R,137099,R,461856,R,47552,R,0,R,2960661,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
449074,R,13954556,Z,0,R,227788,Z,0,R,12973957,Z,0,R,980599,R,13954556,Z,0,R,709871,R,1093429,Z,0,Z,0,R,1803300,R,1575512,R,227788,R,8118503,R,8524239,R,0,R,-405736,R,-2597225,R,3983560,R,0,R,980599,R,1122805,R,47909,Z,0,Z,0,Z,0,R,2000,R,1172714,R,2000,R,0,R,2000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2000,R,2000,R,0,R,6976916,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2000,R,-31127,Z,0,Z,0,A,,R,1170714,R,8118503,R,3464150,R,2026849,Z,0,Z,0,Z,0,Z,0,R,234523,R,202685,R,2409141,R,1143983,R,2414425,R,557712,Z,0,Z,0,R,2000,A,,A,,R,0,R,0,R,8524239,R,3931229,R,733577,R,1043352,R,108429,Z,0,R,2707652,A,,A,,-2,R,-405736,R,8118503,R,980599,R,13954556,R,752811,R,0,R,8524239
449083,R,8648136,R,0,R,114319,R,0,R,4336580,R,0,R,4311556,R,8648136,R,0,R,0,R,426598,R,0,R,1007850,R,1434448,R,1320129,R,114319,R,11311818,R,10220338,R,0,R,1091480,R,0,R,3220076,R,0,R,4311556,R,4018365,R,49485,R,75431,R,75431,R,0,R,315178,R,4458459,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11270477,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,41341,R,11311818,R,1844951,R,1574066,R,0,R,0,R,0,R,0,R,2106598,R,48021,R,3669895,R,1859227,R,2598894,R,374057,R,0,R,0,Z,0,A,,A,,R,0,R,0,R,10220338,R,3855371,R,265514,R,289430,R,38735,R,23958,R,5747330,R,321023,R,78213,3,R,1490717,R,11311818,R,4311556,R,8648136,R,4197237,R,0,R,10220338
449250,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,2945993,R,40400,R,0,R,0,R,0,R,131097,R,3117490,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6840443,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,3117490,R,9957933,R,3650537,R,1920275,R,0,R,0,R,0,R,0,R,0,R,0,R,1439448,R,845884,R,3813976,R,210290,R,0,Z,0,R,0,A,,A,,R,0,R,0,R,8903961,R,2976449,R,482588,R,161066,R,192165,R,0,R,5091693,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
449311,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,345263,R,5580,R,18048,R,18048,R,0,R,1785,R,370676,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1658335,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,29771,A,,A,,R,500,R,1688606,R,399601,R,269320,R,0,R,0,R,0,R,0,R,1445086,R,525390,R,0,R,0,R,48342,R,0,A,,A,,R,0,A,,A,,R,0,R,0,R,1893029,R,794710,R,44242,R,90964,R,2735,R,0,R,960378,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
449320,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,2817755,R,106265,R,0,R,0,R,0,R,703593,R,3627613,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11588715,R,2924020,R,2817755,R,106265,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,1,R,14512736,R,4255866,R,2779800,R,0,R,0,R,0,R,0,R,0,R,0,R,2979356,R,628915,R,3122272,R,424072,A,,A,,R,0,A,,A,,R,2318828,R,0,R,12676322,R,3832787,R,595234,R,2118585,R,200243,R,0,R,5929473,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
449339,R,113551000,R,0,R,55361000,R,0,R,64381000,R,0,R,49170000,R,113551000,R,8857000,R,50530000,R,21463000,R,2038000,R,81079000,R,163967000,R,108606000,R,55361000,R,285347000,R,226676000,R,-16465000,R,42206000,R,-66882000,R,73846000,R,0,R,49170000,R,50748000,R,0,R,0,R,0,R,0,R,51560000,R,102308000,R,51560000,R,0,R,51560000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,51560000,R,51560000,R,0,R,282975000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,90000,R,2153000,R,0,R,0,R,129000,R,285347000,R,65657000,R,51342000,R,149000,R,0,R,25000,R,0,R,11777000,R,7551000,R,36866000,R,25278000,R,112202000,R,30971000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,226676000,R,115142000,R,21552000,R,2024000,R,6373000,R,0,R,81585000,R,12341000,R,4124000,3,R,58452000,R,285347000,R,49170000,R,113551000,R,-6191000,R,0,R,226676000
449384,R,5406899,R,0,R,2520435,R,55269,R,3590010,R,554454,R,1816889,R,5406899,R,0,R,2291863,R,1573961,R,1078974,Z,0,R,4944798,R,2424363,R,2520435,R,12612201,R,11400177,R,1,R,1212025,R,278700,R,1118610,R,-792446,R,1816889,R,593777,R,36709,R,124987,R,124987,Z,0,R,44000,R,799473,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12612201,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,12612201,R,3313427,R,2379370,Z,0,Z,0,Z,0,Z,0,R,1152959,R,1000648,R,1332127,R,591661,R,3244928,R,1620110,Z,0,Z,0,Z,0,Z,0,Z,0,R,2356736,R,0,R,11400177,R,5591789,R,752871,R,1658814,R,492893,R,15451,R,2888359,A,,A,,-2,R,1212025,R,12612201,R,1816889,R,5406899,R,-758815,R,2386595,R,11400177
449393,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,510678,R,0,R,0,R,0,R,0,R,0,R,510678,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1053754,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,44970,A,,A,,R,0,R,1098724,R,128903,R,128903,R,0,R,0,R,0,R,0,R,15063,R,15063,R,15063,R,15063,R,655530,R,19283,A,,A,,R,0,A,,A,,R,0,R,0,R,814559,R,178312,R,0,R,258585,R,9625,R,0,R,368037,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
449445,R,816677,R,0,R,26611,R,0,R,540571,R,0,R,276106,R,816677,R,0,R,0,R,350873,R,0,R,98953,R,449826,R,423215,R,26611,R,1345598,R,1259861,R,122010,R,207747,R,0,R,63803,R,4556,R,276106,R,301887,R,19221,R,0,R,0,R,0,R,0,R,321108,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,1099624,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,R,245974,R,1345598,R,462445,R,369107,R,0,R,0,R,0,R,0,R,181608,R,92535,R,264373,R,31008,R,351135,R,99896,R,0,R,0,R,0,A,,A,,R,300,R,0,R,1259861,R,592546,R,0,R,17809,R,7297,R,0,R,642209,A,,A,,-2,R,208547,R,1345598,R,276106,R,816677,R,249495,R,0,R,1259861
449454,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,58720,R,4686,R,106800,R,90241,R,16559,R,66559,R,236765,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,432723,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,341367,A,,A,,R,115326,R,889416,R,186896,R,165000,R,0,R,0,R,0,R,0,R,429210,R,113000,R,62000,R,42000,R,202032,R,84000,A,,A,,Z,0,A,,A,,R,0,R,0,R,880138,R,404000,R,0,R,79833,R,7369,R,13101,R,375835,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
449463,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,860150,R,0,R,0,R,0,R,0,R,0,R,860150,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2346600,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,A,,A,,R,0,R,2346600,R,798360,R,70700,R,0,Z,0,R,0,Z,0,R,6000,R,6000,R,8500,R,8000,R,1920000,R,934531,A,,A,,R,0,A,,A,,R,315000,R,0,R,3047860,R,1019231,R,0,R,4600,R,84000,R,31200,R,1908829,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
449472,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,343909,R,0,R,6085,R,6085,R,0,R,1000,R,350994,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1409734,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,224051,A,,A,,R,17446,R,1651231,R,373283,R,198893,R,0,R,0,R,0,R,0,R,87343,R,87343,R,44850,R,44850,R,52610,R,52610,A,,A,,R,0,A,,A,,R,788394,R,90,R,1346480,R,383786,R,25040,R,133220,R,23218,R,0,R,781216,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
449490,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,517446,R,25453,R,0,R,0,R,0,R,0,R,542899,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1202760,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,R,0,R,1202760,R,715821,R,295500,R,0,R,0,R,0,R,0,R,286185,R,186573,R,326697,R,152087,R,133189,R,68493,A,,A,,R,0,A,,A,,R,0,R,0,R,1461892,R,702653,R,23651,R,713898,R,21690,Z,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
449524,R,5094272,R,0,R,0,R,0,R,2766751,R,0,R,2327521,R,5094272,R,0,R,0,R,0,R,64250,Z,0,R,64250,R,64250,R,0,R,5510891,R,4836376,R,0,R,674515,R,0,R,1653006,R,0,R,2327521,R,1619501,R,0,R,43030,R,43030,Z,0,R,0,R,1662531,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,5434141,R,40030,R,0,R,40030,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,36720,R,5510891,R,2139027,R,1518951,Z,0,Z,0,Z,0,Z,0,R,253674,R,0,R,424045,R,213433,R,1195074,R,845729,R,824556,R,0,Z,0,A,,A,,R,0,R,0,R,4836376,R,2578113,R,247710,R,181734,Z,0,Z,0,R,1828819,A,,A,,-2,R,674575,R,5510891,R,2327521,R,5094272,R,2263271,R,0,R,4836376
449533,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,247524,R,9628,R,0,R,0,R,0,R,0,R,257152,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,651795,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,31366,A,,A,,R,463,R,683624,R,141061,R,104926,R,0,R,0,R,0,R,0,R,124530,R,0,R,379,R,0,R,282600,R,135826,A,,A,,R,0,A,,A,,R,317887,R,0,R,866457,R,240752,R,22317,R,124530,R,16645,R,0,R,462213,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
449597,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1290,Z,0,Z,0,Z,0,Z,0,Z,0,R,1290,R,0,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,R,10754,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,R,0,R,10754,R,25000,R,20200,Z,0,Z,0,Z,0,Z,0,R,16000,R,15000,R,6000,R,5000,R,36000,R,35000,A,,A,,Z,0,A,,A,,R,0,R,0,R,83000,R,75200,R,0,R,0,R,0,R,0,R,7800,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
449603,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,827398,R,8100,R,0,R,0,R,0,R,2700,R,838198,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1920708,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,110272,R,12237,A,,A,,R,211050,R,2254267,R,1267597,R,581078,R,0,R,0,R,0,R,0,R,37393,R,27367,R,445286,R,271503,R,328541,R,213096,A,,A,,R,0,A,,A,,R,0,R,0,R,2078817,R,1093044,R,0,R,458898,R,108393,R,0,R,418482,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
449612,R,1330640,Z,0,R,203541,Z,0,R,252639,Z,0,R,1078001,R,1330640,R,0,R,0,R,273595,R,0,R,0,R,273595,R,70054,R,203541,R,2015689,R,2197412,R,181723,R,0,R,0,R,867021,R,210980,R,1078001,R,331163,R,0,R,19000,R,19000,R,0,R,4500,R,354663,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1651538,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,R,364151,R,2015689,R,409316,R,315000,Z,0,Z,0,Z,0,Z,0,R,174720,R,165000,R,129960,R,123000,R,214546,R,205000,R,84392,R,76000,Z,0,A,,A,,R,1184478,R,159697,R,2197412,R,1043697,R,144000,R,0,R,0,R,0,R,1009715,R,0,R,0,3,R,2015689,R,2015689,R,1078001,R,1330640,R,841237,R,0,R,2197412
449676,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,731225,R,81083,Z,0,Z,0,Z,0,Z,0,R,812308,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3015759,R,222528,R,0,R,222528,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,33577,A,,A,,R,0,R,3271864,R,852865,R,738663,R,0,R,0,R,0,R,0,R,15490,R,15490,R,12810,R,12810,R,1953392,R,486380,A,,A,,R,0,A,,A,,R,0,R,0,R,2834557,R,1253343,R,60612,R,64880,R,18520,R,0,R,1437202,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
449685,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,2365802,R,0,R,79038,R,79038,R,0,R,0,R,2444840,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5703273,R,0,R,0,R,0,R,79038,R,0,R,79038,R,0,R,0,R,0,R,0,R,0,A,,A,,R,572982,R,6355293,R,1233423,R,972433,R,65760,R,0,R,0,R,0,R,637467,R,574885,R,898606,R,764954,R,1085934,R,964579,A,,A,,R,0,A,,A,,R,0,R,0,R,3921190,R,3276851,R,248178,R,87435,R,6433,R,1823,R,300470,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,
