UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07
136145,R,13789348,R,17800510,R,2941894,R,20742404,R,34531752,R,2135825,R,0,R,957659,R,957659,R,0,R,7206853,R,7206853,R,8164512,R,835647,R,18957902,R,7506165,R,0,R,1203351,R,27667418,R,1157392,R,6403485,R,29871426,R,3219494,R,0,R,40651797,R,21693895,R,0,R,0,R,21679009,R,16957056,R,4721953,R,22945465,R,0,R,27667418,R,698569,R,643112,R,0,R,443525,R,443525,R,0,R,269471,R,0,R,410,R,0,R,58529,R,2113616,R,0,R,9853761,R,0,R,2390359,R,0,R,0,R,1673871,R,260502,R,0,R,14178493,R,16292109,R,44919,R,5341981,R,0,R,0,R,5386900,R,21679009,R,5169197,R,2629442,R,0,R,0,R,379336,R,303387,R,2234037,R,728512,R,2408515,R,1127226,R,3729282,R,1169430,R,1910127,R,306024,R,0,R,0,R,0,R,0,R,0,R,820538,R,1,R,16957056,R,5957998,R,2052403,R,2902414,R,967837,R,0,R,5076404,1,R,616717,R,5929357,R,669706,R,2029257,1,R,3456,R,128619,R,165941,R,106568,R,2012632,R,49544,R,340485,R,0,R,609341,R,414120,R,3426122,R,1515995,R,0,R,1515995,R,1910127,R,890552,R,890552,R,0,R,21922,R,21922,R,0,R,150658,R,150658,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,452863,R,452863,R,0,1,R,4257317,R,3873255,R,-384062,R,151254,R,67148,R,-383777,R,-218687,R,694466,R,16362912,R,4276299,R,28666984,R,10112126,R,0,R,17473513
136172,R,177482764,R,401766639,R,78415172,R,480181811,R,657664575,R,75872324,R,13638088,R,22905764,R,36543852,R,317318496,R,0,R,317318496,R,353862348,R,97274329,R,341436379,R,45636515,R,0,R,-104672672,R,282400222,R,20929296,R,79212026,R,637973018,R,83718305,R,31050412,R,852883057,R,407842711,R,0,R,12632382,R,359966330,R,329543847,R,30422483,R,251977739,R,0,R,282400222,R,67755720,R,13668216,R,1569349,R,3328757,R,0,R,3328757,R,34391092,Z,0,R,198612,R,0,R,8362021,R,129273767,R,0,R,131484633,R,0,R,25163746,R,23960228,R,0,R,0,R,4658315,R,21402950,R,206669872,R,335943639,R,20851487,R,3171203,R,0,R,1,R,24022691,R,359966330,R,120083912,R,56702392,R,18260767,R,7925511,R,1456284,R,632054,R,46631231,R,20238817,R,21516374,R,9338505,R,32648281,R,14169958,R,21461505,R,56924302,R,24706200,R,0,R,0,R,0,R,0,R,10561191,R,0,R,329543847,R,133713437,R,54966452,R,17964171,R,23418583,R,3909897,R,95571307,1,R,11188889,R,87733860,R,4470914,R,31500429,1,R,-627698,R,102333908,R,92435473,R,42634134,R,24717274,R,446472,R,23960228,Z,0,R,5811394,R,52775337,R,107710705,R,58186731,R,28062469,R,86249200,R,21461505,R,13352595,R,13352595,R,0,R,241190,R,241190,R,0,R,12943628,R,12943628,R,0,R,0,R,0,R,0,R,3139391,R,3139391,R,0,R,56572396,R,28509927,R,28062469,1,R,126531762,R,134214881,R,7683119,R,4399910,R,10089532,R,-6806323,R,0,R,14885690,R,377663323,R,504118717,R,458516764,R,-59239069,R,113276242,R,362777633
136233,R,35107435,R,118972154,R,8658195,R,127630349,R,162737784,R,4768152,R,1830418,R,1151527,R,2981945,R,21421359,R,19482540,R,40903899,R,43885844,R,1551125,R,102660887,R,28715406,R,0,R,-9307326,R,122068967,R,2900883,R,37803660,R,169066391,R,14398534,R,3007506,R,227176974,R,114490726,R,232150,R,12994732,R,77782345,R,62015169,R,15767176,R,106301792,R,-1,R,122068967,R,7763513,R,193575,R,74312,R,2988925,R,2705258,R,283667,R,1526294,R,0,R,172991,R,0,R,732847,R,13452457,R,0,R,23441943,R,0,R,12298788,R,1233189,R,2040245,R,3994023,R,314203,R,1024326,R,44346717,R,57799174,R,11215200,R,8767972,R,0,R,-1,R,19983171,R,77782345,R,23241867,R,10359431,R,0,R,0,R,2405507,R,628322,R,5374780,R,2468745,R,5672739,R,2391786,R,13457571,R,5006662,R,7253458,R,3085558,R,847862,R,0,R,0,R,0,R,0,R,1523689,R,0,R,62015169,R,21702808,R,6464449,R,7626363,R,9220921,R,841412,R,16159216,1,R,1483580,R,15560295,R,1390384,R,4685775,1,R,40109,R,422953,R,160741,R,82377,R,5522886,R,2044979,R,968557,R,0,R,787318,R,0,R,9323740,R,2070282,R,0,R,2070282,R,7253458,R,1226325,R,1226325,R,0,R,454076,R,454076,R,0,R,215062,R,215062,R,0,R,0,R,0,R,0,R,174819,R,174819,R,0,R,0,R,0,R,0,1,R,38328700,R,60824111,R,22495411,R,914522,R,6374948,R,0,R,15205941,R,-454453,R,65189081,R,19766270,R,163658008,R,11024498,R,21421360,R,65575966
136303,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,420654,R,50535,R,6367906,R,147249,R,117557,R,29692,A,,A,,R,5995,A,,R,0,R,6992339,R,0,R,0,R,0,R,301101,R,0,R,0,R,0,R,152,R,0,R,301253,R,7293592,A,,A,,A,,R,0,R,0,R,7293592,R,3848506,R,2895220,R,0,R,0,R,0,R,0,R,528470,R,386808,R,322980,R,210804,R,1222540,R,864910,R,479100,A,,A,,A,,A,,A,,A,,R,0,R,0,R,6401596,R,4357742,R,1564754,R,189785,R,0,R,0,R,289315,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,301101,R,0,R,239238,R,0,R,16231,R,0,R,556570,R,77470,R,0,R,77470,R,479100,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,77470,R,77470,R,0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
136358,R,87944084,R,193235912,R,60009776,R,253245688,R,341189772,R,24478273,R,1202356,R,6803937,R,8006293,R,6986722,R,81697715,R,88684437,R,96690730,R,9148450,R,197501692,R,108880861,R,0,R,-46553688,R,259828865,R,9767813,R,77011097,R,338399049,R,26512027,R,2687046,R,454377032,R,248686261,Z,0,Z,0,R,256601466,R,214033200,R,42568266,R,217260601,R,-2,R,259828865,R,29372014,R,6678916,R,1167944,R,6914879,R,61092,R,6853787,R,670323,Z,0,R,627000,Z,0,R,1089039,R,46520115,Z,0,R,75198551,Z,0,R,45704468,R,10926067,Z,0,R,19859465,R,704865,R,151233,R,152544649,R,199064764,R,632000,R,56904702,R,0,R,0,R,57536702,R,256601466,R,72864417,R,58434661,Z,0,Z,0,R,854381,R,47365,R,19537865,R,14119641,R,29581422,R,22921043,R,42973533,R,19838896,R,38894463,R,1065945,R,72338,Z,0,Z,0,Z,0,Z,0,R,8261174,R,0,R,214033200,R,115433944,R,18124716,R,22107679,R,13875452,R,415575,R,44075834,1,R,8199931,R,71987745,R,8436896,R,24043708,1,R,56117,R,1294091,R,711554,R,434565,R,45408342,R,1066073,R,9924248,R,330689,R,184868,R,7614458,R,64528678,R,25634215,R,0,R,25634215,R,38894463,R,20547653,R,20547653,R,0,R,928012,R,928012,Z,0,R,944235,R,944235,Z,0,R,0,Z,0,Z,0,R,1139933,R,1139933,Z,0,R,2074382,R,2074382,R,0,1,R,21228494,R,22961406,R,1732912,R,0,R,0,R,0,R,1732912,R,-167097510,R,198649189,R,42568266,R,259828867,R,87944084,R,1030000,R,213617625
136400,R,71514076,R,137184484,R,39761803,R,176946287,R,248460363,R,12757383,R,186076,R,6483824,R,6669900,R,982007,R,38198594,R,39180601,R,45850501,R,2562559,R,140797484,R,71262626,R,0,R,744576,R,212804686,R,4407231,Z,0,R,258526513,R,8637897,R,1043615,R,272615256,R,133421961,R,2485884,R,334678,R,111533088,R,87982820,R,23550268,R,189254420,R,-2,R,212804686,R,8831144,R,1172882,R,39367,R,0,R,0,R,0,R,1849894,R,0,R,12550,R,0,R,0,R,11905837,R,0,R,50955898,R,0,R,20420054,R,2255969,R,3572526,R,0,R,843463,R,66380,R,78114290,R,90020127,R,5240800,R,16272160,R,0,R,1,R,21512961,R,111533088,R,23317693,R,13465617,R,0,R,0,R,0,R,0,R,11292544,R,4046219,R,14080334,R,5995980,R,25216034,R,6057346,R,9638503,R,3979627,R,696275,R,0,R,0,R,0,R,0,R,458085,R,0,R,87982820,R,30261437,R,11585520,R,16023146,R,9286738,R,80530,R,20745449,1,R,407723,R,31156500,R,2415950,R,12453658,1,R,50362,R,661745,R,146609,R,303725,R,12879613,R,303885,R,2413804,Z,0,R,1050839,R,1326726,R,17974867,R,7442899,R,893465,R,8336364,R,9638503,R,6002182,R,5358887,R,643295,R,166727,R,148858,R,17869,R,1167091,R,1042006,R,125085,R,0,R,0,Z,0,R,0,Z,0,Z,0,R,1000364,R,893148,R,107216,1,R,68385681,R,60599833,R,-7785848,R,430131,R,1743976,R,-9959955,R,0,R,7727500,R,83563691,R,13879749,R,262938457,R,129507219,R,982007,R,91196901
136473,R,57144279,R,59716974,R,41666989,R,101383963,R,158528242,R,9797169,R,1031691,R,7571989,R,8603680,R,0,R,34475489,R,34475489,R,43079169,R,3253973,R,91860763,R,41790572,Z,0,R,-11659066,R,121992269,R,12794717,R,12493696,R,98755301,R,19264747,R,21266031,R,164574492,R,82496183,R,6108117,Z,0,R,117550136,R,90032214,R,27517922,R,84280820,R,10193527,R,121992269,R,7720727,R,1349247,R,425547,Z,0,Z,0,Z,0,R,543407,Z,0,R,21250,Z,0,R,598047,R,10658225,Z,0,R,42366377,Z,0,R,15136837,R,3881097,R,919338,R,13300209,R,262504,R,204513,R,76070875,R,86729100,R,179540,R,30641496,R,0,R,0,R,30821036,R,117550136,R,26578440,R,13772775,R,0,Z,0,R,4548473,R,1714092,R,12021055,R,3165342,R,12570348,R,4932157,R,19271026,R,6929944,R,12054647,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2988225,R,0,R,90032214,R,30514310,R,10567166,R,16692058,R,5085389,R,0,R,27173291,1,R,2847690,R,28663534,R,2532750,R,8931841,1,R,140356,R,1534043,R,721223,R,865327,R,14157583,R,972011,R,3580048,R,0,R,1999088,R,1191520,R,21900250,R,9845603,R,0,R,9845603,R,12054647,R,6344154,R,6344154,R,0,R,442432,R,442432,R,0,R,1617484,R,1617484,R,0,R,1072058,R,1072058,R,0,R,0,Z,0,R,0,R,369475,R,369475,R,0,1,R,14466368,R,15654396,R,1188028,R,1161953,R,598926,R,-598926,R,26075,R,-3303114,R,117550136,R,27517922,R,121992269,R,41790572,R,0,R,90032214
136491,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,676061,R,0,R,0,Z,0,Z,0,Z,0,A,,A,,R,64813,A,,R,642701,R,1383575,Z,0,R,10859498,Z,0,R,822461,Z,0,Z,0,R,27239,Z,0,R,0,R,11709198,R,13092773,A,,A,,A,,R,0,R,0,R,13092773,R,5635471,R,3504882,Z,0,Z,0,Z,0,Z,0,R,141,R,0,R,645952,R,467450,R,1584648,R,993260,R,2,A,,A,,A,,A,,A,,A,,R,43000,R,0,R,7909214,R,4965592,R,1686059,R,442899,R,0,R,0,R,814664,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,783940,R,32103,R,22198,R,0,R,49598,R,52162,R,940001,R,845865,R,94134,R,939999,R,2,R,783091,R,700094,R,82997,R,43239,R,32102,R,11137,R,22198,R,22198,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,91471,R,91471,R,0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
136516,R,97317612,R,71638851,R,10874669,R,82513520,R,179831132,R,8652510,R,1074388,R,6447209,R,7521597,R,1311649,R,33592330,R,34903979,R,42425576,R,2590946,R,79589051,R,61154644,R,0,R,2723425,R,143467120,R,6387601,R,9361795,R,129280621,R,11046861,R,2284523,R,158361401,R,83382903,R,0,R,6996590,R,157648074,R,106427954,R,51220120,R,92247000,R,0,R,143467120,R,10325734,R,1647934,R,999896,R,341537,R,0,R,341537,R,637303,R,0,R,0,R,0,R,1304799,R,15257203,Z,0,R,53595601,Z,0,R,28473714,R,13476036,R,0,R,0,R,525687,R,0,R,96071038,R,111328241,R,3373802,R,42946031,R,0,R,0,R,46319833,R,157648074,R,47526431,R,20883338,R,0,Z,0,R,210328,R,166283,R,17466963,R,7942044,R,10664035,R,7263007,R,12995284,R,4802444,R,10247797,R,4174450,R,1071115,R,0,Z,0,R,0,Z,0,R,3142666,R,1307411,R,106427954,R,43435642,R,11700231,R,9679339,R,5065735,R,86928,R,36460079,1,R,3118083,R,28445036,R,2077574,R,8581843,1,R,24583,R,649079,R,513372,R,70667,R,14374315,R,1815366,R,2237261,R,0,R,656486,R,2076184,R,21159612,R,10911815,R,0,R,10911815,R,10247797,R,6430767,R,6430767,R,0,R,2519242,R,2519242,Z,0,R,1631781,R,1631781,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,330025,R,330025,R,0,1,R,37621889,R,31957923,R,-5663966,R,500025,R,-5022251,R,-994184,R,-147556,R,134265,R,109441312,R,46454098,R,182657016,R,57587709,R,0,R,109307046
136659,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,457651,R,358967,R,1953499,R,0,R,0,R,0,A,,A,,R,128555,A,,R,0,R,2898672,R,0,R,0,R,0,R,322593,R,0,R,0,R,0,R,0,R,0,R,322593,R,3221265,A,,A,,A,,R,0,R,0,R,3221265,R,1693078,R,1001130,R,0,R,0,R,339789,R,0,R,71453,R,1524,R,774728,R,541704,R,892545,R,506378,R,582572,A,,A,,A,,A,,A,,A,,R,0,R,0,R,4354165,R,2050736,R,635227,R,356774,R,0,R,0,R,1311428,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,322593,R,873,R,699310,R,0,R,17447,R,0,R,1040223,R,457651,R,0,R,457651,R,582572,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,457651,R,457651,R,0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
136765,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,858000,R,0,R,0,R,0,R,0,R,0,A,,A,,R,130500,A,,R,0,R,988500,R,0,R,3281100,R,0,R,1280000,R,110000,R,0,R,0,R,0,R,28900,R,4700000,R,5688500,A,,A,,A,,R,0,R,0,R,5688500,R,2170000,R,1580000,R,0,R,0,R,0,R,0,R,270000,R,202000,R,33500,R,17900,R,690200,R,509050,R,361850,A,,A,,A,,A,,A,,A,,R,0,R,0,R,3525550,R,2308950,R,869700,R,0,R,0,R,0,R,346900,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,1176600,R,0,R,0,R,0,R,49000,R,0,R,1225600,R,863750,R,0,R,863750,R,361850,R,863750,R,863750,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
136826,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1003673,R,0,R,0,R,0,R,0,R,0,A,,A,,R,183299,A,,R,0,R,1186972,R,0,R,0,R,0,R,1266102,R,0,R,0,R,0,R,0,R,0,R,1266102,R,2453074,A,,A,,A,,R,0,R,0,R,2453074,R,7599623,R,5837270,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,557590,R,0,R,0,A,,A,,A,,A,,A,,A,,R,0,R,0,R,8157213,R,5837270,R,1762353,R,76557,R,0,R,0,R,481033,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,1266102,R,40000,R,33223,R,310689,R,0,R,0,R,1650014,R,1650014,R,0,R,1650014,R,0,R,474621,R,474621,R,0,R,0,R,0,R,0,R,33223,R,33223,R,0,R,222984,R,222984,R,0,R,0,R,0,R,0,R,919186,R,919186,R,0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
137023,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1930927,R,1113055,R,0,R,0,R,0,R,0,A,,A,,R,40494,A,,R,525381,R,3609857,R,0,R,5562005,R,0,R,1265931,R,0,R,0,R,0,R,60533,R,0,R,6888469,R,10498326,A,,A,,A,,R,0,R,0,R,10498326,R,4445890,R,2460913,R,0,R,0,R,0,R,0,R,0,R,0,R,1545008,R,1134213,R,3667949,R,998007,R,876223,A,,A,,A,,A,,A,,A,,R,66800,R,0,R,10601870,R,4593133,R,1308695,R,803097,R,0,R,0,R,3896945,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,1265931,R,121927,R,57400,R,0,R,113637,R,0,R,1558895,R,600135,R,82537,R,682672,R,876223,R,611174,R,536792,R,74382,R,45847,R,38506,R,7341,R,25651,R,24837,R,814,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
137078,R,125994615,R,223420655,R,71296099,R,294716754,R,420711369,R,29485630,R,1865583,R,8327413,R,10192996,R,7795231,R,93996868,R,101792099,R,111985095,R,55780277,R,241326746,R,86367015,R,0,R,-45262134,R,282431627,R,24205541,R,0,R,382774715,R,44545765,R,3361364,R,454887385,R,203899824,R,0,Z,0,R,279007508,R,220468684,R,58538824,R,215715881,R,8176922,R,282431627,R,30978561,R,275572,Z,0,R,1396628,R,1396628,R,0,R,1596739,R,0,R,2006668,R,0,R,2254413,R,38508581,R,0,R,89172279,R,0,R,64486221,R,14932195,R,5439807,R,4958074,R,1414491,R,0,R,180403067,R,218911648,R,53214241,R,6136201,R,0,R,745418,R,60095860,R,279007508,R,75730963,R,45383404,R,0,R,0,R,30011,R,0,R,39260690,R,18572234,R,29684312,R,15027781,R,36975195,R,9714078,R,34061707,R,58029,R,0,R,0,R,0,R,0,R,0,R,4667777,R,0,R,220468684,R,88697497,R,27773686,R,19556345,R,11862349,R,745417,R,71833390,1,R,6592786,R,71818972,R,8778288,R,23510282,1,R,-1925010,R,11433043,R,36050751,R,5975348,R,34970863,R,1560888,R,13046015,Z,0,R,514967,R,7778177,R,57870910,R,23809203,R,0,R,23809203,R,34061707,R,22137003,R,22137003,R,0,R,275572,R,275572,R,0,R,0,R,0,R,0,R,1396628,R,1396628,R,0,R,0,R,0,R,0,R,0,R,0,R,0,1,R,33992804,R,34789052,R,796248,R,859514,R,-63266,R,0,R,0,R,-115243,R,217824772,R,60031446,R,374335826,R,124177560,R,9660814,R,218685432
137087,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1703451,R,0,R,0,R,0,R,0,R,0,A,,A,,R,356642,A,,R,0,R,2060093,R,0,R,12682462,R,0,R,938978,R,10987,R,0,R,8109,R,171444,R,0,R,13811980,R,15872073,A,,A,,A,,R,0,R,0,R,15872073,R,6453056,R,5437395,R,0,R,0,R,28853,R,28853,R,42766,R,36338,R,707198,R,595893,R,1551207,R,1300770,R,45764,A,,A,,A,,A,,A,,A,,R,0,R,0,R,8828844,R,7399249,R,804152,R,605433,R,0,R,0,R,20010,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,938978,R,83769,R,10987,R,0,R,133055,R,0,R,1166789,R,943079,R,177946,R,1121025,R,45764,R,938978,R,851032,R,87946,R,109727,R,55643,R,54084,R,10987,R,10987,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,61333,R,25417,R,35916,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
137096,R,184532938,R,93379842,R,52712311,R,146092153,R,330625091,R,16510013,R,894148,R,137956774,R,138850922,R,2900892,R,75912543,R,78813435,R,217664357,R,3915568,R,97086276,R,38899953,R,0,R,-10431050,R,125555179,R,7104300,R,0,R,181325638,R,52408693,R,1031479,R,241870110,R,140483979,R,147489,R,0,R,145796596,R,131211123,R,14585473,R,110963281,R,6425,R,125555179,R,23194464,R,5087011,R,1452292,R,1088250,Z,0,R,1088250,R,629586,Z,0,R,1005140,Z,0,R,349945,R,32806688,R,0,R,49993741,R,0,R,21275226,R,4877375,R,15520493,R,0,R,2768600,R,41872,R,94477307,R,127283995,R,15539025,R,2754029,R,0,R,219547,R,18512601,R,145796596,R,50059769,R,32367708,Z,0,Z,0,R,2952343,R,1117190,R,16782883,R,8138167,R,20504876,R,8355338,R,19199534,R,9141309,R,15874054,R,121799,R,41694,Z,0,Z,0,Z,0,Z,0,R,5715865,R,0,R,131211123,R,59161406,R,18751451,R,17239620,R,6164910,R,225971,R,29667765,1,R,5569964,R,45883623,R,3426508,R,16140712,1,R,109580,R,1416553,R,440200,R,369301,R,17468567,R,501310,R,4917955,Z,0,Z,0,R,2379916,R,25267748,R,9393694,R,0,R,9393694,R,15874054,R,5538542,R,5538542,R,0,R,1074806,R,1074806,R,0,R,1719444,R,1719444,R,0,R,0,Z,0,R,0,R,1060899,R,1060899,R,0,R,3,R,3,R,0,1,R,36217622,R,37315756,R,1098134,R,998908,R,0,R,0,R,99226,R,-15546115,R,124637524,R,8379374,R,215481262,R,110157696,R,2900892,R,134551206
137120,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,3269455,R,14784,R,1262669,R,0,R,0,R,0,A,,A,,R,210838,A,,R,0,R,4757746,R,0,R,8821591,R,2597113,R,2026825,R,0,R,5750,R,36574,R,37,R,0,R,13487890,R,18245636,A,,A,,A,,R,0,R,0,R,18245636,R,7130434,R,4829510,R,0,R,0,R,895482,R,669936,R,940554,R,680006,R,1387458,R,1015090,R,2139842,R,1441421,R,2694558,A,,A,,A,,A,,A,,A,,R,300,R,0,R,15188628,R,8635963,R,3327023,R,18011,R,0,R,0,R,3207631,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,963411,R,1062256,R,78986,R,327944,R,347668,R,0,R,2780265,R,85707,R,0,R,85707,R,2694558,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,85707,R,85707,R,0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
137209,R,46040344,R,155689662,R,53448095,R,209137757,R,255178101,R,13714535,R,1751301,R,5625470,R,7376771,R,2083738,R,52729802,R,54813540,R,62190311,R,7329565,R,186925788,R,35667767,R,0,R,-23220795,R,199372760,R,32346430,R,17108547,R,245441879,R,22647063,R,2724735,R,320268654,R,129507827,Z,0,Z,0,R,138408382,R,121139153,R,17269229,R,182103531,R,0,R,199372760,R,20786956,R,7221758,R,1150230,R,2697368,R,0,R,2697368,R,987656,R,0,R,229982,R,0,R,23487,R,33097437,R,0,R,53896459,R,0,R,19933603,R,2881007,Z,0,R,6628059,R,439068,R,1586938,R,85365134,R,118462571,R,459200,R,19486611,R,0,R,0,R,19945811,R,138408382,R,50691313,R,29680263,R,0,R,0,R,0,R,0,R,10898401,R,3368471,R,13515906,R,7607598,R,24308965,R,12535755,R,15281497,R,1729671,R,315891,R,0,R,0,R,0,R,0,R,4713400,R,205019,R,121139153,R,53712997,R,11272147,R,8870023,R,8252740,R,174891,R,38856355,1,R,4627826,R,43932800,R,4905520,R,13586182,1,R,-5673,R,1540384,R,1219481,R,128353,R,18808019,R,1190058,R,3468424,R,0,R,1830213,R,0,R,25296714,R,10015217,R,0,R,10015217,R,15281497,R,7433949,R,7433949,R,0,R,231847,R,231847,R,0,R,685555,R,685555,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1663866,R,1663866,R,0,1,R,13094440,R,13629161,R,534721,R,534721,R,0,R,0,R,0,R,-670708,R,124221273,R,19275103,R,214640109,R,70976306,R,2083738,R,124891981
