unitid,institution_name,state,city,first_seen_year,last_seen_year,first_missing_year,academic_year,reappeared_after_gap,act_code,closedat,newid,degree_granting,sector,broad_sector,institutional_level,tracker_category,highest_degree_offered,instcat,opeid8,headcount_year,student_headcount,exit_group,closure_proxy_note,source_group,source_file,source_note
443614,Virginia College-Technical,AL,Pelham,2004,2007,2008,2007-08,no,D,9/30/2007,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,030106A1,,,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2007.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
417114,Western Career College-Fremont,CA,Fremont,2004,2007,2008,2007-08,no,M,04/30/2007,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,00974805,,,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2007.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
201007,Antioch College,OH,Yellow Springs,2004,2008,2009,2008-09,no,M,06/30/2008,-2,yes,"Private not-for-profit, 4-year or above",Private not-for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,2,00301015,2008,236,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2008.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
110176,Brooks College,CA,Long Beach,2004,2008,2009,2008-09,no,M,12/01/2008,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02065500,2008,395,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2008.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
445823,Golf Academy of America,HI,Kaneohe-Oahu,2005,2008,2009,2008-09,no,M,12/18/2008,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,03010615,2008,49,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2008.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
215868,International Academy of Design and Technology,PA,Pittsburgh,2004,2008,2009,2008-09,no,M,12/31/2008,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,01021705,2008,400,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2008.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
174561,Pillsbury Baptist Bible College,MN,Owatonna,2004,2008,2009,2008-09,no,M,12/31/2008,-2,yes,"Private not-for-profit, 4-year or above",Private not-for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,2,02284500,2008,170,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2008.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
441061,Remington College-Jacksonville Campus,FL,Jacksonville,2004,2008,2009,2008-09,no,M,07/01/2008,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,3,00758605,2008,38,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2008.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
262305,Remington College-Tempe Campus,AZ,Tempe,2004,2008,2009,2008-09,no,M,09/01/2008,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,3,03012106,2008,56,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2008.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
248970,TESST College of Technology-Alexandria,VA,Alexandria,2004,2008,2009,2008-09,no,M,09/22/2008,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02605900,2008,304,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2008.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
154509,Vennard College,IA,University Park,2004,2008,2009,2008-09,no,M,11/25/2008,-2,yes,"Private not-for-profit, 4-year or above",Private not-for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,3,00189400,2008,78,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2008.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
109013,American InterContinental University,CA,Los Angeles,2004,2010,2011,2010-11,yes,M,12/2010,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,2,02113601,2010,93,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2010.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
181011,Dana College,NE,Blair,2004,2010,2011,2010-11,yes,D,07/30/2010,-2,yes,"Private not-for-profit, 4-year or above",Private not-for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00254300,2009,604,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2010.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
151184,Harrison College-Marion,IN,Marion,2004,2010,2011,2010-11,yes,M,12/31/2010,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02158404,2010,62,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2010.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
369853,Miami-Jacobs Career College,OH,Akron,2004,2010,2011,2010-11,yes,D,09/29/2010,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,02152102,2009,253,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2010.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
440253,Midwest University,MO,Wentzville,2004,2010,2011,2010-11,yes,M,10/2010,-2,yes,"Private not-for-profit, 4-year or above",Private not-for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,2,03528300,2010,406,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2010.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
180470,Montana University System-System Office,MT,Helena,2004,2010,2011,2010-11,yes,D,10/14/2010,-2,yes,,Public,4-year or above,"Degree-granting, primarily baccalaureate or above",Other,-2,002530A1,,,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2010.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
437510,Remington College-San Diego Campus,CA,San Diego,2004,2010,2011,2010-11,yes,D,4/2010,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,03394300,2009,193,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2010.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
451185,Southern Catholic College,GA,Dawsonville,2008,2010,2011,2010-11,yes,D,8/2010,-2,yes,"Private not-for-profit, 4-year or above",Private not-for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,04128500,2009,232,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2010.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
262138,Southern New England School of Law,MA,North Dartmouth,2004,2010,2011,2010-11,yes,D,6/30/10,-2,yes,"Private not-for-profit, 4-year or above",Private not-for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,03127700,2009,307,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2010.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
443915,University of Phoenix-Central Massachusetts Campus,MA,Westborough,2004,2010,2011,2010-11,yes,M,12/2010,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,2,32098877,2010,131,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2010.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
176460,Wesley College,MS,Florence,2004,2010,2011,2010-11,yes,D,6/2010,-2,yes,"Private not-for-profit, 4-year or above",Private not-for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,01146100,2009,172,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2010.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
450438,Academy of Court Reporting and Technology-Pittsburgh,PA,Pittsburgh,2007,2011,2012,2011-12,yes,M,12/21/2011,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02152105,2011,121,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2011.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
441399,Angley College,FL,Deland,2004,2011,2012,2011-12,yes,M,12/31/2011,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,3,03595400,2011,436,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2011.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
161882,Baltimore International College,MD,Baltimore,2004,2011,2012,2011-12,yes,M,12/31/2011,-2,yes,"Private not-for-profit, 4-year or above",Private not-for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,3,02314800,2011,710,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2011.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
110051,Bethany University,CA,Scotts Valley,2004,2011,2012,2011-12,yes,D,8/13/2011,-2,yes,"Private not-for-profit, 4-year or above",Private not-for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00112100,2010,604,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2011.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
112312,Cleveland Chiropractic College of Los Angeles,CA,Los Angeles,2004,2011,2012,2011-12,yes,M,8/31/2011,-2,yes,"Private not-for-profit, 4-year or above",Private not-for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,2,02147400,2011,343,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2011.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
377421,Heritage Institute-Manassas,VA,Manassas,2004,2011,2012,2011-12,yes,M,12/31/2011,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,4,02304500,2011,336,apparent_closure,IPEDS ACT=M marks the institution as closed during the current year; treated here as an apparent closure.,ipeds_annual_directory,HD2011.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
