event_year,event_date,classification,record_kind,school_name_source,institution_name_ipeds,unitid,unitid_match_method,opeid8,opeid6,state,sector,institutional_category,tracker_category,student_headcount,student_headcount_year,ipeds_first_seen_year,ipeds_last_seen_year,ipeds_last_act,ipeds_last_closedat,institution_status,is_active,source_group,source_file,source_section,event_label,source_title,source_url,classification_basis,sch_type,closed_count,pgm_length,notes
2009,,merger_consolidation,merger_or_consolidation,Alliant International University-System Office,Alliant International University-System Office,110431,,011117A1,11117,CA,Private not-for-profit,4-year or above,4-year or above,,2008,2008,2008,C,-2,,C,ipeds_annual_directory,HD2008.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2008.
2009,,merger_consolidation,merger_or_consolidation,Marymount College of Fordham University,Marymount College of Fordham University,192855,,00272206,2722,NY,Private not-for-profit,4-year or above,4-year or above,,2008,2008,2008,C,-2,,C,ipeds_annual_directory,HD2008.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2008.
2009,,merger_consolidation,merger_or_consolidation,Middle Georgia College-Eastman,Middle Georgia College-Eastman,440615,,00158102,1581,GA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,,2008,2008,2008,C,-2,,C,ipeds_annual_directory,HD2008.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2008.
2009,,merger_consolidation,merger_or_consolidation,Orleans Technical Institute-Court Reporting Program,Orleans Technical Institute-Court Reporting Program,249779,,021830A1,21830,PA,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,,2008,2008,2008,C,-2,,C,ipeds_annual_directory,HD2008.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2008.
2009,,merger_consolidation,merger_or_consolidation,Sebring Career Schools,Sebring Career Schools,377236,,02530705,25307,TX,Private for-profit,Less than 2 years,Less than 2 years,,2008,2008,2008,C,-2,,C,ipeds_annual_directory,HD2008.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2008.
2009,,merger_consolidation,merger_or_consolidation,The University of Toledo-Health Science Campus,The University of Toledo-Health Science Campus,203951,,00313101,3131,OH,Public,4-year or above,4-year or above,,2008,2008,2008,C,-2,,C,ipeds_annual_directory,HD2008.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2008.
2011,,merger_consolidation,merger_or_consolidation,Acadiana Technical College-Gulf Area Campus,Acadiana Technical College-Gulf Area Campus,159018,,00548813,5488,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,756,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Acadiana Technical College-Teche Area Campus,Acadiana Technical College-Teche Area Campus,160694,,00548839,5488,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,1007,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Capital Area Technical College-Folkes Campus,Capital Area Technical College-Folkes Campus,158945,,00548812,5488,LA,Public,Less than 2 years,Less than 2 years,1412,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Capital Area Technical College-Jumonville Memorial Campus,Capital Area Technical College-Jumonville Memorial Campus,160214,,00548817,5488,LA,Public,Less than 2 years,Less than 2 years,332,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Capital Area Technical College-Westside Campus,Capital Area Technical College-Westside Campus,160870,,00548842,5488,LA,Public,Less than 2 years,Less than 2 years,132,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Central Louisiana Technical College-Morgan Smith Campus,Central Louisiana Technical College-Morgan Smith Campus,159249,,00548823,5488,LA,Public,Less than 2 years,Less than 2 years,294,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Central Louisiana Technical College-Ward H Nash-Avoyelles Campus,Central Louisiana Technical College-Ward H Nash-Avoyelles Campus,158237,,00548805,5488,LA,Public,Less than 2 years,Less than 2 years,753,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,East Central Technical College,East Central Technical College,139126,,00525600,5256,GA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,2560,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Flint River Technical College,Flint River Technical College,248794,,00562100,5621,GA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,1722,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Jones College-Miami Campus,Jones College-Miami Campus,402633,,00149710,1497,FL,Private not-for-profit,4-year or above,4-year or above,123,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Louisiana Technical College-Bastrop Campus,Louisiana Technical College-Bastrop Campus,158307,,00548806,5488,LA,Public,Less than 2 years,Less than 2 years,404,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Louisiana Technical College-Charles B Coreil Campus,Louisiana Technical College-Charles B Coreil Campus,160816,,00548808,5488,LA,Public,Less than 2 years,Less than 2 years,424,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Louisiana Technical College-Evangeline Campus,Louisiana Technical College-Evangeline Campus,158893,,00548810,5488,LA,Public,Less than 2 years,Less than 2 years,690,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Louisiana Technical College-Huey P Long Campus,Louisiana Technical College-Huey P Long Campus,159090,,00548815,5488,LA,Public,Less than 2 years,Less than 2 years,453,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Louisiana Technical College-Lamar Salter Campus,Louisiana Technical College-Lamar Salter Campus,160843,,00548820,5488,LA,Public,Less than 2 years,Less than 2 years,466,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Louisiana Technical College-North Central Campus,Louisiana Technical College-North Central Campus,159984,,00548825,5488,LA,Public,Less than 2 years,Less than 2 years,224,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Louisiana Technical College-Oakdale Campus,Louisiana Technical College-Oakdale Campus,160047,,00548828,5488,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,1019,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Louisiana Technical College-Shelby Jackson Campus,Louisiana Technical College-Shelby Jackson Campus,158583,,00548832,5488,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,403,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Louisiana Technical College-T H Harris Campus,Louisiana Technical College-T H Harris Campus,160676,,00548840,5488,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,874,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,NW Louisiana Technical College-Mansfield Campus,NW Louisiana Technical College-Mansfield Campus,159692,,00548822,5488,LA,Public,Less than 2 years,Less than 2 years,573,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Northeast Louisiana Technical College-Northeast Campus,Northeast Louisiana Technical College-Northeast Campus,160001,,00548826,5488,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,631,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Northeast Louisiana Technical College-Ruston,Northeast Louisiana Technical College-Ruston,160366,,00548830,5488,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,345,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Northshore Technical College-Florida Parishes Branch Campus,Northshore Technical College-Florida Parishes Branch Campus,158936,,00548811,5488,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,980,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Northshore Technical College-Hammond Area Branch Campus,Northshore Technical College-Hammond Area Branch Campus,159045,,00548814,5488,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,714,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Northwest Louisiana Technical College-Natchitoches Campus,Northwest Louisiana Technical College-Natchitoches Campus,159823,,00548824,5488,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,530,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Northwest Louisiana Technical College-Sabine Valley Campus,Northwest Louisiana Technical College-Sabine Valley Campus,160384,,00548831,5488,LA,Public,Less than 2 years,Less than 2 years,264,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Northwest Louisiana Technical College-Shreveport Campus,Northwest Louisiana Technical College-Shreveport Campus,160427,,00548833,5488,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,1738,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Sage College of Albany,Sage College of Albany,195137,,00281001,2810,NY,Private not-for-profit,4-year or above,4-year or above,2452,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Sage Colleges System Office,Sage Colleges System Office,439084,,002810A1,2810,NY,Private not-for-profit,4-year or above,4-year or above,,2010,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,San Juan Basin Technical College,San Juan Basin Technical College,128036,,02116300,21163,CO,Public,Less than 2 years,Less than 2 years,1113,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Seattle Midwifery School,Seattle Midwifery School,236559,,02242504,22425,WA,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,32,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,South Central Louisiana Technical College-Lafourche Campus,South Central Louisiana Technical College-Lafourche Campus,160719,,00548819,5488,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,741,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,South Central Louisiana Technical College-River Parishes Campus,South Central Louisiana Technical College-River Parishes Campus,160311,,00548829,5488,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,1305,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,Texas Southmost College,Texas Southmost College,229072,,03064600,30646,TX,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,,2010,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2011,,merger_consolidation,merger_or_consolidation,University of Phoenix-Eastern Washington Campus,University of Phoenix-Eastern Washington Campus,443872,,42098897,420988,WA,Private for-profit,4-year or above,4-year or above,23,2009,2008,2010,C,-2,,C,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2010.
2012,,merger_consolidation,merger_or_consolidation,Ashland University Dwight Schar College of Nursing,Ashland University Dwight Schar College of Nursing,203818,,00301221,3012,OH,Private not-for-profit,4-year or above,4-year or above,402,2010,2008,2011,C,-2,,C,ipeds_annual_directory,HD2011.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2011.
2012,,merger_consolidation,merger_or_consolidation,Baker College Corporate Services,Baker College Corporate Services,419572,,00467332,4673,MI,Private not-for-profit,4-year or above,4-year or above,227,2010,2008,2011,C,-2,,C,ipeds_annual_directory,HD2011.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2011.
2012,,merger_consolidation,merger_or_consolidation,Bellin Health School of Radiologic Technology,Bellin Health School of Radiologic Technology,238315,,00610800,6108,WI,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,13,2010,2008,2011,C,-2,,C,ipeds_annual_directory,HD2011.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2011.
2012,,merger_consolidation,merger_or_consolidation,Carrington College-Online,Carrington College-Online,457095,,02100600,21006,AZ,Private for-profit,4-year or above,4-year or above,67,2010,2010,2011,C,-2,,C,ipeds_annual_directory,HD2011.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2011.
2012,,merger_consolidation,merger_or_consolidation,Central Maine Medical Center College of Nursing & Health Professions,Central Maine Medical Center College of Nursing & Health Professions,161059,,00630502,6305,ME,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,26,2010,2008,2011,C,-2,,C,ipeds_annual_directory,HD2011.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2011.
2012,,merger_consolidation,merger_or_consolidation,Chamberlain College of NursingSt Louis Campus,Chamberlain College of NursingSt Louis Campus,177153,,00638507,6385,MO,Private for-profit,4-year or above,4-year or above,7051,2010,2008,2011,C,-2,,C,ipeds_annual_directory,HD2011.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2011.
2012,,merger_consolidation,merger_or_consolidation,CoxHealth School of Radiologic Technology,CoxHealth School of Radiologic Technology,177922,,02068202,20682,MO,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,40,2010,2008,2011,C,-2,,C,ipeds_annual_directory,HD2011.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2011.
2012,,merger_consolidation,merger_or_consolidation,E C Goodwin Technical High School,E C Goodwin Technical High School,417150,,00927702,9277,CT,Public,Less than 2 years,Less than 2 years,38,2010,2010,2011,C,-2,,C,ipeds_annual_directory,HD2011.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2011.
2012,,merger_consolidation,merger_or_consolidation,Heart of Georgia Technical College,Heart of Georgia Technical College,140076,,03155504,31555,GA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,2973,2010,2008,2011,C,-2,,C,ipeds_annual_directory,HD2011.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2011.
2012,,merger_consolidation,merger_or_consolidation,Louisiana Delta Community College-Tallulah Campus,Louisiana Delta Community College-Tallulah Campus,160685,,04130101,41301,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,803,2010,2008,2011,C,-2,,C,ipeds_annual_directory,HD2011.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2011.
2012,,merger_consolidation,merger_or_consolidation,Louisiana Technical College-Ascension Campus,Louisiana Technical College-Ascension Campus,158219,,03789401,37894,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,746,2010,2008,2011,C,-2,,C,ipeds_annual_directory,HD2011.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2011.
2012,,merger_consolidation,merger_or_consolidation,Louisiana Technical College-Jefferson Campus,Louisiana Technical College-Jefferson Campus,159258,,00462505,4625,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,2587,2010,2008,2011,C,-2,,C,ipeds_annual_directory,HD2011.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2011.
2012,,merger_consolidation,merger_or_consolidation,Louisiana Technical College-West Jefferson Campus,Louisiana Technical College-West Jefferson Campus,159267,,00462506,4625,LA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,1487,2010,2008,2011,C,-2,,C,ipeds_annual_directory,HD2011.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2011.
2012,,merger_consolidation,merger_or_consolidation,Trine University-South Bend Regional Campus,Trine University-South Bend Regional Campus,430102,,00183902,1839,IN,Private not-for-profit,4-year or above,4-year or above,161,2010,2008,2011,C,-2,,C,ipeds_annual_directory,HD2011.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2011.
2012,,merger_consolidation,merger_or_consolidation,Utah State University-Regional Campuses and Distance Education,Utah State University-Regional Campuses and Distance Education,442833,,00367700,3677,UT,Public,4-year or above,4-year or above,18601,2010,2008,2011,C,-2,,C,ipeds_annual_directory,HD2011.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2011.
2013,04/2013,merger_consolidation,merger_or_consolidation,Herzing University,Herzing University,476072,,00962112,9621,WI,Private for-profit,4-year or above,4-year or above,27,2012,2012,2013,C,04/2013,,N,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2013,06/02/2013,merger_consolidation,merger_or_consolidation,ATI College-Santa Ana,ATI College-Santa Ana,450012,,03740401,37404,CA,Private for-profit,Less than 2 years,Less than 2 years,129,2012,2008,2013,C,06/02/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2013.
2013,,merger_consolidation,merger_or_consolidation,Florida Career College-Clearwater,Florida Career College-Clearwater,364885,,02305810,23058,FL,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,612,2011,2008,2012,C,-2,,C,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2012.
2013,,merger_consolidation,merger_or_consolidation,Ivy Tech Community College-Central Office,Ivy Tech Community College-Central Office,363563,,00991755,9917,IN,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,,2012,2008,2012,C,-2,,C,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2012.
2013,,merger_consolidation,merger_or_consolidation,Long Island College Hospital of Brooklyn School of Nursing,Long Island College Hospital of Brooklyn School of Nursing,192475,,02118700,21187,NY,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,253,2011,2008,2012,C,-2,,C,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2012.
2013,,merger_consolidation,merger_or_consolidation,Metropolitan Community College-Blue River,Metropolitan Community College-Blue River,440305,,00248445,2484,MO,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,5505,2011,2008,2012,C,-2,,C,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2012.
2013,,merger_consolidation,merger_or_consolidation,Metropolitan Community College-Business & Technology,Metropolitan Community College-Business & Technology,442000,,00248402,2484,MO,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,1263,2011,2008,2012,C,-2,,C,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2012.
2013,,merger_consolidation,merger_or_consolidation,Metropolitan Community College-Maple Woods,Metropolitan Community College-Maple Woods,178022,,00248443,2484,MO,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,8747,2011,2008,2012,C,-2,,C,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2012.
2013,,merger_consolidation,merger_or_consolidation,Metropolitan Community College-Penn Valley,Metropolitan Community College-Penn Valley,178785,,00248447,2484,MO,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,8532,2011,2008,2012,C,-2,,C,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2012.
2013,,merger_consolidation,merger_or_consolidation,Monroe College-New Rochelle,Monroe College-New Rochelle,193317,,00479901,4799,NY,Private for-profit,4-year or above,4-year or above,2942,2011,2008,2012,C,-2,,C,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2012.
2013,,merger_consolidation,merger_or_consolidation,Montgomery County Community College-West Campus,Montgomery County Community College-West Campus,445009,,00445201,4452,PA,Public,At least 2 but less than 4 years,At least 2 but less than 4 years,5201,2011,2008,2012,C,-2,,C,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2012.
2013,,merger_consolidation,merger_or_consolidation,Ohio College of Podiatric Medicine,Ohio College of Podiatric Medicine,204547,,00305143,3051,OH,Private not-for-profit,4-year or above,4-year or above,458,2011,2008,2012,C,-2,,C,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories.,,,,Last annual IPEDS status was ACT=C in HD2012.
