opeid6,institution_name,state,closure_year,sample_type,broad_sector,level,ever_broad_sectors,overall_level,last_seen_year,last_seen_acts,last_seen_newids,source_note,closure_rule
040387,Ideal Beauty Academy,KY,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,A; D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
022229,International Air & Hospitality Academy,WA,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
013132,International College of Broadcasting,OH,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
023251,Key College,FL,2024,For-profit 2-year,For-profit,2-year,For-profit,4-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
042680,Kor Beauty Academy,AZ,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2023,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
023303,Lebanon County Career and Technology Center,PA,2024,Public 2-year,Public,2-year,Public,2-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
001708,Lincoln Christian University,IL,2024,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
020937,Long Island Business Institute,NY,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
022233,Magdalen College,NH,2024,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
020565,Mitchell's Academy,NC,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
042784,Montana Barber Institute,TX,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
037275,Moore Career College,LA,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
005008,Mountain State College,WV,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2023,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
003206,Multnomah University,OR,2024,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
037293,New Hampshire Institute for Therapeutic Arts,NH,2024,For-profit 2-year,For-profit,2-year,For-profit; Nonprofit,2-year,2024,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
002674,New York Theological Seminary,NY,2024,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2024,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
012896,"North Coast College, The",OH,2024,For-profit 4-year,For-profit,4-year,For-profit,4-year,2023,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
012362,Northwestern College,IL,2024,For-profit 4-year,For-profit,4-year,For-profit,4-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
003085,Notre Dame College of Ohio,OH,2024,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
022141,Oak Point University,IL,2024,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2023,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
026037,Oregon College of Oriental Medicine,OR,2024,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2024,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
042744,PMCA Pittsburgh Multicultural Cosmetology Academy,PA,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
041204,Paul Mitchell The School Miami,FL,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
041606,Paul Mitchell The School Normal,IL,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
041054,Pensacola School of Massage Therapy & Health Careers,FL,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
042469,PiBerry Institute,FL,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
007437,Pittsburgh Technical College,PA,2024,Nonprofit 4-year,Nonprofit,4-year,For-profit; Nonprofit,4-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
030149,Platt College,CO,2024,For-profit 4-year,For-profit,4-year,For-profit,4-year,2024,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
025398,Queen City College,TN,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
042419,River Valley School of Massage,AR,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
041674,Sage School of Massage & Esthetics,OR,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
022693,Stevenson's Academy of Hair Design,LA,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
033713,TONI&GUY Hairdressing Academy,TX,2024,For-profit 2-year,For-profit,2-year,For-profit; Public,2-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
010923,Union Institute & University,OH,2024,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2023,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
034275,University of Antelope Valley,CA,2024,For-profit 4-year,For-profit,4-year,For-profit,4-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
042597,University of Saint Katherine,CA,2024,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
003350,University of the Arts (The),PA,2024,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
041145,Valley College of Medical Careers,CA,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
002901,Wells College,NY,2024,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2024,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
041925,Westchester College of Nursing & Allied Health,CA,2024,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
025261,Allure Beauty College,KY,2025,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
041699,American Beauty Academy,UT,2025,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
009537,Asher Institute of Hampton,VA,2025,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
042290,Barber Institute of Texas,TX,2025,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
031043,Career Technical Institute,DC,2025,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
041850,Colorado Academy of Veterinary Technology,CO,2025,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
021102,Columbia College Hollywood,CA,2025,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
036953,Community Enhancement Services,CA,2025,Nonprofit 2-year,Nonprofit,2-year,Nonprofit,2-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
012315,Cornish College of the Arts,WA,2025,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
034297,East West College of Natural Medicine,FL,2025,For-profit 4-year,For-profit,4-year,For-profit,4-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
002145,Eastern Nazarene College,MA,2025,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
026090,Emperor's College of Traditional Oriental Medicine,CA,2025,For-profit 4-year,For-profit,4-year,For-profit,4-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
022671,Exposito School of Hair Design,TX,2025,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
011112,Fashion Institute of Design & Merchandising,CA,2025,For-profit 4-year,For-profit,4-year,For-profit,4-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
036114,Florida Barber Academy,FL,2025,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
002464,Fontbonne University,MO,2025,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
010323,Hannah E Mullins School of Practical Nursing,OH,2025,Public 2-year,Public,2-year,Public,2-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
041306,Healing Arts Center,MO,2025,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
041203,Health and Style Institute,NC,2025,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
042696,IBS School of Cosmetology and Massage,HI,2025,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
007375,Island Drafting & Technical Institute,NY,2025,For-profit 2-year,For-profit,2-year,For-profit,2-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
008495,Jamestown Business College,NY,2025,For-profit 4-year,For-profit,4-year,For-profit,4-year,2024,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
003436,Limestone University,SC,2025,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2024,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date
