opeid6,institution_name,state,closure_year,sample_type,broad_sector,level,ever_broad_sectors,overall_level,metrics_year_two_years_prior,student_headcount_two_years_prior,student_fte_two_years_prior,staff_headcount_two_years_prior,staff_fte_two_years_prior,matched_headcount_year,matched_student_headcount,last_seen_year,last_seen_acts,last_seen_newids,source_note,closure_rule,headcount_note,metrics_note
008575,Salon Professional Academy (The),VT,2014,For-profit 2-year,For-profit,2-year,For-profit,2-year,2012,128,,,,2013,125,2013,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
041716,Salon Professional Academy of Elgin (The),IL,2014,For-profit 2-year,For-profit,2-year,For-profit,2-year,2012,43,,,,2014,48,2015,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
007481,Sanford-Brown College,MA,2014,For-profit 2-year,For-profit,2-year,For-profit; Nonprofit,2-year,2012,514,,,,2014,82,2014,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
012877,Sanford-Brown College,CT,2014,For-profit 2-year,For-profit,2-year,For-profit,2-year,2012,563,,,,2014,74,2014,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
025024,Serbia's Technical College,PR,2014,For-profit 2-year,For-profit,2-year,For-profit,2-year,2012,581,,,,2014,382,2014,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
010837,Simmons Institute of Funeral Service,NY,2014,For-profit 2-year,For-profit,2-year,For-profit,2-year,2012,52,,,,2013,61,2014,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
020936,Southwest Institute of Technology,TX,2014,For-profit 2-year,For-profit,2-year,For-profit,2-year,2012,34,,,,2013,28,2014,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
001070,Thunderbird School of Global Management,AZ,2014,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2012,1410,,,,2014,1225,2014,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
041762,Twin Rivers Adult School,CA,2014,Public 2-year,Public,2-year,Public,2-year,2012,805,,,,2013,669,2014,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
034164,Valley Beauty School,OH,2014,For-profit 2-year,For-profit,2-year,For-profit,2-year,2012,54,,,,2014,22,2015,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
009982,Victory University,TN,2014,For-profit 4-year,For-profit,4-year,For-profit; Nonprofit,4-year,2012,1905,,,,2013,3097,2014,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
003752,Virginia Intermont College,VA,2014,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2012,604,,,,2013,548,2013,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
030313,Xenon International Academy IV,KS,2014,For-profit 2-year,For-profit,2-year,For-profit,2-year,2012,152,,,,2013,104,2013,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
023044,YTI Career Institute - Capital Region,PA,2014,For-profit 2-year,For-profit,2-year,For-profit,2-year,2012,429,,,,2013,319,2014,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
041729,Academy of Cosmetology,WA,2015,For-profit 2-year,For-profit,2-year,For-profit,2-year,2013,29,,,,2014,35,2015,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
031483,American Beauty Academy,MD,2015,For-profit 2-year,For-profit,2-year,For-profit,2-year,2013,1472,,,,2015,1414,2015,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
007656,American College of Hairstyling-Cedar Rapids,IA,2015,For-profit 2-year,For-profit,2-year,For-profit,2-year,2013,18,,,,2014,18,2015,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
030288,American National College,TX,2015,For-profit 2-year,For-profit,2-year,For-profit,2-year,2013,93,,,,2014,55,2015,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
030076,Arkansas Beauty School/Conway,AR,2015,For-profit 2-year,For-profit,2-year,For-profit,2-year,2013,73,,,,2014,58,2015,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
041789,Ashdown College of Health Sciences,CA,2015,For-profit 2-year,For-profit,2-year,For-profit,2-year,2013,49,,,,2015,58,2015,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
022028,"Augusta Area Dietetic Internship, Univ Hospital",GA,2015,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2013,12,,,,2014,12,2015,C,482149,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
021385,BOCES Rensselaer School of Practical Nursing,NY,2015,Public 2-year,Public,2-year,Public,2-year,2013,133,,,,2014,92,2015,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
