UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
112288,,,,,,,,79,52,52,0,0,0,0,0,3,0,0,0,0,24,3,5,16,0,0
112367,,,,,,,,25,9,9,0,0,1,0,1,2,2,1,0,0,10,3,0,7,0,0
112376,,,,,,,,128,0,0,0,0,3,0,3,29,35,37,1,0,23,1,0,22,0,0
112385,122673,,,,122673,,,266,124,124,0,0,13,0,13,26,18,1,9,0,75,17,0,58,0,0
112394,74867,63375,83100,90000,58875,,,78,28,28,0,0,4,1,3,16,5,3,5,0,17,2,13,2,0,0
112455,,,,,,,,13,5,5,0,0,0,0,0,3,2,0,0,0,3,0,0,3,0,0
112525,106620,127877,114466,92370,75771,,,1143,342,319,23,0,23,19,4,176,20,150,6,14,412,65,0,347,0,0
112561,88475,,,,88475,,,161,67,67,0,0,7,1,6,15,5,2,3,0,62,29,0,33,0,0
112570,57653,,,,57653,,,50,30,30,0,0,5,0,5,4,6,0,1,0,4,0,2,0,0,2
112686,104868,,,,104868,,,338,160,160,0,0,21,2,19,31,22,6,32,0,66,21,0,45,0,0
112817,,,,,,,,88,0,0,0,0,0,0,0,24,30,14,0,0,20,0,0,20,0,0
112826,99296,,,,99296,,,289,160,160,0,0,1,0,1,29,9,3,19,0,68,13,0,55,0,0
113096,96484,,,,96484,,,484,282,282,0,0,40,0,40,26,12,9,22,0,93,22,0,71,0,0
113111,99455,,,,99455,,,265,125,122,3,0,43,5,38,20,0,5,22,1,49,21,0,25,3,0
113193,109027,,,,109027,,,483,227,227,0,0,17,0,17,38,10,18,20,1,152,37,0,115,0,0
113218,95147,,,,95147,,,304,166,166,0,0,39,5,34,17,7,0,9,1,65,20,0,45,0,0
113236,120296,,,,120296,,,608,376,376,0,0,42,5,37,33,11,6,19,2,119,60,0,59,0,0
113333,103589,,,,103589,,,643,370,370,0,0,36,9,27,31,31,1,37,1,136,25,0,111,0,0
113449,,,,,,,,27,13,13,0,0,8,8,0,2,2,0,0,0,2,0,0,2,0,0
113537,,,,,,,,106012,5,5,0,0,1,0,1,0,1,0,2,0,106003,106001,0,1,0,1
113573,103432,112750,97984,95751,88622,,82854,561,270,269,1,0,83,5,78,35,28,16,45,1,83,57,0,26,0,0
113582,58939,,,,58939,,,25,12,12,0,0,7,1,6,5,0,0,0,0,1,0,0,1,0,0
113634,101484,,,,101484,,,663,425,425,0,0,7,0,7,45,13,8,26,0,139,19,0,120,0,0
113698,85716,97035,81939,78792,103424,,,360,186,186,0,0,36,8,28,49,8,12,34,5,30,5,0,19,6,0
113704,47865,39829,86544,52259,,,,19,13,13,0,0,2,0,2,2,0,0,0,0,2,0,0,2,0,0
113856,112835,,,,112835,,,916,524,524,0,0,29,0,29,25,16,2,36,1,283,107,0,176,0,0
113980,114956,,,,114956,,,1047,549,549,0,0,27,0,27,66,62,26,44,0,273,89,0,184,0,0
114114,,,,,,,,31,14,14,0,0,6,0,6,2,2,0,0,0,7,0,0,7,0,0
114123,,,,,,,,12,4,4,0,0,2,0,2,5,0,0,0,0,1,0,0,1,0,0
114266,152080,,,,152080,,,338,194,194,0,0,18,1,17,21,7,6,8,0,84,27,0,57,0,0
114354,40435,,,,40435,,,157,84,84,0,0,20,0,20,10,10,8,4,1,20,0,0,19,0,1
114433,111790,,,,111790,,,139,44,43,1,0,17,1,16,21,9,4,10,0,34,11,0,16,7,0
114460,,,,,,,,34,14,14,0,0,0,0,0,7,0,0,0,0,13,0,3,10,0,0
114549,61025,,,,,,61025,177,88,88,0,0,25,2,23,31,3,5,2,0,23,2,0,21,0,0
114585,,,,,,,,42,18,18,0,0,1,0,1,5,3,0,2,1,12,0,0,12,0,0
114637,,,,,,,,6,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
114716,106685,,,,106685,,,420,277,277,0,0,22,4,18,33,16,1,26,0,45,4,0,41,0,0
114734,68458,,70225,64925,,,,12,3,3,0,0,1,0,1,0,5,0,1,0,2,0,0,2,0,0
114761,,,,,,,,6,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
114789,103224,,,,103224,,,958,552,552,0,0,35,13,22,58,75,13,59,0,166,67,0,99,0,0
114813,74065,86271,78994,70617,65361,,60479,631,369,369,0,0,19,1,18,53,28,2,71,6,83,21,0,52,10,0
114831,120189,,,,120189,,,187,1,1,0,0,3,0,3,32,43,43,1,0,64,45,0,19,0,0
114840,75369,86398,71368,66726,59940,,,380,92,92,0,0,28,10,18,94,29,21,46,0,70,17,1,52,0,0
114859,118914,,,,118914,,,818,495,495,0,0,55,1,54,39,26,10,40,3,150,66,0,84,0,0
114938,104874,,,,104874,,,282,151,150,1,0,12,3,9,26,13,7,6,2,65,18,0,44,2,1
114947,,,,,,,,124,34,34,0,0,26,5,21,24,2,8,17,0,13,0,0,8,0,5
115001,91568,,,,91568,,,704,372,372,0,0,31,1,30,55,25,10,17,2,192,41,0,151,0,0
115010,58269,,,,58269,,,61,40,40,0,0,5,0,5,4,4,0,0,0,8,0,5,3,0,0
115083,89930,105024,86276,61812,,62883,,308,111,111,0,0,59,9,50,69,12,11,2,0,44,9,0,35,0,0
115126,124581,,,,124581,,,409,220,220,0,0,10,0,10,32,20,2,12,2,111,45,0,66,0,0
115214,74296,105477,79239,68372,,47549,,46,12,12,0,0,11,11,0,18,0,1,0,0,4,1,0,3,0,0
115287,,,,,,,,106,0,0,0,0,1,0,1,23,34,19,5,1,23,3,0,20,0,0
115296,101015,,,,101015,,,560,336,336,0,0,58,6,52,23,13,0,20,2,108,30,0,78,0,0
115357,,,,,,,,10,8,8,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
115393,105945,,,,105945,,,547,319,319,0,0,15,3,12,62,22,11,19,0,99,27,0,72,0,0
115409,132756,161783,124851,114228,82654,,94847,360,112,112,0,0,31,0,31,38,32,23,2,2,120,84,0,36,0,0
115658,,,,,,,,9,5,5,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0
115746,74669,74669,,,,,,217,90,90,0,0,46,6,40,19,8,11,1,0,42,18,0,13,5,6
115755,95304,112723,99498,82856,,71335,,1013,353,352,1,0,38,15,23,38,147,74,145,17,201,54,0,92,41,14
115773,55581,56499,50058,56045,,,,59,30,30,0,0,9,0,9,11,0,1,0,0,8,6,0,2,0,0
115861,106376,,,,106376,,,406,189,189,0,0,23,2,21,37,13,15,33,0,96,30,0,66,0,0
115931,52844,,,,,,52844,36,16,16,0,0,12,0,12,5,1,0,0,0,2,0,0,2,0,0
116226,,,,,,,,12,7,7,0,0,1,0,1,2,1,0,0,0,1,0,0,1,0,0
116439,115715,,,,115715,,,531,299,299,0,0,6,0,6,43,23,8,7,4,141,39,0,102,0,0
116563,,,,,,,,25,16,16,0,0,4,0,4,2,0,0,0,0,3,0,0,3,0,0
116846,111041,111041,,,,,,144,33,25,8,0,6,2,4,34,7,0,4,0,60,22,0,24,14,0
117052,103050,,,,103050,,,374,230,230,0,0,23,9,14,26,18,0,19,0,58,20,0,38,0,0
117104,55738,66794,,54668,48600,,,90,31,31,0,0,17,1,16,7,4,2,8,0,21,3,10,8,0,0
117140,97609,111839,101939,75691,66917,,,762,379,379,0,0,36,5,31,131,61,26,31,4,94,12,0,76,6,0
117168,69061,78891,69050,57613,,,,146,86,86,0,0,23,2,21,7,7,8,6,0,9,4,0,5,0,0
117195,86524,,,,86524,,,183,80,80,0,0,31,2,29,31,4,6,1,0,30,7,0,21,2,0
117238,,,,,,,,17,6,6,0,0,0,0,0,3,0,0,0,0,8,0,2,6,0,0
117247,105126,,,,105126,,,291,174,174,0,0,16,5,11,14,17,5,22,0,43,13,0,30,0,0
117274,71871,,,,71871,,,155,74,74,0,0,5,1,4,20,5,3,13,0,35,13,0,22,0,0
117283,,,,,,,,17,4,4,0,0,1,1,0,7,2,0,0,0,3,1,0,2,0,0
117520,70577,78272,60604,56079,50142,,,137,56,55,1,0,17,3,14,26,4,1,3,2,28,0,2,24,2,0
117557,50250,70500,56500,35250,,36000,,48,15,15,0,0,3,1,2,6,1,1,5,0,17,0,0,17,0,0
117575,53595,53595,,,,,,22,11,11,0,0,1,1,0,4,1,0,0,0,5,0,0,5,0,0
117627,73616,85982,70717,64727,,74493,,312,127,127,0,0,1,1,0,38,6,5,0,6,129,31,3,89,6,0
117636,100110,127041,105422,96728,68802,,,1322,429,377,46,6,8,8,0,182,29,62,19,203,390,90,0,240,59,1
117645,71392,,,,71392,,,1172,560,560,0,0,56,5,51,93,63,31,55,6,308,79,0,229,0,0
117672,76683,94479,79734,75680,70726,,65415,251,104,101,3,0,16,1,15,47,10,8,21,11,34,0,1,30,3,0
117681,123318,,,,123318,,,286,14,14,0,0,25,0,25,35,88,53,0,0,71,0,0,71,0,0
117690,108430,,,,108430,,,299,170,170,0,0,12,0,12,12,5,1,6,0,93,42,0,51,0,0
117706,112272,,,,112272,,,640,354,354,0,0,25,1,24,16,8,3,16,0,218,98,0,120,0,0
117715,104040,,,,104040,,,246,135,135,0,0,16,0,16,10,6,1,5,0,73,27,0,46,0,0
117724,114142,,,,114142,,,526,277,277,0,0,23,0,23,13,10,1,24,0,178,75,0,103,0,0
117733,112161,,,,112161,,,567,322,322,0,0,26,0,26,17,17,3,16,1,165,56,0,109,0,0
117751,70734,70137,80076,68881,68073,,42764,340,138,138,0,0,24,7,17,12,12,14,41,0,99,25,38,28,8,0
117788,117706,,,,117706,,,518,269,269,0,0,22,1,21,16,5,3,27,0,176,58,0,118,0,0
117803,107871,,,,,,107871,47,26,25,1,0,12,2,10,6,0,1,0,0,2,0,0,2,0,0
117867,108968,,,,108968,,,340,178,178,0,0,24,0,24,12,8,4,10,0,104,41,0,63,0,0
117894,100592,,,,100592,,,361,214,214,0,0,3,0,3,32,9,7,24,0,72,9,0,63,0,0
117900,,,,,,,,288,0,0,0,0,12,0,12,46,53,36,8,3,130,72,0,58,0,0
117946,119069,155438,115689,93019,71392,,83877,2203,826,826,0,0,94,54,40,271,308,107,159,14,424,145,2,221,45,11
117955,,,,,,,,20,13,13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
118134,,,,,,,,10,5,5,0,0,0,0,0,1,1,0,0,0,3,0,2,1,0,0
118143,,,,,,,,8,3,3,0,0,0,0,0,1,1,0,0,0,3,0,1,2,0,0
118161,,,,,,,,15,10,10,0,0,0,0,0,3,0,0,0,0,2,0,0,2,0,0
118198,35530,,,,35530,,,126,32,32,0,0,45,0,45,26,14,2,0,0,7,5,0,2,0,0
118347,118517,,,,118517,,,388,187,187,0,0,13,5,8,38,31,9,24,0,86,29,0,56,1,0
118684,114868,,,,114868,,,268,133,133,0,0,4,0,4,30,0,10,0,0,91,22,0,69,0,0
118693,91008,107861,99631,78704,,65775,,184,66,66,0,0,39,2,37,7,6,5,50,0,11,0,0,2,9,0
118718,84752,,,,84752,,,632,314,314,0,0,46,6,40,48,50,11,31,2,130,47,0,83,0,0
118772,106277,,,,106277,,,194,117,117,0,0,12,2,10,12,14,2,9,0,28,8,0,20,0,0
118888,116896,133212,104163,97068,76548,100008,,145,87,87,0,0,24,0,24,5,22,0,1,0,6,0,0,6,0,0
118912,129475,,,,129475,,,731,339,339,0,0,67,10,57,51,63,31,44,3,133,48,0,85,0,0
118930,130053,,,,130053,,,294,196,196,0,0,5,3,2,24,8,0,21,0,40,0,0,40,0,0
118958,,,,,,,,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
118976,94138,,,,94138,,,598,340,340,0,0,11,3,8,42,39,5,12,3,146,13,0,133,0,0
118994,,,,,,,,30,15,15,0,0,6,0,6,3,0,0,0,0,6,0,3,3,0,0
119058,104825,120056,100034,79307,94175,,83768,193,78,78,0,0,7,3,4,32,17,13,10,0,36,2,0,31,3,0
119067,103467,,,,103467,,,370,186,186,0,0,32,6,26,29,23,15,19,1,65,28,0,37,0,0
119137,98423,,,,98423,,,472,279,279,0,0,20,3,17,18,13,2,13,1,126,32,0,94,0,0
119164,104217,,,,104217,,,1525,713,713,0,0,15,0,15,137,18,53,22,6,561,124,0,437,0,0
119173,82938,94758,84683,78925,70026,,52969,509,231,226,5,0,56,14,42,87,21,21,5,6,82,26,2,41,9,4
119216,115576,,,,115576,,,878,479,477,2,0,45,8,37,51,42,39,43,1,178,78,0,100,0,0
119270,28394,,,,28394,,,162,74,74,0,0,33,2,31,23,8,3,1,0,20,7,1,6,0,6
119331,105100,,,,105100,,,305,150,150,0,0,10,4,6,28,21,8,12,1,75,21,0,54,0,0
119553,,,,,,,,148,65,65,0,0,9,0,9,32,0,0,0,0,42,0,22,20,0,0
119605,83200,91355,76666,71940,63852,,,3045,1328,1328,0,0,833,21,812,456,244,102,15,0,67,1,0,63,3,0
119678,141210,145855,144834,127750,,137690,,766,403,258,145,0,44,14,30,45,71,77,12,0,114,6,0,107,0,1
119775,63619,75565,61875,53877,,,,75,50,50,0,0,5,1,4,3,1,1,1,2,12,11,0,1,0,0
119951,,,,,,,,14,7,7,0,0,3,0,3,2,1,0,0,0,1,0,0,0,1,0
120023,,,,,,,,99,0,0,0,0,1,0,1,24,9,15,0,0,50,11,0,39,0,0
120069,,,,,,,,22,9,9,0,0,4,0,4,2,2,0,0,0,5,0,4,1,0,0
120078,52945,,,,52945,,,40,24,24,0,0,4,0,4,2,4,0,0,0,6,0,6,0,0,0
120087,,,,,,,,17,7,7,0,0,1,0,1,2,2,0,0,0,5,0,3,2,0,0
120166,49163,,,,49163,,,60,12,12,0,0,26,1,25,7,5,6,1,0,3,0,0,1,2,0
120184,75195,86440,75566,71895,57827,,,96,29,29,0,0,4,1,3,24,12,4,10,0,13,3,0,9,1,0
120254,108139,146066,113028,89735,,,74948,722,224,224,0,0,52,17,35,51,46,34,98,9,208,119,4,66,19,0
120290,103800,,,,103800,,,399,212,212,0,0,4,2,2,45,21,14,23,0,80,25,0,55,0,0
120342,122077,,,,122077,,,741,415,415,0,0,23,0,23,52,27,4,9,2,209,78,0,131,0,0
120403,82309,89029,82543,76089,,,,382,150,150,0,0,36,3,33,67,14,13,13,5,84,13,19,33,0,19
120421,96376,,,,96376,,,292,145,145,0,0,18,2,16,18,9,0,12,3,87,24,0,63,0,0
120537,64797,76589,64578,63056,,,53625,211,69,68,1,0,10,2,8,45,5,5,33,0,44,5,5,31,2,1
120661,72725,,,,72725,,,80,33,33,0,0,7,1,6,17,9,0,0,0,14,0,10,4,0,0
120698,133548,155809,185670,69412,,,,135,69,59,2,8,11,3,8,16,12,7,3,3,14,0,5,8,1,0
120768,57409,,,,,,57409,115,66,65,1,0,18,1,17,15,2,0,6,0,8,1,0,7,0,0
120795,76015,90986,88719,61800,,,,39,12,9,0,3,6,1,5,10,1,0,4,0,6,3,1,2,0,0
120838,,,,,,,,5,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
120865,58361,64549,59120,52833,46930,,,165,58,58,0,0,26,3,23,33,10,8,6,1,23,3,0,7,12,1
120883,103111,123786,104000,87094,64903,64702,,1712,578,578,0,0,3,3,0,401,15,77,56,22,560,181,0,361,3,15
120953,98725,,,,98725,,,143,58,58,0,0,19,2,17,21,4,6,1,0,34,4,0,25,5,0
120971,117244,,,,117244,,,918,498,498,0,0,42,8,34,61,57,28,32,3,197,81,0,116,0,0
121044,86876,,,,86876,,,1083,631,631,0,0,42,4,38,78,56,2,57,0,217,87,0,130,0,0
121150,125269,165711,130685,110650,83642,83169,87434,1818,577,577,0,0,273,29,244,267,120,107,154,16,304,79,17,136,44,28
121178,112083,,,,112083,,,139,2,2,0,0,4,0,4,23,44,11,6,0,49,20,0,29,0,0
121257,109646,141372,113642,93662,71915,83034,,371,117,117,0,0,20,0,20,41,32,13,22,0,126,73,0,48,5,0
121309,101835,113894,92976,75485,,,,755,273,273,0,0,60,5,55,65,55,40,92,11,159,41,1,94,16,7
121345,129465,173948,133943,106697,,,69063,856,249,249,0,0,59,2,57,95,38,33,43,4,335,199,0,120,15,1
121363,103625,,,,103625,,,198,106,106,0,0,8,2,6,24,6,3,14,0,37,14,0,23,0,0
121433,,,,,,,,7,3,3,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0
121619,118728,,,,118728,,,807,500,500,0,0,44,6,38,35,19,17,53,0,139,47,0,92,0,0
121628,,,,,,,,16,2,2,0,0,4,0,4,5,0,0,0,0,5,0,0,5,0,0
121637,,,,,,,,10,5,5,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0
121691,96285,110377,88569,77414,,70060,58368,663,275,275,0,0,33,8,25,110,19,22,80,3,121,37,0,67,17,0
121707,98611,,,,98611,,,348,145,145,0,0,10,4,6,42,29,10,27,0,85,24,0,61,0,0
121859,,,,,,,,20,8,8,0,0,0,0,0,5,1,0,0,0,6,0,1,5,0,0
121868,,,,,,,,10,8,8,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
121886,114852,,,,114852,,,638,324,324,0,0,30,1,29,54,13,13,27,4,173,41,0,132,0,0
121901,132262,,,,132262,,,753,428,428,0,0,20,4,16,41,25,10,37,6,186,65,0,121,0,0
122117,35799,35799,,,,,,17,6,6,0,0,4,0,4,1,1,1,0,0,4,0,0,2,2,0
122180,98160,,,,98160,,,665,403,403,0,0,46,1,45,25,21,13,26,1,130,33,0,97,0,0
122205,116929,,,,116929,,,810,471,471,0,0,16,0,16,58,26,14,6,3,216,56,0,160,0,0
122296,100959,136044,103580,100567,80637,,,410,230,226,4,0,57,7,50,38,13,16,1,2,53,2,0,51,0,0
122320,,,,,,,,517,2,2,0,0,6,0,6,51,67,36,9,0,346,185,0,161,0,0
122339,93088,,,,93088,,,501,336,336,0,0,2,0,2,27,4,0,2,0,130,2,0,128,0,0
122375,95368,,,,95368,,,635,445,445,0,0,5,0,5,32,5,0,3,0,145,2,0,143,0,0
122384,91975,,,,91975,,,417,284,284,0,0,1,0,1,26,1,0,5,1,99,2,0,97,0,0
122409,106638,132538,110711,99180,,72032,156332,3454,1398,1380,18,0,95,55,40,124,336,240,525,45,691,241,0,322,93,35
122436,118373,140881,108445,93527,69707,,,2045,698,660,11,27,311,35,276,71,123,95,200,16,531,176,0,309,39,7
122506,135310,,,,,,135310,122,38,36,1,1,13,3,10,13,19,3,19,1,16,0,0,4,0,12
122597,106497,125486,109215,95610,,69319,127593,2558,1074,1066,8,0,70,43,27,80,565,172,252,18,327,160,0,53,76,38
122612,126647,156072,120886,98067,87980,,,1652,682,677,5,0,38,37,1,334,116,89,75,1,317,59,0,224,34,0
122649,90676,90676,,,,,,39,15,13,0,2,1,1,0,7,2,2,5,0,7,2,0,5,0,0
122658,86527,,,,86527,,,717,326,326,0,0,32,8,24,66,72,18,68,1,134,28,0,105,1,0
122685,63553,,,,63553,,,173,84,84,0,0,25,2,23,53,0,1,0,0,10,2,0,8,0,0
122694,61617,,,,61617,,,75,43,43,0,0,5,1,4,19,0,0,0,0,8,5,0,3,0,0
122728,71754,83626,70610,64872,,,77524,305,96,96,0,0,19,3,16,37,30,13,60,5,45,14,0,26,5,0
122737,,,,,,,,104,0,0,0,0,0,0,0,19,49,15,0,0,21,12,0,9,0,0
122746,147031,,,,147031,,,365,216,216,0,0,19,1,18,27,5,5,12,0,81,28,0,53,0,0
122755,104746,126516,110519,96133,,76220,171324,2881,1240,1240,0,0,83,44,39,94,464,184,344,32,440,185,0,141,84,30
122782,114435,,,,114435,,,292,2,2,0,0,5,0,5,14,36,40,13,0,182,126,0,56,0,0
122791,104592,,,,104592,,,368,220,220,0,0,16,4,12,14,9,0,6,0,103,2,0,101,0,0
122889,112464,,,,112464,,,690,357,357,0,0,44,4,40,54,49,18,32,2,134,57,0,77,0,0
122931,127327,184578,136238,121203,86153,96240,152500,1821,778,771,7,0,171,35,136,276,109,114,122,11,240,72,0,139,23,6
122977,123591,,,,123591,,,1190,633,633,0,0,67,1,66,99,47,15,31,3,295,110,0,185,0,0
123013,110646,,,,110646,,,1000,548,548,0,0,77,10,67,68,51,29,49,8,170,58,0,109,3,0
123095,68528,,,,,,68528,156,119,119,0,0,18,0,18,14,1,0,0,0,4,1,0,3,0,0
123165,113273,152351,112720,82903,,,67500,388,113,113,0,0,38,4,34,50,18,21,17,0,131,77,0,47,7,0
123217,111219,,,,111219,,,658,309,309,0,0,81,2,79,52,30,18,26,3,139,54,0,85,0,0
123280,32752,32752,,,,,,12,8,8,0,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0
123299,90972,,,,90972,,,527,198,198,0,0,11,0,11,109,15,10,15,1,168,41,0,127,0,0
123341,81483,,,,81483,,,756,427,427,0,0,3,0,3,69,23,27,8,0,199,38,0,161,0,0
123350,,,,,,,,18,6,6,0,0,4,3,1,1,1,1,0,0,5,1,1,3,0,0
123448,78126,,115717,74561,79755,53170,,59,32,30,2,0,11,0,11,10,1,1,1,0,3,1,0,2,0,0
123457,67435,76418,69771,68613,66560,,60862,166,60,60,0,0,31,0,31,19,8,3,26,1,18,7,0,10,0,1
123484,97138,,,,97138,,,155,59,59,0,0,6,2,4,8,5,5,9,0,63,18,0,45,0,0
123493,,,,,,,,48,15,15,0,0,12,0,12,3,3,1,7,0,7,4,0,3,0,0
123509,105350,,,,105350,,,356,203,203,0,0,15,5,10,15,8,0,13,0,102,2,0,100,0,0
123527,99467,,,,99467,,,542,265,261,4,0,94,10,84,27,1,8,47,2,98,38,0,53,7,0
123554,100150,113014,96473,86508,88610,,,610,247,247,0,0,15,13,2,109,60,17,66,7,89,27,0,48,14,0
123563,99971,,,,99971,,,391,195,195,0,0,26,3,23,32,22,15,4,0,97,34,0,63,0,0
123572,104531,118142,100502,84806,,76791,,881,304,304,0,0,27,14,13,54,148,57,130,9,152,78,0,36,27,11
123633,44114,,,,,,44114,50,19,19,0,0,5,1,4,5,3,2,0,0,16,0,0,15,1,0
123642,47853,,,,,,47853,15,7,7,0,0,0,0,0,3,3,0,0,0,2,0,0,2,0,0
123651,68626,90542,85609,61319,,,43022,307,123,123,0,0,6,1,5,54,46,10,33,5,30,6,0,24,0,0
123679,69192,,,,69192,,,83,40,40,0,0,9,0,9,16,6,0,0,0,12,0,9,3,0,0
123800,102528,109858,,82503,,,,959,439,433,6,0,99,14,85,63,25,26,44,8,255,71,0,173,9,2
123916,43219,94697,19635,38716,32800,,,40,22,22,0,0,0,0,0,4,2,0,0,0,12,1,0,10,1,0
123925,103224,,,,103224,,,107,61,61,0,0,5,2,3,7,8,1,7,0,18,7,0,11,0,0
123943,98577,122503,103971,92502,,,,201,73,72,1,0,9,2,7,35,9,6,12,11,46,17,1,23,5,0
123952,83525,,,,,,83525,114,53,51,2,0,9,2,7,15,8,5,7,0,17,5,3,5,0,4
123961,158891,204971,134715,121628,200000,89212,,15785,5316,2956,268,2092,189,114,75,2140,2174,1418,855,443,3250,1177,89,1685,199,100
123970,148661,156770,131163,,,,,214,98,98,0,0,20,15,5,18,11,11,4,0,52,7,0,45,0,0
124113,114985,121008,94925,,,,40568,206,68,67,1,0,35,3,32,40,1,8,0,0,54,20,2,31,1,0
124283,48992,48992,,,,,,36,15,15,0,0,7,1,6,3,2,1,0,0,8,2,3,1,2,0
124292,83715,,,,,,83715,148,50,50,0,0,3,2,1,18,20,4,12,0,41,21,0,15,5,0
124487,16667,16667,,,,,,24,12,12,0,0,4,2,2,3,2,1,0,0,2,0,0,1,1,0
124557,97010,,,,,,97010,2977,288,271,17,0,4,1,3,421,887,494,461,0,422,10,8,370,33,1
124681,,,,,,,,52,22,22,0,0,0,0,0,9,2,0,0,0,19,0,0,19,0,0
124706,66317,,,,66317,,,76,37,37,0,0,9,1,8,13,6,0,0,0,11,0,8,3,0,0
124937,69846,,,,69846,,,62,23,23,0,0,6,0,6,12,6,0,0,0,15,0,8,7,0,0
125019,,,,,,,,96,0,0,0,0,3,0,3,15,40,2,0,0,36,1,0,35,0,0
125028,98386,,,,98386,,,445,264,264,0,0,27,3,24,19,11,2,15,0,107,33,0,74,0,0
125037,69525,69525,,,,,,23,13,13,0,0,4,0,4,3,0,0,0,0,3,0,1,2,0,0
125082,,,,,,,,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
125091,104082,,,,104082,,,533,258,258,0,0,40,8,32,54,22,16,36,0,107,29,0,78,0,0
125170,108924,,,,108924,,,165,105,105,0,0,7,1,6,9,15,1,7,0,21,6,0,15,0,0
125222,,,,,,,,165,0,0,0,0,11,0,11,26,30,29,0,3,66,49,0,17,0,0
125231,67797,,,,,,67797,1886,1009,1009,0,0,784,10,774,45,31,0,15,0,2,0,0,2,0,0
125310,,,,,,,,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
125462,99755,,,,99755,,,169,57,57,0,0,28,3,25,26,0,1,0,0,57,42,0,15,0,0
125471,111961,,,,111961,,,356,195,195,0,0,14,2,12,15,12,1,14,0,105,41,0,64,0,0
125499,133076,,,,133076,,,308,224,224,0,0,9,2,7,21,7,0,9,0,38,2,0,36,0,0
125532,60746,,,,60746,,,169,73,73,0,0,21,0,21,64,0,0,0,0,11,2,0,9,0,0
125718,71374,83081,63595,59513,,,,31,13,13,0,0,7,2,5,1,4,0,0,0,6,0,0,4,2,0
125727,96210,110972,90566,80640,77430,,,321,123,123,0,0,33,8,25,36,19,17,34,1,58,22,0,26,9,1
125763,87357,102177,87180,76849,,69258,,297,106,106,0,0,60,5,55,31,18,5,25,2,50,10,0,38,2,0
125897,70511,78185,65941,53722,,,,201,100,99,1,0,24,3,21,14,6,10,17,1,29,1,1,21,6,0
126012,103258,114161,120985,112613,,,95130,69,40,40,0,0,17,2,15,5,1,1,0,0,5,0,0,5,0,0
126049,105543,117177,84550,80000,,,,39,17,17,0,0,5,2,3,11,2,0,1,0,3,0,0,3,0,0
126076,60397,,,,60397,,,26,9,9,0,0,0,0,0,0,0,0,0,0,17,13,0,4,0,0
126100,94191,,,,94191,,,128,8,8,0,0,0,0,0,30,19,20,3,0,48,30,0,18,0,0
126119,113632,,,,113632,,,132,118,118,0,0,0,0,0,4,0,0,0,0,10,0,0,10,0,0
126182,63675,85500,67662,58186,44744,47400,45543,407,154,154,0,0,11,6,5,41,12,13,68,3,105,33,0,60,8,4
126207,72673,78498,62141,59657,66169,,,590,211,211,0,0,98,5,93,45,27,33,47,0,129,31,0,65,8,25
126289,79671,79671,,,,,,518,253,253,0,0,81,3,78,59,38,18,0,0,69,22,0,38,8,1
126359,49697,33000,,,52082,,,27,9,9,0,0,9,1,8,1,1,0,0,0,7,0,3,2,2,0
126562,103999,140362,108466,94350,69493,,,14217,6644,5548,914,182,420,41,379,1516,642,2248,124,1830,793,189,0,441,123,40
126580,82593,117985,95070,82256,60763,54290,82783,1383,616,578,29,9,211,10,201,90,144,62,51,33,176,87,0,53,28,8
126605,57147,,,,57147,,,46,23,23,0,0,5,1,4,4,1,1,0,0,12,1,11,0,0,0
126614,117146,160062,115512,113177,73792,,,8530,2905,1937,962,6,599,81,518,1121,497,1472,269,107,1560,664,0,632,200,64
126669,67859,83585,67965,59695,31245,,,707,289,289,0,0,36,3,33,72,38,34,161,3,74,20,0,48,6,0
126678,110759,149779,113300,84586,76292,75753,83250,827,244,244,0,0,98,25,73,95,40,39,77,7,227,60,1,122,36,8
126687,57082,,,,57082,,,79,30,30,0,0,9,1,8,24,5,0,0,0,11,0,8,3,0,0
126711,82553,98072,73076,67320,,,,652,262,262,0,0,55,6,49,116,47,29,34,2,107,24,1,71,11,0
