UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,XFTEDPP,FTEDPP,ACTTYPE
121044,R,439411,A,,A,,G,14647,A,,G,14647,A,,A,,2
121150,R,125441,A,,R,137409,G,4181,G,5725,G,4181,G,5725,R,676,2
121257,R,36975,A,,A,,G,1233,A,,G,1233,A,,A,,2
121309,R,91170,A,,R,25779,G,3039,G,1074,R,2849,G,1074,R,5,2
121345,R,56456,A,,A,,G,1882,A,,G,1882,A,,A,,2
121363,R,73671,A,,A,,G,2456,A,,G,2456,A,,A,,2
121433,A,,R,107633,A,,G,120,A,,G,120,A,,A,,1
121619,R,322392,A,,A,,G,10746,A,,G,10746,A,,A,,2
121628,A,,A,,R,1312,A,,G,36,A,,R,126,A,,-2
121637,A,,R,97747,A,,G,109,A,,G,109,A,,A,,1
121691,R,68621,A,,R,21378,G,2287,G,891,G,2287,G,891,R,38,2
121707,R,71873,A,,A,,G,2396,A,,G,2396,A,,A,,2
121859,A,,R,238299,A,,G,265,A,,G,265,A,,A,,1
121868,A,,R,209863,A,,G,233,A,,G,233,A,,A,,1
121886,R,252821,A,,A,,G,8427,A,,G,8427,A,,A,,2
121901,R,357863,A,,A,,G,11929,A,,G,11929,A,,A,,2
122117,R,81,A,,R,4235,G,2,G,118,G,2,G,118,R,5,2
122180,R,379489,A,,A,,G,12650,A,,G,12650,A,,A,,2
122205,R,332654,A,,A,,G,11088,A,,G,11088,A,,A,,2
122296,R,28217,A,,R,28973,G,941,G,1207,G,941,R,1014,R,143,2
122339,R,165354,A,,A,,G,5512,A,,G,5512,A,,A,,2
122375,R,290796,A,,A,,G,9693,A,,G,9693,A,,A,,2
122384,R,168150,A,,A,,G,5605,A,,G,5605,A,,A,,2
122409,R,928155,A,,R,96099,G,30939,G,4004,G,30939,G,4004,R,234,2
122436,R,170683,A,,R,46595,G,5689,G,1941,G,5689,G,1941,R,815,2
122506,R,7443,A,,R,6401,G,248,G,267,R,217,R,214,A,,2
122597,R,592868,A,,R,53046,G,19762,G,2210,G,19762,G,2210,R,102,2
122612,R,188239,A,,R,61383,G,6275,G,2558,G,6275,G,2558,R,516,2
122649,A,,A,,A,,A,,A,,A,,A,,R,123,-2
122658,R,412501,A,,A,,G,13750,A,,G,13750,A,,A,,2
122685,R,74960,A,,A,,G,2499,A,,G,2499,A,,A,,2
122694,R,30455,A,,A,,G,1015,A,,G,1015,A,,A,,2
122728,R,32477,A,,R,9655,G,1083,G,402,G,1083,G,402,A,,2
122746,R,119950,A,,A,,G,3998,A,,G,3998,A,,A,,2
122755,R,706358,A,,R,136810,G,23545,G,5700,G,23545,G,5700,R,68,2
122791,R,109744,A,,A,,G,3658,A,,G,3658,A,,A,,2
122889,R,268518,A,,A,,G,8951,A,,G,8951,A,,A,,2
122931,R,307476,A,,R,62159,G,6833,G,1727,R,6014,G,1727,R,659,2
122977,R,474971,A,,A,,G,15832,A,,G,15832,A,,A,,2
123013,R,263984,A,,A,,G,8799,A,,G,8799,A,,A,,2
123095,A,,A,,R,13806,A,,G,575,A,,G,575,R,2,-2
123165,R,34821,A,,R,768,G,1161,G,32,R,1072,G,32,A,,2
123217,R,245915,A,,A,,G,8197,A,,G,8197,A,,A,,2
123280,R,493,A,,R,93,G,16,G,4,G,16,G,4,A,,2
123299,R,139606,A,,A,,G,4654,A,,G,4654,A,,A,,2
123341,R,309664,A,,A,,G,10322,A,,G,10322,A,,A,,2
123350,A,,R,142056,A,,G,158,A,,G,158,A,,A,,1
123448,A,,A,,R,2016,A,,G,84,A,,G,84,R,224,-2
123457,R,19515,A,,R,2928,G,651,G,122,G,651,G,122,A,,2
123484,R,24245,A,,A,,G,808,A,,G,808,A,,A,,2
123493,A,,R,90418,A,,G,100,A,,G,100,A,,A,,1
123509,R,164670,A,,A,,G,5489,A,,G,5489,A,,A,,2
123527,R,201941,A,,A,,G,6731,A,,G,6731,A,,A,,2
123554,R,70158,A,,R,18360,G,2339,G,765,G,2339,G,765,Z,0,2
123563,R,157907,A,,A,,G,5264,A,,G,5264,A,,A,,2
123572,R,170652,A,,R,8283,G,5688,G,345,G,5688,G,345,A,,2
123633,A,,A,,R,6640,A,,G,184,A,,G,184,R,97,-2
123642,R,7816,A,,A,,G,261,A,,G,261,A,,A,,2
123651,R,53836,A,,R,5338,G,1795,G,222,G,1795,G,222,A,,2
123679,R,24916,A,,A,,G,831,A,,G,831,A,,A,,2
123800,R,341176,A,,A,,G,11373,A,,G,11373,A,,A,,2
123916,A,,A,,R,1684,A,,G,70,A,,G,70,A,,-2
123943,A,,A,,R,7128,A,,G,198,A,,G,198,R,562,-2
123952,R,7836,A,,R,9777,G,261,G,407,G,261,G,407,A,,2
123961,R,655490,A,,R,391466,G,21850,G,16311,G,21850,G,16311,R,3483,2
123970,A,,A,,R,116,A,,G,5,A,,G,5,R,933,-2
124113,R,44464,A,,A,,G,1482,A,,G,1482,A,,A,,2
124283,A,,A,,R,2088,A,,G,87,A,,G,87,R,22,-2
124292,R,18514,A,,A,,G,617,A,,G,617,A,,A,,2
124487,R,1874,A,,R,821,G,42,G,23,G,42,G,23,A,,2
124681,R,46272,A,,A,,G,1542,A,,G,1542,A,,A,,2
124706,R,26894,A,,A,,G,896,A,,G,896,A,,A,,2
124937,R,21055,A,,A,,G,702,A,,G,702,A,,A,,2
125028,R,190970,A,,A,,G,6366,A,,G,6366,A,,A,,2
125037,A,,A,,R,279,A,,G,12,A,,G,12,R,286,-2
125082,A,,R,72767,A,,G,81,A,,G,81,A,,A,,1
125091,R,177179,A,,A,,G,5906,A,,G,5906,A,,A,,2
125170,R,90527,A,,A,,G,3018,A,,G,3018,A,,A,,2
125231,R,214577,A,,R,1038592,G,4768,G,28850,R,4852,R,29572,A,,2
125310,A,,R,42863,A,,G,48,A,,G,48,A,,A,,1
125462,R,44637,A,,A,,G,1488,A,,G,1488,A,,A,,2
125471,R,140178,A,,A,,G,4673,A,,G,4673,A,,A,,2
125499,R,124690,A,,A,,G,4156,A,,G,4156,A,,A,,2
125532,R,69576,A,,A,,G,2319,A,,G,2319,A,,A,,2
125718,A,,A,,R,2615,A,,G,109,A,,G,109,A,,-2
125727,R,39985,A,,R,0,G,1333,G,0,G,1333,G,0,A,,2
125763,R,31260,A,,R,927,G,1042,G,39,G,1042,G,39,A,,2
125897,R,24962,A,,R,1900,G,832,G,79,G,832,G,79,A,,2
126012,A,,A,,R,14100,A,,G,588,A,,G,588,A,,-2
126049,A,,A,,R,107,A,,G,4,A,,G,4,R,222,-2
126076,R,4746,A,,A,,G,158,A,,G,158,A,,A,,2
126119,R,93619,A,,A,,G,3121,A,,G,3121,A,,A,,2
126182,R,36507,A,,R,27322,G,1217,G,1138,G,1217,G,1138,A,,2
126207,R,116186,A,,A,,G,3873,A,,G,3873,A,,A,,2
126289,R,192672,A,,A,,G,6422,A,,G,6422,A,,A,,2
126359,R,10130,A,,A,,G,225,A,,G,225,A,,A,,2
126562,R,319358,A,,R,122669,G,10645,G,5111,G,10645,G,5111,R,2075,2
126580,R,248928,A,,R,28742,G,8298,G,1198,G,8298,G,1198,R,26,2
126605,R,13212,A,,A,,G,440,A,,G,440,A,,A,,2
126614,R,910755,A,,R,111547,G,30359,G,4648,G,30359,G,4648,R,558,2
126669,R,179191,A,,R,30102,G,5973,G,1254,G,5973,G,1254,R,20,2
126678,R,72539,A,,R,540,G,2418,G,23,R,2267,G,23,A,,2
126687,R,19780,A,,A,,G,659,A,,G,659,A,,A,,2
126711,R,89158,A,,A,,G,2972,A,,G,2972,A,,A,,2
126748,R,21003,A,,A,,G,700,A,,G,700,A,,A,,2
126775,R,171383,A,,R,31405,G,5713,G,1309,G,5713,G,1309,A,,2
126784,A,,R,157524,A,,G,175,A,,G,175,A,,A,,1
126818,R,704520,A,,R,100763,G,23484,G,4198,G,23484,G,4198,R,609,2
126827,R,1243059,R,36144,R,64835,G,27664,G,1801,G,27664,G,1801,R,388,3
126863,R,119617,A,,A,,G,3987,A,,G,3987,A,,A,,2
126915,R,9251,A,,A,,G,308,A,,G,308,A,,A,,2
126942,R,125949,A,,A,,G,4198,A,,G,4198,A,,A,,2
126951,R,39662,A,,A,,G,1322,A,,G,1322,A,,A,,2
126979,A,,A,,R,12388,A,,G,516,A,,G,516,R,8,-2
127060,R,264015,A,,R,154700,G,5867,G,4297,G,5867,G,4297,R,962,2
127158,R,129772,A,,A,,G,4326,A,,G,4326,A,,A,,2
127185,R,85204,A,,R,1268,G,2840,G,53,G,2840,G,53,A,,2
127200,R,307296,A,,A,,G,10243,A,,R,10322,A,,A,,2
127273,A,,A,,R,3424,A,,G,95,A,,G,95,R,6,-2
127316,A,,R,274620,A,,G,305,A,,G,305,A,,A,,1
127389,R,14824,A,,A,,G,494,A,,R,517,A,,A,,2
127556,R,215546,A,,R,6170,G,7185,G,257,G,7185,G,257,R,2,2
127565,R,360803,A,,R,21966,G,12027,G,915,G,12027,G,915,A,,2
127617,R,25687,A,,A,,G,856,A,,G,856,A,,A,,2
127653,R,8964,A,,R,15397,G,299,G,642,G,299,G,642,A,,2
127714,R,4505,A,,A,,G,150,A,,G,150,A,,A,,2
127732,R,26582,A,,A,,G,886,A,,G,886,A,,A,,2
127741,R,170606,A,,R,43552,G,5687,G,1815,G,5687,G,1815,R,39,2
127778,R,20855,A,,A,,G,695,A,,G,695,A,,A,,2
127820,R,238582,A,,A,,G,7953,A,,G,7953,A,,A,,2
127884,R,99543,A,,A,,G,3318,A,,G,3318,A,,A,,2
127909,R,125953,A,,R,3870,G,4198,G,161,G,4198,G,161,A,,2
127918,R,69168,A,,R,30080,G,2306,G,1253,G,2306,G,1253,R,708,2
127945,R,63931,A,,R,14,G,2131,G,1,G,2131,G,1,A,,2
127954,A,,R,4800,R,440,G,5,G,18,G,5,G,18,A,,1
128106,R,91586,A,,R,48489,G,3053,G,2020,G,3053,G,2020,R,674,2
128151,R,24749,A,,A,,G,825,A,,G,825,A,,A,,2
128179,R,26000,A,,A,,G,867,A,,G,867,A,,A,,2
128188,R,32600,R,160900,A,,G,1265,A,,G,1265,A,,A,,3
128258,R,32962,A,,A,,G,1099,A,,G,1099,A,,A,,2
128328,R,144340,A,,A,,G,4811,A,,G,4811,A,,A,,2
128337,A,,R,69843,A,,G,78,A,,G,78,A,,A,,1
128391,R,62367,A,,R,8678,G,2079,G,362,G,2079,G,362,A,,2
128498,R,27565,A,,R,6003,G,919,G,250,G,919,G,250,A,,2
128586,R,1950,A,,A,,G,65,A,,G,65,A,,A,,2
128744,R,45311,A,,R,45633,G,1510,G,1901,G,1510,G,1901,R,140,2
128771,R,198597,A,,R,25288,G,6620,G,1054,G,6620,G,1054,R,94,2
128780,R,28711,A,,R,1227,G,957,G,51,G,957,G,51,A,,2
128896,A,,R,209664,A,,G,233,A,,G,233,A,,A,,1
128902,R,63832,A,,A,,G,2128,A,,G,2128,A,,A,,2
129002,R,15259,A,,A,,G,339,A,,G,339,A,,A,,2
129020,R,579570,A,,R,109452,G,19319,G,4561,G,19319,G,4561,R,1458,2
129154,R,80347,A,,R,2825,G,2678,G,118,G,2678,G,118,A,,2
129181,R,33225,A,,A,,G,1108,A,,G,1108,A,,A,,2
129215,R,103292,A,,R,3272,G,3443,G,136,G,3443,G,136,A,,2
129242,R,148867,A,,R,21404,G,4962,G,892,R,4847,G,892,R,135,2
129349,A,,R,105241,A,,G,117,A,,G,117,A,,A,,1
129367,R,665074,A,,A,,G,22169,A,,G,22169,A,,A,,2
129428,A,,A,,R,1269,A,,G,53,A,,G,53,A,,-2
129482,R,10430,A,,A,,G,348,A,,G,348,A,,A,,2
129491,A,,A,,R,1416,A,,G,59,A,,G,59,A,,-2
129525,R,121020,A,,R,27879,G,4034,G,1162,G,4034,G,1162,R,260,2
129534,R,5341,A,,R,5208,G,178,G,217,G,178,R,289,A,,2
129774,R,16782,A,,A,,G,559,A,,G,559,A,,A,,2
129923,R,23112,A,,A,,G,770,A,,G,770,A,,A,,2
129932,R,22937,A,,A,,G,765,A,,G,765,A,,A,,2
129941,R,141415,A,,R,76335,G,4714,G,3181,G,4714,G,3181,Z,0,2
130110,R,5966,A,,R,52,G,199,G,2,G,199,G,2,A,,2
130174,R,58099,A,,A,,G,1291,A,,G,1291,A,,A,,2
130183,R,401211,A,,R,31715,G,13374,G,1321,G,13374,G,1321,R,297,2
130226,R,197835,A,,R,38953,G,6595,G,1623,G,6595,G,1623,R,1101,2
130253,R,211433,A,,R,83712,G,7048,G,3488,G,7048,G,3488,R,392,2
130314,R,24825,A,,R,19356,G,828,G,807,G,828,G,807,R,133,2
130493,R,174432,A,,R,34109,G,5814,G,1421,G,5814,G,1421,A,,2
130590,R,64945,A,,R,581,G,2165,G,24,G,2165,G,24,A,,2
130624,R,37507,A,,A,,G,1250,A,,R,1037,A,,A,,2
130697,R,104654,A,,R,3799,G,3488,G,158,G,3488,G,158,A,,2
130776,R,99296,A,,R,9046,G,3310,G,377,G,3310,G,377,R,17,2
130794,R,248690,A,,R,212238,G,8290,G,8843,G,8290,G,8843,R,468,2
130837,R,1212,A,,A,,G,40,A,,G,40,A,,A,,2
130873,R,13031,R,11756,A,,G,447,A,,G,447,A,,A,,3
130907,R,217521,A,,A,,G,7251,A,,G,7251,A,,A,,2
130934,R,132057,A,,R,15855,G,4402,G,661,G,4402,G,661,A,,2
130943,R,585270,A,,R,62890,G,19509,G,2620,R,19257,R,4369,R,194,2
130989,R,17163,A,,R,8775,G,572,G,366,G,572,G,366,A,,2
131061,A,,R,115188,A,,G,128,A,,G,128,A,,A,,1
131113,R,190258,A,,R,91659,G,6342,G,3819,G,6342,G,3819,Z,0,2
131159,R,244774,A,,R,88733,G,8159,G,3697,G,8159,R,4033,R,1396,2
131283,R,91901,A,,R,22311,G,3063,G,930,G,3063,G,930,R,456,2
131399,R,71079,A,,R,5752,G,2369,G,240,G,2369,G,240,R,232,2
131405,A,,A,,R,1865,A,,G,78,A,,G,78,A,,-2
131450,R,25576,A,,R,8717,G,853,G,363,G,853,G,363,A,,2
131469,R,330367,A,,R,200414,G,11012,G,8351,G,11012,G,8351,R,3183,2
131496,R,215535,A,,R,172418,G,7185,G,7184,G,7185,G,7184,R,2881,2
131520,R,294286,A,,R,34813,G,9810,G,1451,G,9810,G,1451,R,1370,2
131803,R,10841,A,,R,1022,G,241,G,28,G,241,G,28,A,,2
131830,R,714,A,,A,,G,24,A,,G,24,A,,A,,2
131876,R,36672,A,,R,5162,G,1222,G,215,G,1222,G,215,A,,2
131973,A,,A,,R,5482,A,,G,228,A,,G,228,R,251,-2
132374,A,,R,1329731,A,,G,1477,A,,G,1477,A,,A,,1
132408,R,5977,A,,R,237,G,199,G,10,G,199,G,10,A,,2
132471,R,69764,A,,R,55408,G,2325,G,2309,G,2325,G,2309,R,1318,2
132602,R,77851,A,,R,1751,G,2595,G,73,G,2595,G,73,A,,2
132657,R,86604,A,,R,16659,G,2887,G,694,G,2887,G,694,A,,2
132675,A,,R,56741,A,,G,63,A,,G,63,A,,A,,1
132693,R,261962,R,322205,A,,G,9090,A,,G,9090,A,,A,,3
132709,R,640218,R,224294,A,,G,21590,A,,G,21590,A,,A,,3
132842,R,8115,A,,R,14127,G,271,G,589,G,271,G,589,A,,2
132851,R,120187,R,113820,A,,G,4133,A,,G,4133,A,,A,,3
132879,R,4020,A,,A,,G,134,A,,G,134,A,,A,,2
132903,R,1570777,A,,R,155092,G,52359,G,6462,G,52359,G,6462,R,496,2
132976,A,,R,320995,A,,G,357,A,,G,357,A,,A,,1
133021,R,34510,R,168213,A,,G,1337,A,,G,1337,A,,A,,3
133155,A,,R,519169,A,,G,577,A,,G,577,A,,A,,1
133386,R,250543,R,723552,A,,G,9155,A,,G,9155,A,,A,,3
133465,R,12875,A,,R,14052,G,286,G,390,G,286,G,390,A,,2
133492,R,63832,A,,A,,G,2128,A,,G,2128,A,,A,,2
133508,R,292588,R,36180,A,,G,9793,A,,G,9793,A,,A,,3
133526,R,36313,A,,R,786,G,1210,G,33,G,1210,G,33,A,,2
133553,R,234147,A,,R,11065,G,7805,G,461,G,7805,G,461,A,,2
133650,R,219808,A,,R,18037,G,7327,G,752,G,7327,G,752,R,827,2
133669,R,655485,A,,R,88133,G,21850,G,3672,G,21850,G,3672,R,348,2
133702,R,387410,R,592577,A,,G,13572,A,,G,13572,A,,A,,3
133711,R,80374,A,,R,219,G,2679,G,9,G,2679,G,9,A,,2
133809,R,16115,A,,A,,G,537,A,,G,537,A,,A,,2
133845,R,16067,A,,A,,G,536,A,,G,536,A,,A,,2
133854,R,7618,A,,A,,G,254,A,,G,254,A,,A,,2
133863,R,12649,A,,A,,G,422,A,,G,422,A,,A,,2
133872,R,26793,A,,R,9546,G,893,G,398,G,893,G,398,R,203,2
133881,R,95011,A,,R,69327,G,3167,G,2889,R,3303,R,3912,R,135,2
133951,R,1149403,A,,R,190971,G,38313,G,7957,G,38313,G,7957,R,1717,2
133960,R,22115,R,46798,A,,G,789,A,,G,789,A,,A,,3
133979,R,32606,A,,R,927,G,1087,G,39,G,1087,G,39,A,,2
133997,R,11712,A,,A,,G,390,A,,G,390,A,,A,,2
134024,A,,R,63000,A,,G,70,A,,G,70,A,,A,,1
134079,R,83839,A,,R,7168,G,2795,G,299,G,2795,G,299,R,105,2
134097,R,982500,A,,R,199707,G,32750,G,8321,G,32750,G,8321,R,1103,2
134130,R,1018223,A,,R,341762,G,33941,G,14240,G,33941,G,14240,R,3169,2
134228,A,,R,32400,A,,G,36,A,,G,36,A,,A,,1
134237,R,937458,A,,R,36298,G,31249,G,1512,G,31249,G,1512,A,,2
134291,A,,R,454498,A,,G,505,A,,G,505,A,,A,,1
134307,A,,R,533273,A,,G,593,A,,G,593,A,,A,,1
134343,R,89030,R,145571,A,,G,3129,A,,G,3129,A,,A,,3
134422,R,1008,A,,A,,G,22,A,,R,25,A,,A,,2
134495,R,539827,R,372555,A,,G,18408,A,,G,18408,A,,A,,3
134510,R,3528,A,,R,147,G,118,G,6,G,118,G,6,A,,2
134529,A,,R,246273,A,,G,274,A,,G,274,A,,A,,1
134574,A,,R,119886,A,,G,133,A,,G,133,A,,A,,1
134608,R,286001,R,569081,A,,G,10166,A,,G,10166,A,,A,,3
134714,A,,R,185810,A,,G,206,A,,G,206,A,,A,,1
134945,R,89313,A,,R,23825,G,2977,G,993,G,2977,G,993,R,241,2
135081,R,852687,A,,R,58873,G,28423,G,2453,G,28423,G,2453,R,288,2
135142,A,,R,241449,A,,G,268,A,,R,263,A,,A,,1
135160,R,50989,R,255423,A,,G,1983,A,,G,1983,A,,A,,3
135179,A,,R,636810,A,,G,708,A,,G,708,A,,A,,1
135188,R,93032,A,,A,,G,3101,A,,G,3101,A,,A,,2
135267,A,,R,571023,A,,G,634,A,,G,634,A,,A,,1
135276,A,,R,812142,A,,G,902,A,,G,902,A,,A,,1
135294,A,,R,328901,A,,G,365,A,,G,365,A,,A,,1
135337,A,,R,90594,A,,G,101,A,,G,101,A,,A,,1
135364,R,3786,A,,R,4224,G,126,G,176,G,126,G,176,A,,2
135391,R,180952,A,,A,,G,6032,A,,G,6032,A,,A,,2
135407,A,,R,870968,A,,G,968,A,,G,968,A,,A,,1
135522,A,,R,342284,A,,G,380,A,,G,380,A,,A,,1
135559,A,,R,55647,A,,G,62,A,,G,62,A,,A,,1
135610,R,1477,A,,R,935,G,49,G,39,G,49,G,39,A,,2
135647,A,,R,460200,A,,G,511,A,,G,511,A,,A,,1
135717,R,1154548,R,619857,A,,G,39174,A,,G,39174,A,,A,,3
135726,R,385355,A,,R,84751,G,12845,G,3531,G,12845,G,3531,R,2559,2
135735,A,,R,881586,A,,G,980,A,,G,980,A,,A,,1
136109,A,,R,121785,A,,G,135,A,,G,135,A,,A,,1
136145,R,21718,R,46070,A,,G,775,A,,G,775,A,,A,,3
136172,R,399069,A,,R,37654,G,13302,G,1569,G,13302,G,1569,R,169,2
136215,R,205398,A,,R,177107,G,6847,G,7379,G,6847,G,7379,R,5419,2
136233,R,101689,R,193654,A,,G,3605,A,,G,3605,A,,A,,3
136303,A,,R,323629,A,,G,360,A,,G,360,A,,A,,1
136330,R,74223,A,,R,12193,G,2474,G,508,G,2474,G,508,R,195,2
136358,R,462909,R,529850,A,,G,16019,A,,G,16019,A,,A,,3
136400,R,174729,R,212422,A,,G,6060,A,,G,6060,A,,A,,3
136473,R,154316,R,286274,A,,G,5462,A,,G,5462,A,,A,,3
136491,A,,R,632543,A,,G,703,A,,G,703,A,,A,,1
136516,R,178674,R,90312,A,,G,6056,A,,G,6056,A,,A,,3
136659,A,,R,195843,A,,G,218,A,,G,218,A,,A,,1
136701,A,,A,,R,3321,A,,G,138,A,,G,138,A,,-2
136765,A,,R,422138,A,,G,469,A,,G,469,A,,A,,1
136774,R,47604,A,,A,,G,1587,A,,G,1587,A,,A,,2
136826,A,,R,501468,A,,G,557,A,,G,557,A,,A,,1
136950,R,85292,A,,R,9175,G,2843,G,382,G,2843,G,382,A,,2
137023,A,,R,422692,A,,G,470,A,,G,470,A,,A,,1
137032,R,170854,A,,R,38128,G,5695,G,1589,G,5695,G,1589,A,,2
137078,R,445351,R,191950,A,,G,15058,A,,G,15058,A,,A,,3
137087,A,,R,671746,A,,G,746,A,,G,746,A,,A,,1
137096,R,264270,R,281171,A,,G,9121,A,,G,9121,A,,A,,3
137120,A,,R,788522,A,,G,876,A,,G,876,A,,A,,1
137209,R,284348,R,184271,A,,G,9683,A,,G,9683,A,,A,,3
137245,A,,R,1336841,A,,G,1485,A,,G,1485,A,,A,,1
137272,R,1128,A,,R,115,G,38,G,5,G,38,G,5,A,,2
137281,R,115677,R,80821,A,,G,3946,A,,G,3946,A,,A,,3
137315,R,50475,R,284557,A,,G,1999,A,,G,1999,A,,A,,3
137351,R,1070233,A,,R,189034,G,35674,G,7876,G,35674,G,7876,R,700,2
137476,R,72183,A,,R,34586,G,2406,G,1441,G,2406,G,1441,R,709,2
137546,R,79163,A,,R,8550,G,2639,G,356,G,2639,G,356,R,1039,2
137564,R,168375,A,,R,19178,G,5613,G,799,G,5613,G,799,R,86,2
137591,A,,R,172298,A,,G,191,A,,G,191,A,,A,,1
137713,A,,R,191410,A,,G,213,A,,G,213,A,,A,,1
137759,R,259784,R,288378,A,,G,8980,A,,G,8980,A,,A,,3
137777,R,960,A,,R,38,G,32,G,2,G,32,G,2,A,,2
137847,R,293718,A,,R,17641,G,9791,G,735,G,9791,G,735,R,19,2
137856,A,,R,169711,A,,G,189,A,,G,189,A,,A,,1
137865,A,,R,313411,A,,G,348,A,,G,348,A,,A,,1
137953,R,10214,A,,R,198,G,340,G,8,G,340,R,11,A,,2
137962,R,4713,A,,A,,G,157,A,,G,157,A,,A,,2
138187,R,928129,R,249575,A,,G,31215,A,,G,31215,A,,A,,3
138275,R,20323,A,,R,1266,G,677,G,53,G,677,G,53,A,,2
138284,A,,R,236424,A,,G,263,A,,G,263,A,,A,,1
138293,R,25061,A,,R,897,G,835,G,37,G,835,G,37,A,,2
138309,R,322818,A,,R,0,G,7174,G,0,G,7174,G,0,A,,2
138354,R,240372,A,,R,64693,G,8012,G,2696,G,8012,G,2696,A,,2
138372,A,,R,531102,A,,G,590,A,,G,590,A,,A,,1
138479,A,,R,766286,A,,G,851,A,,G,851,A,,A,,1
138488,A,,R,511760,A,,G,569,A,,G,569,A,,A,,1
138497,A,,R,368375,A,,G,409,A,,G,409,A,,A,,1
138558,R,86593,A,,A,,G,2886,A,,G,2886,A,,A,,2
138600,R,31364,A,,R,2822,G,1045,G,118,G,1045,G,118,A,,2
138655,R,24060,A,,A,,G,802,A,,G,802,A,,A,,2
138664,R,4620,A,,A,,G,154,A,,G,154,A,,A,,2
138682,R,58555,A,,A,,G,1952,A,,G,1952,A,,A,,2
138716,R,152577,A,,R,10118,G,5086,G,422,G,5086,G,422,A,,2
138761,R,6458,A,,A,,G,215,A,,G,215,A,,A,,2
138822,A,,R,481289,A,,G,535,A,,G,535,A,,A,,1
138840,R,70830,A,,A,,G,2361,A,,G,2361,A,,A,,2
138868,R,44235,A,,R,1830,G,1475,G,76,G,1475,G,76,A,,2
138901,R,33924,A,,A,,G,1131,A,,G,1131,A,,A,,2
138929,A,,A,,A,,A,,A,,A,,A,,R,310,-2
138938,A,,R,240913,A,,G,268,A,,G,268,A,,A,,1
138947,R,97420,A,,R,8813,G,3247,G,367,G,3247,G,367,A,,2
138956,R,81876,A,,A,,G,2729,A,,G,2729,A,,A,,2
139144,R,66151,A,,R,1964,G,2205,G,82,G,2205,G,82,A,,2
139153,R,3030,A,,R,3220,G,101,G,134,G,101,G,134,A,,2
139199,R,30557,A,,R,26126,G,1019,G,1089,G,1019,G,1089,R,393,2
139205,R,20310,A,,A,,G,677,A,,G,677,A,,A,,2
139250,R,73592,A,,A,,G,2453,A,,G,2453,A,,A,,2
139278,R,116546,A,,A,,G,3885,A,,G,3885,A,,A,,2
139311,R,123763,A,,R,10108,G,4125,G,421,G,4125,G,421,A,,2
139348,A,,A,,R,3176,A,,G,132,A,,G,132,R,46,-2
139357,R,61610,A,,A,,G,2054,A,,G,2054,A,,A,,2
139366,R,155722,A,,R,25147,G,5191,G,1048,G,5191,G,1048,A,,2
139384,R,112899,A,,A,,G,3763,A,,G,3763,A,,A,,2
139393,R,24164,A,,R,712,G,805,G,30,G,805,G,30,A,,2
139463,R,107035,A,,A,,G,3568,A,,G,3568,A,,A,,2
139506,A,,R,94167,A,,G,105,A,,G,105,A,,A,,1
139579,R,9954,A,,R,20640,G,221,G,573,G,221,G,573,R,274,2
139621,R,39477,A,,A,,G,1316,A,,G,1316,A,,A,,2
139630,R,21853,A,,R,664,G,728,G,28,G,728,G,28,A,,2
139658,R,233581,A,,R,152643,G,7786,G,6360,G,7786,G,6360,R,1849,2
139700,R,101148,A,,A,,G,3372,A,,G,3372,A,,A,,2
139719,R,66088,A,,R,4665,G,2203,G,194,G,2203,G,194,A,,2
139746,R,2407,A,,A,,G,80,A,,G,80,A,,A,,2
139755,R,521383,A,,R,461481,G,17379,G,19228,G,17379,G,19228,A,,2
139764,R,59163,A,,R,13778,G,1972,G,574,G,1972,G,574,A,,2
139861,R,154897,A,,R,22088,G,5163,G,920,G,5163,G,920,R,10,2
139931,R,611195,A,,R,66507,G,20373,G,2771,G,20373,G,2771,R,105,2
139940,R,761476,A,,R,175276,G,25383,G,7303,G,25383,G,7303,R,694,2
139959,R,885815,A,,R,248555,G,29527,G,10356,G,29527,G,10356,R,2014,2
139968,R,71291,A,,A,,G,2376,A,,G,2376,A,,A,,2
139986,R,101723,A,,A,,G,3391,A,,G,3391,A,,A,,2
139995,R,42975,A,,A,,G,955,A,,G,955,A,,A,,2
140003,R,6260,A,,A,,G,139,A,,G,139,A,,A,,2
140012,R,155283,A,,A,,G,5176,A,,G,5176,A,,A,,2
140146,A,,A,,R,2254,A,,G,94,A,,G,94,A,,-2
140234,R,16984,A,,R,1972,G,566,G,82,G,566,G,82,A,,2
140243,R,98109,A,,A,,G,3270,A,,G,3270,A,,A,,2
140252,R,40636,A,,R,5085,G,903,G,141,G,903,G,141,R,1852,2
140331,R,170391,A,,A,,G,5680,A,,G,5680,A,,A,,2
140340,R,20755,A,,R,989,G,692,G,41,G,692,G,41,A,,2
140447,R,146055,A,,R,55978,G,4869,G,2332,G,4869,G,2332,R,1566,2
140553,R,77125,A,,A,,G,2571,A,,G,2571,A,,A,,2
140562,A,,A,,R,10300,A,,G,429,A,,G,429,R,458,-2
140571,R,6822,A,,A,,G,227,A,,G,227,A,,A,,2
140678,R,49352,A,,A,,G,1645,A,,G,1645,A,,A,,2
