unitid,institution_name,year,enrollment_headcount_total,enrollment_headcount_undergrad,enrollment_headcount_graduate,pct_international_all,pct_international_undergraduate,pct_international_graduate,staff_headcount_total,staff_headcount_instructional,revenue_total,expenses_total,loss_amount,net_tuition_per_fte,state_funding,federal_grants_contracts_pell_adjusted,endowment_value,discount_rate,liquidity,leverage,cut_records,cut_types,latest_cut_announcement_date,financial_warning_count
150136,Ball State University,2023,22784,15631,7153,0.01623946629213483,0.00639754334335615,0.03774640011184119,3300,1256,491070869,473404626,17666243,8707.195292217159,140134722,9847820,237731096,0.33391898209639725,0.2114750167823523,0.3330683765660084,1,program_suspension,2025-07-05,2
150136,Ball State University,2024,23638,16022,7616,0.0147643624672138,0.00611658968917738,0.03295693277310924,3429,1297,526511223,487764680,38746543,8870.580850351524,144212067,12403023,260813964,0.3409929514495114,0.1239547297375005,0.2952689835723377,1,program_suspension,2025-07-05,2
167792,Bard College at Simon's Rock,2014,380,380,,0.1,0.1,,265,66,18300994,18300994,0,20847.952646239555,0,0,10925069,0,0.36873217653586127,0.2669342326191089,1,institution_closure,2024-11-01,3
167792,Bard College at Simon's Rock,2015,363,363,,0.15426997245179064,0.15426997245179064,,265,68,19318449,19318449,0,22020.862573099417,0,0,8541581,0.4582836380407419,0.35664653296055354,0.2969725648604961,1,institution_closure,2024-11-01,3
167792,Bard College at Simon's Rock,2016,381,381,,0.13648293963254593,0.13648293963254593,,281,77,18801495,18801495,0,24821.640350877195,0,173224,7734752,0.4677428067714267,0.3186249477949861,0.32544395320511127,1,institution_closure,2024-11-01,3
167792,Bard College at Simon's Rock,2017,402,402,,0.13432835820895522,0.13432835820895522,,288,82,18685356,18685356,0,26484.82275132275,0,0,5729392,0.47932505333431114,0.2952819789767788,0.3654331603497136,1,institution_closure,2024-11-01,3
167792,Bard College at Simon's Rock,2018,432,432,,0.1574074074074074,0.1574074074074074,,285,85,20028406,20028406,0,26640.6592039801,0,0,1099370,0.4863087753625312,0.28111894018393446,0.36094306886278177,1,institution_closure,2024-11-01,3
167792,Bard College at Simon's Rock,2019,428,428,,0.16822429906542055,0.16822429906542055,,310,82,21134927,21134927,0,28038.646464646463,0,69215,157635,0.49198805949185925,0.2378052741814666,0.4155284760842308,1,institution_closure,2024-11-01,3
167792,Bard College at Simon's Rock,2020,427,427,,0.1686182669789227,0.1686182669789227,,237,73,21093913,21093913,0,,0,319260,8535,0.5261941264142899,0.21756454095261124,0.4080795079045958,1,institution_closure,2024-11-01,3
167792,Bard College at Simon's Rock,2021,397,397,,0.10075566750629723,0.10075566750629723,,217,71,19454467,19454467,0,25657.39589442815,0,473585,109345,0.5628179317607676,0.22265973378257223,0.38098148370807455,1,institution_closure,2024-11-01,3
167792,Bard College at Simon's Rock,2022,380,380,,0.1,0.1,,232,74,37415986,37415986,0,28352.132203389832,0,821158,2175187,0.5427889938924956,0.1466886940208042,0.25326344371901915,1,institution_closure,2024-11-01,3
167792,Bard College at Simon's Rock,2023,317,317,,0.12302839116719244,0.12302839116719244,,204,63,25789109,25789109,0,26022.1119133574,0,34531,2423810,0.5599668517188601,0.05638745854966706,0.27241862320826216,1,institution_closure,2024-11-01,3
167792,Bard College at Simon's Rock,2024,353,353,,0.169971671388102,0.169971671388102,,213,68,16888746,16888746,0,22688.324528301888,0,401241,1663229,0.6308591809562636,-0.03906499166444647,0.31695686038379467,1,institution_closure,2024-11-01,3
189097,Barnard College,2014,2632,2632,,0.0972644376899696,0.0972644376899696,,882,338,184901000,184901000,0,30447.024429315177,186000,1215833,282048000,0.25951308483980273,0.1727337174123591,0.24333969027388097,1,staff_layoff,2025-07-31,0
189097,Barnard College,2015,2696,2696,,0.10200296735905044,0.10200296735905044,,918,349,169435000,169435000,0,30804.823872472785,172000,2805000,296517000,0.2737221195860414,0.14359651143879432,0.3253347609237775,1,staff_layoff,2025-07-31,0
189097,Barnard College,2016,2669,2669,,0.10940427126264518,0.10940427126264518,,944,360,198674000,198674000,0,31888.205799436168,205000,3451000,286761000,0.28510394739657813,0.15516049647076235,0.30598325048848807,1,staff_layoff,2025-07-31,0
189097,Barnard College,2017,2668,2668,,0.10307346326836582,0.10307346326836582,,940,357,206463000,206463000,0,34097.6376984127,184000,3177000,327160000,0.27761975808504785,0.17137730513228186,0.28481076417024,1,staff_layoff,2025-07-31,0
189097,Barnard College,2018,2705,2705,,0.10683918669131238,0.10683918669131238,,937,354,191433000,191433000,0,34695.98576779026,176000,2944000,345097000,0.2603116637394374,0.1780023608782684,0.30161371857301034,1,staff_layoff,2025-07-31,0
189097,Barnard College,2019,2723,2723,,0.09438119720896072,0.09438119720896072,,979,360,197695000,197695000,0,37958.90909090909,187000,4217000,363623000,0.24180514368472691,0.16284767075730663,0.334494338365897,1,staff_layoff,2025-07-31,0
189097,Barnard College,2020,2771,2771,,0.13424756405629737,0.13424756405629737,,952,324,190708000,190708000,0,,185000,3356000,356579000,0.21844181495253837,0.14181868535442932,0.3751014461342099,1,staff_layoff,2025-07-31,0
189097,Barnard College,2021,2842,2842,,0.12244897959183672,0.12244897959183672,,962,365,304880000,304880000,0,41649.66114512063,150000,7491000,460489000,0.2014408033006412,0.12973858690827492,0.31371389272447825,1,staff_layoff,2025-07-31,0
189097,Barnard College,2022,3052,3052,,0.1343381389252949,0.1343381389252949,,1109,388,232356000,232356000,0,40101.70077469335,234000,9888000,447544000,0.20979126875061607,0.141789416656141,0.3025437980243785,1,staff_layoff,2025-07-31,0
189097,Barnard College,2023,3685,3685,,0.13432835820895522,0.13432835820895522,,1176,395,277075000,277075000,0,42755.06329113924,285000,7537000,466428000,0.250272034820457,0.13596851826722756,0.31164341190462885,1,staff_layoff,2025-07-31,0
189097,Barnard College,2024,3711,3711,,0.14012395580706008,0.14012395580706008,,1168,427,325168000,325168000,0,44926.11736089997,76000,4949000,503444000,0.21744575295619295,0.1199445697106351,0.31010898158586997,1,staff_layoff,2025-07-31,0
230816,Bennington College,2014,797,651,146,0.06900878293601004,0.07834101382488479,0.0273972602739726,354,122,31729001,31729001,0,29010.391979301425,0,346139,17892664,0.39127899839351227,0.2752513687498521,0.36276936532132353,1,staff_layoff,2025-08-31,0
230816,Bennington College,2015,821,700,121,0.1071863580998782,0.12142857142857144,0.02479338842975206,346,113,36674228,36674228,0,26954.99121706399,0,603538,17141596,0.442837298275025,0.24016480515186087,0.3819185151086895,1,staff_layoff,2025-08-31,0
230816,Bennington College,2016,877,758,119,0.10946408209806158,0.11873350923482848,0.05042016806722689,366,125,41266228,41266228,0,28158.89454976303,0,578660,25920165,0.4364145106459209,0.2611209429114957,0.3670869954359627,1,staff_layoff,2025-08-31,0
230816,Bennington College,2017,887,782,105,0.12965050732807215,0.13938618925831203,0.05714285714285714,354,125,45187507,45187507,0,29488.99762752076,0,93091,33798841,0.4357049217113128,0.23861958236075315,0.33815909196575245,1,staff_layoff,2025-08-31,0
230816,Bennington College,2018,915,816,99,0.14972677595628414,0.1642156862745098,0.0303030303030303,366,124,41285770,41285770,0,28046.811643835616,0,519408,34955284,0.4791801318316563,0.16857471922048323,0.46223268561193753,1,staff_layoff,2025-08-31,0
230816,Bennington College,2019,886,783,103,0.15011286681715574,0.1685823754789272,0.00970873786407766,355,121,49101349,49101349,0,29305.88133640553,0,466918,40558052,0.4736839450496869,0.182541875792807,0.4457900155929298,1,staff_layoff,2025-08-31,0
230816,Bennington College,2020,901,775,126,0.16648168701442842,0.19096774193548388,0.01587301587301587,342,125,50631899,50631899,0,,0,1224070,50508464,0.4962131858739854,0.14667689182130453,0.4467704836195741,1,staff_layoff,2025-08-31,0
230816,Bennington College,2021,923,776,147,0.15384615384615383,0.18170103092783504,0.00680272108843537,334,134,65083494,65083494,0,25697.395709177592,0,7146303,40196905,0.511126083385737,0.14269177757422988,0.3684395521333351,1,staff_layoff,2025-08-31,0
230816,Bennington College,2022,956,818,138,0.15376569037656904,0.17726161369193155,0.0144927536231884,340,133,36284325,36284325,0,25713.761376248614,0,2135762,36022212,0.5609773663671381,0.13567372906663355,0.3983060146541397,1,staff_layoff,2025-08-31,0
230816,Bennington College,2023,948,820,128,0.13291139240506328,0.14878048780487804,0.03125,347,128,49351996,49351996,0,26637.45100222717,0,395788,40749368,0.5685822969150975,0.18203623506604075,0.40351351307231303,1,staff_layoff,2025-08-31,0
230816,Bennington College,2024,943,831,112,0.12513255567338283,0.13598074608904934,0.04464285714285714,381,148,54039554,54039554,0,27185.323692992213,0,2502206,48929885,0.580847653641825,0.13360893708456867,0.4026554783941274,1,staff_layoff,2025-08-31,0
164748,Berklee College of Music,2014,5433,5316,117,0.323210012884226,0.31809631301730623,0.5555555555555556,1267,616,245857237,245857237,0,30762.31777639494,0,634714,321453450,0.18529462677911213,0.29448893231579554,0.6085217113847964,1,staff_layoff,2025-10-03,0
164748,Berklee College of Music,2015,5809,5663,146,0.33585815114477535,0.33074342221437403,0.5342465753424658,1299,634,239238305,239238305,0,31194.497141690485,0,702591,327745268,0.1831070436651222,0.2976064173358447,0.5953726330189606,1,staff_layoff,2025-10-03,0
164748,Berklee College of Music,2016,7035,6607,428,0.3130063965884861,0.30664446798849704,0.411214953271028,1643,842,220548606,220548606,0,25249.978267973856,0,720125,316410569,0.1902297067891448,0.2847524766256788,0.6052841732287012,1,staff_layoff,2025-10-03,0
164748,Berklee College of Music,2017,7410,6952,458,0.29838056680161945,0.2947353279631761,0.3537117903930131,1719,881,303257163,303257163,0,27350.685830081056,0,837216,358716518,0.23092662351799623,0.352894415059962,0.5264326485113783,1,staff_layoff,2025-10-03,0
164748,Berklee College of Music,2018,7913,7407,506,0.2854795905472008,0.27838531119211557,0.3893280632411067,1722,880,293817970,293817970,0,27167.000876936567,0,1390936,365075720,0.2359221839730234,0.3791619865275794,0.49117124652235095,1,staff_layoff,2025-10-03,0
164748,Berklee College of Music,2019,8031,7389,642,0.2781720831776865,0.2727026661253214,0.3411214953271028,1709,888,289029942,289029942,0,37614.06823316764,0,1219679,356061885,0.19641331288811545,0.3709099843320635,0.4901238514417714,1,staff_layoff,2025-10-03,0
164748,Berklee College of Music,2020,8191,7498,693,0.2755463313392748,0.2688716991197653,0.3477633477633478,1577,831,275051764,275051764,0,,0,2224823,327571106,0.22677279086063343,0.30714054018650766,0.5443986926239008,1,staff_layoff,2025-10-03,0
164748,Berklee College of Music,2021,8601,7781,820,0.2625276130682479,0.2571648888317697,0.31341463414634146,1861,971,351544790,351544790,0,26723.264493267183,0,9564311,446633116,0.2768511217164342,0.3613144142249891,0.4614870724498676,1,staff_layoff,2025-10-03,0
164748,Berklee College of Music,2022,9314,8387,927,0.26583637534893706,0.26242995111482054,0.296655879180151,1931,1032,261535058,261535058,0,30593.03670997855,0,4892586,406592352,0.2454397745724212,0.38463455527750817,0.45557986206461754,1,staff_layoff,2025-10-03,0
164748,Berklee College of Music,2023,9708,8753,955,0.292336217552534,0.2885867702501999,0.3267015706806283,2097,1100,342904659,342904659,0,32687.99273607748,0,5329943,390021654,0.24993831797375415,0.40600684538845994,0.4347316085989417,1,staff_layoff,2025-10-03,0
164748,Berklee College of Music,2024,9705,8697,1008,0.29860896445131374,0.29435437507186385,0.3353174603174603,2193,1151,393017914,393017914,0,32930.59732576027,0,5018996,426384464,0.270359508582382,0.4092441328960514,0.4322397473131816,1,staff_layoff,2025-10-03,0
164988,Boston University,2014,41428,23904,17524,0.19554407647002028,0.19256191432396252,0.19961196073955717,9978,3672,1924960225,1924960225,0,30332.41428907484,0,240247264,1616004000,0.23748388323208644,0.3108336408377755,0.4480733112145691,2,program_suspension; staff_layoff,2025-07-07,1
164988,Boston University,2015,40944,23582,17362,0.21605119187182492,0.2213128657450598,0.20890450408939065,9962,3730,1778242953,1778242953,0,31654.674691087843,0,232026690,1644117000,0.23544866527240288,0.31718435484126606,0.4372981154803227,2,program_suspension; staff_layoff,2025-07-07,1
164988,Boston University,2016,40176,22685,17491,0.21117084826762247,0.20290941150540004,0.2218855411354411,9992,3711,1779013132,1779013132,0,32624.042329620792,0,239158997,1654531000,0.2355013469727442,0.3285607100860618,0.4429016288280515,2,program_suspension; staff_layoff,2025-07-07,1
164988,Boston University,2017,40807,22829,17978,0.22334403411179457,0.2156029611459109,0.23317387918567137,10182,3864,2284081926,2284081926,0,33750.88669486011,0,238925729,1957021000,0.23629160480186,0.3383627470125249,0.42275264709551785,2,program_suspension; staff_layoff,2025-07-07,1
164988,Boston University,2018,41418,22745,18673,0.2330870635955382,0.2157836887227962,0.2541637658651529,10348,3841,2419861000,2419861000,0,35729.356758530186,0,262526775,2179287000,0.25107132800553744,0.35118742294293276,0.3870967389128835,2,program_suspension; staff_layoff,2025-07-07,1
164988,Boston University,2019,42779,23235,19544,0.24635919493209285,0.21570905960834943,0.2827977896029472,10517,3996,2252382000,2252382000,0,35182.68733063362,0,291417000,2311388000,0.2600585564135792,0.34385737944959655,0.41134502098156545,2,program_suspension; staff_layoff,2025-07-07,1
164988,Boston University,2020,42047,22674,19373,0.2599709848502866,0.2202963747023022,0.3064058225365199,10406,3946,2142038000,2142038000,0,,0,320796000,2421115000,0.2684907377831609,0.33612553362692116,0.41758437137077525,2,program_suspension; staff_layoff,2025-07-07,1
164988,Boston University,2021,40492,20204,20288,0.25027165859922945,0.21441298752722232,0.2859818611987382,10468,4019,3152106000,3152106000,0,33505.354889821305,0,391678000,3392513000,0.287508195587817,0.3640262849857246,0.3549694749635849,2,program_suspension; staff_layoff,2025-07-07,1
164988,Boston University,2022,43952,22062,21890,0.2666090280305788,0.2268606653975161,0.3066697121973504,10674,4150,2206274000,2206274000,0,34151.179029918894,0,409046000,2973352000,0.28984386256265593,0.3930996711399444,0.34729989569690545,2,program_suspension; staff_layoff,2025-07-07,1
164988,Boston University,2023,45548,22942,22606,0.28190041275138317,0.22260482957022057,0.3420773246040874,11414,4328,2836195000,2836195000,0,34842.414885404745,0,359313000,3138326000,0.30012208776271593,0.4192277871457605,0.3207560955444507,2,program_suspension; staff_layoff,2025-07-07,1
164988,Boston University,2024,45380,22856,22524,0.28052005288673426,0.2150857542877144,0.3469188421239567,11532,4381,2842523000,2842523000,0,35345.69124856018,0,369854000,3528624000,0.3175475598513842,0.4302296091603834,0.2983145095277736,2,program_suspension; staff_layoff,2025-07-07,1
165015,Brandeis University,2014,6415,3884,2531,0.18067030397505843,0.13079299691040164,0.25721058870011854,1934,549,417984123,417984123,0,20255.956193791702,0,38854235,861152377,0.3221377875707266,0.1169326955639415,0.2552969393930441,1,staff_layoff,2024-05-01,1
165015,Brandeis University,2015,6535,3963,2572,0.18622800306044376,0.15266212465304063,0.2379471228615863,1936,564,358213111,358213111,0,20797.688946015423,0,40905211,915087056,0.327202245520419,0.1380018008476119,0.2395572322149215,1,staff_layoff,2024-05-01,1
165015,Brandeis University,2016,6408,3852,2556,0.23252184769038703,0.18951194184839049,0.297339593114241,2007,566,268422155,268422155,0,24252.21739842726,0,41070400,866777826,0.3294856747878786,0.1337391033103199,0.23839791218963688,1,staff_layoff,2024-05-01,1
165015,Brandeis University,2017,6325,3869,2456,0.24300395256916996,0.20599638149392607,0.30130293159609123,1945,539,446267875,446267875,0,23515.819597069596,0,41832116,976887030,0.29663397516070794,0.12492288624736028,0.244063889566117,1,staff_layoff,2024-05-01,1
165015,Brandeis University,2018,6330,3869,2461,0.25086887835703003,0.20625484621349183,0.321007720438846,1955,539,416596456,416596456,0,24211.528497409327,0,37269608,1046386225,0.2818819045291003,0.1206490232751651,0.2263721222755068,1,staff_layoff,2024-05-01,1
165015,Brandeis University,2019,6400,3871,2529,0.26125,0.20149832084732627,0.3527085804665876,1896,549,383717341,383717341,0,24200.572986938423,0,37131585,1073525868,0.28286342154382765,0.11513741214498832,0.23654886900147248,1,staff_layoff,2024-05-01,1
165015,Brandeis University,2020,6403,3985,2418,0.2747149773543651,0.20777917189460476,0.3850289495450786,1985,547,383448083,383448083,0,,0,40036158,1073589248,0.2751595406963737,0.1116529771595082,0.24894802416851347,1,staff_layoff,2024-05-01,1
165015,Brandeis University,2021,6926,4584,2342,0.24588507074790644,0.21226003490401396,0.3116994022203245,1858,544,570554257,570554257,0,23885.794508009152,0,47626811,1286001704,0.2823822680065955,0.11352008408406183,0.20108628903835432,1,staff_layoff,2024-05-01,1
165015,Brandeis University,2022,6026,3771,2255,0.25074676402256885,0.20392468841156192,0.32904656319290465,1962,585,311485964,311485964,0,25676.579533483826,0,48473932,1205167500,0.28898951848117305,0.11035458429404972,0.20540617668796604,1,staff_layoff,2024-05-01,1
165015,Brandeis University,2023,6121,3974,2147,0.2725044927299461,0.20885757423251133,0.3903120633442012,2007,556,416592190,416592190,0,27494.24717211862,0,54889845,1216216620,0.2755998183657049,0.11354544961527616,0.19563100399339264,1,staff_layoff,2024-05-01,1
165015,Brandeis University,2024,5803,3942,1861,0.25331724969843183,0.2037037037037037,0.3584094572810317,1852,510,462031506,462031506,0,28131.743507534466,0,55114725,1264908273,0.2699314285410554,0.10967385565672684,0.18548215908099508,1,staff_layoff,2024-05-01,1
217156,Brown University,2014,9581,6997,2584,0.16626656925164388,0.1233385736744319,0.2825077399380805,4389,929,1177610000,1177610000,0,33735.63760764421,0,129439000,2999749000,0.23452866702417868,0.20352181758237117,0.2178357741112423,1,staff_layoff,2025-09-23,0
217156,Brown University,2015,9791,7070,2721,0.17087120825247676,0.1248939179632249,0.29033443586916574,4353,942,920125000,920125000,0,33523.367737446366,0,132711000,3073349000,0.25112977546544973,0.19335131391944432,0.2362652522250683,1,staff_layoff,2025-09-23,0
217156,Brown University,2016,10097,7214,2883,0.181043874418144,0.12988633213196565,0.3090530697190427,4455,966,783271000,783271000,0,34776.93526482571,0,138893000,2963366000,0.24719513332573348,0.17839047090876473,0.23957163167828055,1,staff_layoff,2025-09-23,0
217156,Brown University,2017,10335,7390,2945,0.17793904208998548,0.1284167794316644,0.30220713073005095,4467,994,1277284000,1277284000,0,36302.21729490022,0,145744000,3245531000,0.2509529428001065,0.17953489065014003,0.22033959537572256,1,staff_layoff,2025-09-23,0
217156,Brown University,2018,10694,7490,3204,0.18084907424724145,0.1280373831775701,0.30430711610486894,4612,1023,1426146000,1426146000,0,37933.64827141937,0,164699000,3603848000,0.26077096682239004,0.1861071007668208,0.199496164169472,1,staff_layoff,2025-09-23,0
217156,Brown University,2019,10760,7428,3332,0.18447955390334572,0.12722132471728595,0.31212484993997597,4709,1050,1484282000,1484282000,0,39494.96981891348,0,178903000,3976694000,0.2571475706766155,0.18132515247710165,0.18291518857299857,1,staff_layoff,2025-09-23,0
217156,Brown University,2020,10807,7553,3254,0.18654575737947623,0.1321329273136502,0.3128457283343577,4654,995,1478173000,1478173000,0,,0,187352000,4377466000,0.24400582539253887,0.16583101169346434,0.2052977048945395,1,staff_layoff,2025-09-23,0
217156,Brown University,2021,10446,7181,3265,0.1781543174420831,0.12045676089681102,0.30505359877488514,4795,1092,3384853000,3384853000,0,36056.48445873526,0,207865000,6520175000,0.24767910912120844,0.16001661576692508,0.20207854340011364,1,staff_layoff,2025-09-23,0
217156,Brown University,2022,11151,7665,3486,0.1873374585238992,0.1278538812785388,0.31812966150315547,5166,1122,920743000,920743000,0,38888.29046336707,0,226365000,6141243000,0.2741004321369775,0.16138282471230722,0.1871740844201008,1,staff_layoff,2025-09-23,0
217156,Brown University,2023,11766,8026,3740,0.2053374128845827,0.14851731871417892,0.32727272727272727,5496,1165,1490895000,1490895000,0,35113.66245694604,0,240586000,6201434000,0.2738199412810579,0.16744644779752277,0.18375729854663989,1,staff_layoff,2025-09-23,0
217156,Brown University,2024,12261,8334,3927,0.19354049425006117,0.132829373650108,0.32238349885408707,5711,1164,2069324000,2069324000,0,37245.9205391983,0,253580000,6718785000,0.2788094418716822,0.16726166566801948,0.17176377455060132,1,staff_layoff,2025-09-23,0
110404,California Institute of Technology,2014,2291,1014,1277,0.26233085988651245,0.08974358974358974,0.399373531714957,3238,354,2315988000,2315988000,0,19748.17850637523,0,305223000,2118100000,0.2756116900770276,0.17001471772780555,0.3957902306161381,1,staff_layoff,2024-03-12,0
110404,California Institute of Technology,2015,2319,1034,1285,0.2733937041828374,0.09477756286266924,0.4171206225680934,3247,356,2338428000,2338428000,0,20308.73087308731,0,296355000,2078954000,0.2786677954114382,0.1101445863769018,0.4734741838582094,1,staff_layoff,2024-03-12,0
110404,California Institute of Technology,2016,2344,1034,1310,0.2837030716723549,0.08027079303675048,0.4442748091603053,3292,370,2771684000,2771684000,0,21062.056737588653,0,287329000,2217372000,0.27454114980674665,0.08568823642068737,0.4691581096882477,1,staff_layoff,2024-03-12,0
110404,California Institute of Technology,2017,2279,1002,1277,0.29354980254497587,0.08982035928143713,0.4534064212999217,3331,376,3398678000,3398678000,0,21789.73214285714,0,304622000,2641050000,0.290589342656268,0.102602159386716,0.4387099060901041,1,staff_layoff,2024-03-12,0
110404,California Institute of Technology,2018,2321,989,1332,0.29039207238259374,0.08493427704752275,0.44294294294294295,3245,378,3546224000,3546224000,0,22022.391401701745,0,299360000,2907002000,0.30430880534823024,0.10428484396485088,0.4268801765321248,1,staff_layoff,2024-03-12,0
110404,California Institute of Technology,2019,2334,989,1345,0.30077120822622105,0.0839231547017189,0.4602230483271376,3284,388,3473863000,3473863000,0,22903.21141837645,0,317539000,2987001000,0.30921405927902024,0.08702002749720078,0.42910000096493944,1,staff_layoff,2024-03-12,0
110404,California Institute of Technology,2020,2319,967,1352,0.3061664510564899,0.0827300930713547,0.46597633136094674,3268,393,3477433000,3477433000,0,,0,352366000,3085500000,0.31156094178251825,0.06887968238411511,0.47580760210498574,1,staff_layoff,2024-03-12,0
110404,California Institute of Technology,2021,2379,973,1406,0.2984447246742329,0.07605344295991778,0.4523470839260313,3138,395,4297814000,4297814000,0,16898.88143176734,0,359172000,4022359000,0.3574482976417067,0.09701246378634062,0.3946703995611177,1,staff_layoff,2024-03-12,0
110404,California Institute of Technology,2022,2501,1014,1487,0.29428228708516596,0.07692307692307693,0.4425016812373907,3187,375,2673293000,2673293000,0,24818.976279650436,0,390920000,3390504000,0.30538388320619897,0.08346455201649591,0.4062344196719914,1,staff_layoff,2024-03-12,0
110404,California Institute of Technology,2023,2518,1023,1495,0.30103256552819696,0.08993157380254155,0.4454849498327759,3295,365,4134551000,4134551000,0,24101.36532892015,0,383382000,3598221000,0.3219404484874127,0.10176220552496829,0.3805914529219738,1,staff_layoff,2024-03-12,0
110404,California Institute of Technology,2024,2548,1044,1504,0.315149136577708,0.1206896551724138,0.45013297872340424,3342,370,4439859000,4439859000,0,24745.638945233262,0,373180000,4228841000,0.3333077734112911,0.10406567402222086,0.34304553338744165,1,staff_layoff,2024-03-12,0
110413,California Lutheran University,2014,5110,3190,1920,0.13894324853228962,0.045141065830721,0.2947916666666667,821,428,141662275,141662275,0,19152.35418181818,0,1684777,86235853,0.32060438706943634,0.432393540865839,0.30339345862325934,1,program_suspension,2025-09-03,3
110413,California Lutheran University,2015,4928,3112,1816,0.1341314935064935,0.04562982005141388,0.2857929515418502,823,426,116834791,116834791,0,19776.443907402696,0,1990953,92938118,0.33379986935811695,0.4312264080992443,0.28595186082988733,1,program_suspension,2025-09-03,3
110413,California Lutheran University,2016,4910,3114,1796,0.13177189409368636,0.03917790622992935,0.2923162583518931,852,440,112278471,112278471,0,19136.09663865546,0,2098900,92559894,0.3550106293934209,0.43360847781541145,0.27539471023166234,1,program_suspension,2025-09-03,3
110413,California Lutheran University,2017,4967,3207,1760,0.12401852224682908,0.03679451200498909,0.28295454545454546,877,445,127560639,127560639,0,19058.976453274467,0,2405589,98470376,0.3826224689234301,0.4323673161601247,0.2598204547494618,1,program_suspension,2025-09-03,3
110413,California Lutheran University,2018,4974,3286,1688,0.11680739847205468,0.03773584905660377,0.2707345971563981,903,458,126393978,126393978,0,19806.663344676712,0,3411340,108839898,0.3914067047719943,0.4276289614872392,0.27570497233924157,1,program_suspension,2025-09-03,3
110413,California Lutheran University,2019,5145,3409,1736,0.10242954324586978,0.03490759753593429,0.2350230414746544,928,479,123945620,123945620,0,19690.236134253748,0,4128559,107158450,0.4097051397394363,0.4084224099030697,0.29888422888301885,1,program_suspension,2025-09-03,3
110413,California Lutheran University,2020,4987,3363,1624,0.08381792660918388,0.03211418376449598,0.19088669950738915,915,465,136545193,136545193,0,,0,7235282,116063460,0.4211254551322778,0.41839030602462063,0.29463256443571356,1,program_suspension,2025-09-03,3
110413,California Lutheran University,2021,4670,3100,1570,0.07237687366167024,0.02903225806451613,0.15796178343949044,853,442,144762951,144762951,0,19923.98525798526,0,9056931,145735309,0.4230537080425891,0.45605950577702664,0.2440520150533041,1,program_suspension,2025-09-03,3
110413,California Lutheran University,2022,4330,2838,1492,0.07782909930715935,0.0299506694855532,0.16890080428954424,892,427,118224884,118224884,0,19498.769395973155,0,11420287,143062043,0.4389651960431511,0.4635325875505071,0.22772569666024745,1,program_suspension,2025-09-03,3
110413,California Lutheran University,2023,4185,2728,1457,0.0939068100358423,0.03299120234604105,0.20796156485929992,891,417,120262729,120262729,0,19832.180172653854,0,5686041,133747441,0.4460733514207944,0.4597759587039323,0.230428762754442,1,program_suspension,2025-09-03,3
110413,California Lutheran University,2024,3925,2560,1365,0.09579617834394905,0.038671875,0.20293040293040293,822,402,119647514,119647514,0,21122.242189824457,0,4624209,144984195,0.4446880984161882,0.44227276429745566,0.22174265198037413,1,program_suspension,2025-09-03,3
110422,California Polytechnic State University-San Luis Obispo,2014,20416,19226,1190,0.01724137931034482,0.01596796005409341,0.03781512605042016,2515,1158,375237950,,,8330.367967978946,102183797,0,207485860,0.2133184664823808,0.11089932224574588,0.5395692203589811,1,program_suspension,2025-03-07,0
110422,California Polytechnic State University-San Luis Obispo,2015,20916,19762,1154,0.0193631669535284,0.01781196235198866,0.04592720970537262,2629,1208,399848169,,,8590.814289508633,111682679,0,198699701,0.21774155312254528,-0.26042156020438956,0.9366334314446564,1,program_suspension,2025-03-07,0
110422,California Polytechnic State University-San Luis Obispo,2016,21717,20622,1095,0.02274715660542432,0.02085151779652798,0.05844748858447488,2718,1258,435983115,424176379,11806736,8934.942001438405,116942838,0,190396835,0.21436264878572803,-0.1860541305236835,0.97652217740764,1,program_suspension,2025-03-07,0
110422,California Polytechnic State University-San Luis Obispo,2017,22168,21098,1070,0.0235023457235655,0.02222959522229595,0.04859813084112149,2764,1277,457197130,477430519,-20233389,8971.913245895073,131695736,0,209804287,0.21571846058499608,-0.19766017693116264,1.0409700258975183,1,program_suspension,2025-03-07,0
110422,California Polytechnic State University-San Luis Obispo,2018,23630,22352,1278,0.02340245450698265,0.02210093056549749,0.04616588419405321,2849,1289,564805851,583200847,-18394996,9067.66758872896,221304834,0,220572772,0.22059714638481548,-0.9239461386873036,1.7832394283218675,1,program_suspension,2025-03-07,0
110422,California Polytechnic State University-San Luis Obispo,2019,23278,22130,1148,0.02418592662599879,0.0228197017623136,0.05052264808362369,2871,1289,541612690,623785999,-82173309,9472.372043113315,168689623,0,227742155,0.2041411019824589,-1.0046856952434535,1.7228949657307864,1,program_suspension,2025-03-07,0
110422,California Polytechnic State University-San Luis Obispo,2020,22817,21736,1081,0.02537581627733707,0.0236013986013986,0.06105457909343201,2814,1264,634339977,686720108,-52380131,,202231934,0,226112910,0.19628608174234377,-1.0397615625809369,1.7807659908616815,1,program_suspension,2025-03-07,0
110422,California Polytechnic State University-San Luis Obispo,2021,23319,22137,1182,0.02208499506839916,0.02123142250530785,0.03807106598984772,2726,1265,588290017,610879484,-22589467,10447.338321405336,161802300,0,287263401,0.193121251229193,-1.0112681733728377,1.7502497778922643,1,program_suspension,2025-03-07,0
