UNITID,GRRTTOT,GRRTM,GRRTW,GRRTAN,GRRTAP,GRRTAS,GRRTNH,GRRTBK,GRRTHS,GRRTWH,GRRT2M,GRRTUN,GRRTNR,TRRTTOT,GBA4RTT,GBA5RTT,GBA6RTT,GBA6RTM,GBA6RTW,GBA6RTAN,GBA6RTAP,GBA6RTAS,GBA6RTNH,GBA6RTBK,GBA6RTHS,GBA6RTWH,GBA6RT2M,GBA6RTUN,GBA6RTNR,GBATRRT,PGGRRTT,PGBA6RT,SSGRRTT,SSBA6RT,NRGRRTT,NRBA6RT,BAGR100,BAGR150,BAGR200,L4GR100,L4GR150,L4GR200        
215682,79,79,75,.,.,.,.,54,50,84,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,90,.,91,.,13,.,.,.,.,80,85,85
215691,43,37,47,50,100,100,100,41,42,40,33,100,67,24,37,42,42,37,46,50,100,100,100,41,42,38,33,100,67,24,40,39,46,46,.,.,33,48,48,.,.,.
215743,72,60,78,50,50,50,.,68,63,75,13,50,50,.,68,72,72,60,78,50,50,50,.,68,63,75,13,50,50,.,65,65,79,79,70,70,65,75,75,.,.,.
215770,82,80,84,100,82,82,80,65,79,84,88,71,80,7,76,81,82,80,84,100,82,82,80,65,79,84,88,71,80,7,73,73,85,85,83,83,75,81,81,.,.,.
215798,76,71,83,.,100,100,100,40,46,79,75,100,100,11,71,76,76,71,83,.,100,100,100,40,46,79,75,100,100,11,70,70,81,81,77,77,67,73,74,.,.,.
215886,77,.,.,.,.,.,.,.,.,.,.,.,.,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,.,67,.,79,.,.,.,.,85,85,85
215929,80,76,83,100,76,78,60,71,81,81,54,76,73,.,75,79,80,76,83,100,76,78,60,71,80,81,54,76,73,.,73,73,79,79,84,84,74,82,82,.,.,.
215947,72,65,74,.,100,100,.,47,41,75,88,100,67,19,58,70,72,65,74,.,100,100,.,47,41,75,88,100,67,19,56,56,76,76,81,81,55,66,69,.,.,.
215974,22,0,25,.,.,.,.,.,.,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,.,20,.,0,.,.,.,.,57,57,57
215992,63,72,60,.,.,.,.,44,.,76,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61,.,83,.,62,.,.,.,.,71,71,71
216010,50,43,57,0,45,50,0,24,41,57,47,30,50,31,38,48,50,43,57,0,45,50,0,24,41,57,47,30,50,31,37,37,56,56,58,58,35,51,52,.,.,.
216038,66,63,69,17,85,83,100,45,59,69,63,56,25,18,50,65,66,63,69,17,85,83,100,45,59,69,63,56,25,18,57,57,69,69,74,74,55,69,70,.,.,.
216047,59,59,.,.,.,.,.,.,33,64,.,.,.,.,35,59,59,59,.,.,.,.,.,.,33,64,.,.,.,.,75,75,80,80,38,38,54,54,54,.,.,.
216074,85,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,100,.,70,.,.,.,.,93,93,93
216083,61,58,64,.,.,.,.,33,67,63,75,.,0,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61,.,56,.,75,.,.,.,.,31,58,62
216223,62,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,.,33,.,.,.,.,.,.,31,60,60
216278,76,71,79,0,100,100,.,61,79,77,75,25,100,.,70,75,76,71,79,0,100,100,.,61,79,77,75,25,100,.,67,67,80,80,77,77,72,75,76,.,.,.
216287,94,93,94,100,97,97,.,94,92,94,96,94,88,.,90,93,94,93,94,100,97,97,.,94,92,94,96,94,88,.,95,95,87,87,94,94,91,97,97,.,.,.
216296,56,56,57,0,60,67,0,31,45,62,45,100,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,.,57,.,80,.,.,.,.,52,60,63
216311,61,61,.,.,.,.,.,.,.,61,.,.,.,39,61,61,61,61,.,.,.,.,.,.,.,61,.,.,.,39,33,33,.,.,69,69,42,42,42,.,.,.
216339,78,75,80,80,80,80,83,67,70,81,67,78,78,12,62,75,78,75,80,80,80,80,83,67,70,81,67,78,78,12,70,70,79,79,82,82,55,75,76,.,.,.
216357,43,38,52,0,100,100,.,13,43,53,63,50,.,33,36,45,48,44,53,0,100,100,.,16,43,55,71,50,.,32,31,35,50,54,74,75,40,49,49,.,.,.
216366,68,64,69,.,70,70,.,48,63,72,67,63,38,23,54,67,68,64,69,.,70,70,.,48,63,72,67,63,38,23,59,59,69,69,75,75,56,70,71,.,.,.
216436,31,33,0,.,.,.,.,20,.,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,.,100,.,100,.,.,.,.,62,62,62
216445,78,78,.,.,.,.,.,.,.,78,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,82,.,70,.,100,.,.,.,.,100,100,100
216454,69,69,.,.,.,.,.,.,.,70,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,.,57,.,100,.,.,.,.,79,83,86
216524,73,72,74,100,100,100,.,76,58,76,58,42,25,.,69,72,73,72,74,100,100,100,.,76,58,76,58,42,25,.,71,71,71,71,75,75,71,74,74,.,.,.
216542,42,40,44,.,100,100,.,27,33,46,50,100,100,30,33,41,42,40,44,.,100,100,.,27,33,45,50,100,100,30,32,32,48,50,61,59,38,45,45,.,.,.
216551,28,26,63,.,100,100,.,2,29,64,11,60,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,.,28,.,.,.,.,.,.,32,32,32
216579,84,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,100,.,61,.,.,.,.,43,66,66
216597,91,89,92,.,88,88,.,89,87,91,87,87,96,8,88,90,91,89,92,.,88,88,.,89,87,91,87,87,96,8,90,90,91,91,90,90,89,92,92,.,.,.
216667,74,72,76,0,100,100,.,63,62,73,75,91,88,19,69,73,74,72,76,0,100,100,.,63,62,73,75,91,88,19,70,70,71,71,79,79,65,69,70,.,.,.
216694,60,55,63,.,100,100,.,20,75,62,47,.,.,15,58,60,60,55,63,.,100,100,.,20,75,62,47,.,.,15,49,49,51,51,83,83,57,65,66,.,.,.
216746,82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,85,.,100,.,80,.,.,.,.,92,92,92
216764,72,64,76,.,84,85,50,57,58,75,62,72,80,18,51,69,72,64,76,.,84,85,50,57,58,75,62,72,80,18,63,63,74,74,75,75,55,75,77,.,.,.
216773,54,100,45,.,.,.,.,.,.,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,.,100,.,25,.,.,.,.,71,75,75
216807,62,57,68,67,50,50,.,42,57,62,100,75,50,.,57,62,62,57,68,67,50,50,.,42,57,62,100,75,50,.,51,51,67,67,70,70,60,71,72,.,.,.
216825,19,24,15,.,0,0,.,0,19,20,5,.,0,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,.,15,.,26,.,.,.,.,11,22,26
216852,68,66,69,50,62,62,.,53,45,73,52,56,55,25,56,67,68,66,69,50,62,62,.,53,45,73,52,56,55,25,58,58,69,69,73,73,53,65,66,.,.,.
216931,59,56,63,25,72,72,.,34,38,64,42,77,57,26,47,58,59,56,63,25,72,72,.,34,38,64,42,77,57,26,47,47,69,69,63,63,53,64,64,.,.,.
216940,67,67,.,.,.,.,.,50,33,74,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,.,.,.,84,.,.,.,.,61,61,61
217013,50,33,54,.,100,100,.,20,22,54,25,75,50,29,32,49,50,33,54,.,100,100,.,20,22,54,25,75,50,29,36,36,57,57,68,68,35,50,50,.,.,.
217040,89,89,.,.,.,.,.,.,.,89,.,.,.,11,0,0,0,0,.,.,.,.,.,.,.,0,.,.,.,11,100,0,.,.,80,0,0,6,6,.,.,.
217059,65,61,68,.,57,57,.,60,56,67,52,52,100,21,49,63,64,60,68,.,57,57,.,60,56,67,48,52,100,21,55,55,64,63,71,71,46,65,66,.,.,.
217077,46,40,51,100,61,69,0,42,43,47,47,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46,.,52,.,25,.,.,.,.,38,53,53
217156,95,94,96,67,97,97,100,87,92,96,96,96,96,.,85,93,95,94,96,67,97,97,100,87,92,96,96,96,96,.,90,90,96,96,96,96,84,95,96,.,.,.
217165,83,81,86,100,68,68,.,77,84,83,75,77,85,13,80,82,83,81,86,100,68,68,.,77,84,83,75,77,85,13,72,72,86,86,83,83,79,82,83,.,.,.
217235,59,53,62,38,56,56,.,50,52,63,60,43,73,22,47,52,52,47,55,31,51,51,.,45,42,58,48,31,71,23,51,44,62,57,68,62,53,60,61,.,.,.
217305,50,50,51,33,73,73,.,41,39,53,38,61,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,.,67,.,57,.,.,.,.,.,.,.
217323,71,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69,.,84,.,71,.,.,.,.,35,63,63
217402,86,84,87,100,90,88,100,82,81,87,85,85,72,12,83,85,86,84,87,100,90,88,100,82,81,87,85,85,72,12,82,82,85,85,87,87,82,85,85,.,.,.
217420,44,36,47,29,63,63,50,30,35,49,43,44,75,.,21,38,44,36,47,29,63,63,50,30,35,49,43,44,75,.,39,39,49,49,50,50,21,46,51,.,.,.
217475,24,21,26,0,35,34,67,13,14,30,16,15,33,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,.,9,.,31,.,.,.,.,18,26,30
217484,72,69,74,57,72,72,0,58,58,75,65,76,70,.,57,69,71,69,73,57,69,70,0,58,58,74,64,74,67,.,61,61,72,70,80,79,53,69,71,.,.,.
217493,91,87,93,100,96,96,.,79,88,90,100,83,91,4,64,85,91,87,93,100,96,96,.,79,88,90,100,83,91,4,87,87,91,91,92,92,71,91,93,.,.,.
217518,67,66,69,0,78,82,0,65,63,69,65,56,45,27,59,64,67,66,69,0,78,82,0,65,63,69,65,56,45,27,61,61,65,65,74,74,62,69,70,.,.,.
217536,76,74,76,.,100,100,.,71,57,77,80,73,73,.,70,75,76,74,76,.,100,100,.,71,57,77,80,73,73,.,71,71,76,76,78,78,73,76,76,.,.,.
217581,63,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,52,.,75,.,100,.,.,.,.,2,71,71
217606,31,32,30,.,.,.,.,0,36,29,100,0,0,.,24,27,29,32,22,.,.,.,.,0,30,29,100,0,0,.,37,35,33,25,0,0,34,43,43,.,.,.
217615,19,22,16,20,50,100,0,12,23,20,67,100,.,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,.,40,.,24,.,.,.,.,16,22,26
217624,8,8,8,.,.,.,.,8,0,0,.,.,.,.,0,32,41,38,44,.,.,.,.,50,0,0,.,.,.,.,7,41,40,40,.,.,8,19,19,.,.,.
217633,60,51,65,.,50,67,0,43,58,63,55,0,11,.,58,60,60,51,65,.,50,67,0,43,58,63,55,0,11,.,51,51,55,55,80,80,51,57,58,.,.,.
217688,44,37,48,.,.,.,.,50,.,89,100,41,.,40,34,41,44,37,48,.,.,.,.,50,.,89,100,41,.,40,32,32,43,43,57,57,30,44,45,.,.,.
217712,14,11,16,50,0,0,.,12,20,14,0,0,.,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,.,0,.,12,.,.,.,.,4,12,19
217721,20,12,28,50,0,0,.,24,33,0,100,1,57,32,13,18,20,12,28,50,0,0,.,24,33,0,100,1,57,32,17,17,29,29,49,49,15,28,29,.,.,.
217749,69,69,70,0,50,50,50,11,81,70,63,72,79,18,65,68,69,68,70,0,56,60,50,11,80,69,71,72,79,18,65,65,58,57,75,75,57,63,64,.,.,.
217776,60,51,66,.,.,.,.,35,50,66,.,71,50,33,52,59,60,51,66,.,.,.,.,35,50,66,.,71,50,33,62,62,64,64,54,54,46,54,55,.,.,.
217794,71,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,79,.,45,.,.,.,.,.,.,55,67,86
217819,65,63,66,70,71,72,67,58,60,65,76,64,63,26,57,63,65,63,66,70,71,72,67,58,60,65,76,64,63,26,55,55,66,66,68,68,57,66,67,.,.,.
217828,68,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,87,.,0,.,44,.,.,.,.,36,66,66
217837,26,24,27,0,0,0,.,20,0,33,25,100,.,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,96,.,.,.,.,25,36,40
217864,70,70,77,83,69,73,50,56,66,73,63,100,50,17,64,69,70,70,77,83,69,73,50,56,66,73,63,100,50,17,64,64,72,72,72,72,65,71,73,.,.,.
217873,50,44,53,33,50,43,100,52,0,50,0,0,100,28,47,49,50,44,53,33,50,43,100,52,0,50,0,0,100,28,48,48,61,61,60,60,37,50,61,.,.,.
217882,85,82,89,100,88,88,.,69,76,87,85,100,78,10,66,83,85,82,89,100,88,88,.,69,76,87,85,100,78,10,79,79,85,85,87,87,63,85,86,.,.,.
217891,12,11,14,.,.,.,.,15,.,0,.,7,.,.,8,8,8,0,33,.,.,.,.,13,.,.,.,0,.,.,13,9,0,0,.,.,1,4,4,.,.,.
217907,42,30,53,100,50,50,.,37,14,49,25,.,33,43,37,42,42,30,53,100,50,50,.,37,14,49,25,.,33,43,38,38,44,44,47,47,44,53,54,.,.,.
217925,70,68,72,.,50,50,.,17,100,73,67,100,100,18,62,66,68,64,72,.,50,50,.,17,100,71,67,100,100,18,69,66,59,59,88,88,54,65,65,.,.,.
217934,55,.,55,.,50,100,0,54,57,52,73,.,83,33,48,53,55,.,55,.,50,100,0,54,57,52,73,.,83,33,49,49,43,43,72,72,60,66,66,.,.,.
217961,57,.,57,.,100,100,.,43,38,60,80,54,50,.,52,57,57,.,57,.,100,100,.,43,38,60,80,54,50,.,56,56,57,57,60,60,50,55,56,.,.,.
217989,16,12,19,.,.,.,.,14,.,50,100,.,.,42,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,.,57,.,0,.,.,.,.,19,24,29
217998,46,40,51,100,50,50,.,39,63,45,.,58,.,5,41,46,46,40,51,100,50,50,.,39,63,45,.,58,.,5,40,40,62,62,33,33,48,52,53,.,.,.
218025,19,31,8,0,33,33,.,8,41,23,0,22,.,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,.,14,.,44,.,.,.,.,9,16,18
218061,39,30,43,0,33,33,.,34,44,45,36,.,23,43,21,36,39,30,43,0,33,33,.,34,44,45,36,.,23,43,35,35,40,40,48,48,23,44,46,.,.,.
218070,85,84,86,75,82,82,.,90,85,86,82,62,50,12,78,85,85,84,86,75,82,82,.,90,85,86,82,62,50,12,82,82,81,81,87,87,73,81,81,.,.,.
218113,17,22,13,25,32,31,50,10,20,20,12,20,38,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,.,6,.,35,.,.,.,.,.,.,.
218140,26,26,27,0,38,42,0,8,18,32,27,30,33,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,51,.,5,.,0,.,.,.,.,18,28,30
218159,39,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,.,100,.,53,.,.,.,.,4,50,50
218195,21,.,.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,.,50,.,33,.,.,.,.,14,48,48
218229,45,41,46,100,50,50,.,31,56,51,33,17,33,33,31,42,45,41,46,100,50,50,.,31,56,51,33,17,33,33,39,39,48,48,52,52,29,49,50,.,.,.
218238,25,22,31,0,100,100,.,21,11,28,18,50,43,50,21,26,27,22,34,0,100,100,.,22,11,30,19,100,48,54,22,21,28,28,31,38,21,30,31,.,.,.
218353,15,15,16,0,18,19,0,10,23,20,18,4,.,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,.,9,.,18,.,.,.,.,8,15,18
218399,24,15,30,0,.,.,.,24,0,.,0,.,.,35,11,21,24,15,30,0,.,.,.,24,0,.,0,.,.,35,23,23,46,46,14,14,8,26,26,.,.,.
218414,49,45,55,50,100,100,.,35,64,56,38,41,69,.,35,48,49,45,55,50,100,100,.,35,64,56,38,41,69,.,46,46,51,51,58,58,38,52,52,.,.,.
218441,54,42,67,.,83,100,0,28,56,56,45,63,0,.,44,53,54,42,67,.,83,100,0,28,56,56,45,63,0,.,49,49,52,52,59,59,42,51,52,.,.,.
218487,28,47,14,0,33,33,.,13,50,39,50,0,.,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,.,50,.,36,.,.,.,.,16,26,35
218520,28,31,25,25,100,100,.,18,29,31,16,.,.,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,.,29,.,37,.,.,.,.,16,28,35
218539,63,56,71,.,67,67,.,35,89,67,83,67,64,30,53,58,60,55,65,.,33,33,.,35,89,62,83,67,64,30,51,50,63,56,73,68,53,61,64,.,.,.
218645,42,34,47,33,80,75,100,39,42,44,24,71,45,40,25,39,42,34,47,33,80,75,100,39,42,44,24,71,45,40,41,41,38,38,46,46,24,41,44,.,.,.
218654,38,31,42,0,33,33,.,32,44,39,42,55,57,42,29,37,38,31,42,0,33,33,.,32,44,39,42,55,57,42,34,34,46,46,40,40,23,34,36,.,.,.
218663,78,74,82,60,81,82,71,74,79,79,69,73,79,16,69,77,78,74,82,60,81,82,71,74,79,79,69,73,79,16,67,67,74,74,82,82,65,78,79,.,.,.
218672,16,14,19,.,75,75,.,10,6,17,13,67,100,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,.,17,.,19,.,.,.,.,22,22,24
218681,24,19,27,100,.,.,.,25,4,25,0,33,44,43,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,.,13,.,24,.,.,.,.,20,20,22
218690,26,21,31,0,50,50,.,25,8,28,13,0,50,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,.,13,.,34,.,.,.,.,30,30,30
218706,31,33,29,100,.,.,.,13,50,40,20,36,.,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,.,50,.,42,.,.,.,.,31,31,33
218724,48,42,54,50,67,67,.,40,50,50,44,40,57,36,37,46,48,42,54,50,67,67,.,40,50,50,44,40,57,36,41,41,49,49,55,55,32,46,47,.,.,.
218733,34,29,40,25,0,0,.,34,25,70,.,.,.,27,18,30,34,29,40,25,0,0,.,34,25,70,.,.,.,27,34,34,61,61,0,0,13,30,33,.,.,.
218742,43,33,49,.,47,44,100,37,43,48,40,33,36,39,30,41,43,33,49,.,47,44,100,37,43,48,40,33,36,39,42,42,36,36,49,49,30,47,49,.,.,.
218821,36,35,36,.,50,50,.,33,39,38,13,.,0,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,.,31,.,45,.,.,.,.,.,.,.
218830,29,34,23,.,26,27,0,16,38,31,16,11,.,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,.,13,.,31,.,.,.,.,18,26,33
218858,22,29,17,.,25,33,0,14,17,27,38,20,.,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,.,31,.,26,.,.,.,.,16,23,28
218885,35,33,36,17,24,24,.,21,25,37,27,36,.,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,.,42,.,37,.,.,.,.,29,36,41
218894,24,24,23,0,25,32,0,17,19,28,18,19,.,18,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,.,23,.,26,.,.,.,.,21,21,25
218919,36,31,41,100,.,.,.,34,100,100,100,0,.,.,33,36,36,31,41,100,.,.,.,34,100,100,100,0,.,.,36,36,.,.,36,36,32,41,41,.,.,.
218955,15,13,15,0,100,100,.,17,.,9,.,.,.,61,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,.,.,.,10,.,.,.,.,8,20,24
218964,61,51,65,100,38,38,.,53,56,66,62,.,60,18,48,58,61,51,65,100,38,38,.,53,56,66,62,.,60,18,55,55,59,59,69,69,46,61,62,.,.,.
218973,83,85,81,.,92,92,.,76,93,83,54,100,100,15,80,82,83,85,81,.,92,92,.,76,93,83,54,100,100,15,71,71,83,83,85,85,77,80,81,.,.,.
218991,31,32,30,50,50,50,.,20,31,34,26,28,.,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,.,37,.,34,.,.,.,.,17,28,34
219000,76,67,80,50,67,67,.,54,67,77,80,25,77,16,61,73,76,67,80,50,67,67,.,54,67,77,80,25,77,16,67,67,78,78,78,78,56,72,74,.,.,.
219037,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,.,100,.,100,.,.,.,.,0,81,81
219046,44,38,48,15,20,25,0,11,27,49,39,67,25,.,26,41,44,39,48,16,25,33,0,11,26,49,38,33,33,.,36,35,46,45,50,52,20,40,42,.,.,.
219082,49,49,49,25,33,33,.,38,57,53,15,0,50,.,30,42,46,46,46,13,33,33,.,25,57,50,15,0,50,.,40,37,43,39,61,60,29,47,47,.,.,.
219091,53,45,63,25,.,.,.,0,67,54,50,.,0,.,44,46,46,42,51,25,.,.,.,0,56,46,50,.,0,.,48,48,57,57,56,30,39,44,44,.,.,.
219125,58,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,.,100,.,88,.,.,.,.,20,95,95
219143,70,74,62,61,25,33,0,33,40,71,0,71,100,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,65,.,68,.,75,.,.,.,.,67,74,78
219189,71,74,60,47,89,88,100,0,64,72,67,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,.,75,.,78,.,.,.,.,73,75,75
219198,57,48,64,0,33,50,0,25,40,65,20,.,.,23,45,56,57,48,64,0,33,50,0,25,40,65,20,.,.,23,56,56,45,45,70,70,43,53,53,.,.,.
219204,33,0,36,0,.,.,.,0,.,57,.,.,.,.,0,0,0,.,0,0,.,.,.,0,.,0,.,.,.,.,44,0,.,.,0,0,0,0,0,.,.,.
219259,51,45,56,11,60,60,.,17,47,56,27,.,36,25,40,56,59,54,62,20,67,67,.,40,71,62,29,.,40,23,47,56,42,50,57,64,29,48,49,.,.,.
219277,8,7,8,8,.,.,.,0,.,.,.,.,.,17,0,2,4,0,8,4,.,.,.,0,.,.,.,.,.,18,7,2,.,.,10,14,0,3,4,.,.,.
219295,27,20,38,0,0,0,0,0,5,36,.,0,.,36,21,27,27,20,38,0,0,0,0,0,5,36,.,0,.,36,41,41,22,22,22,22,36,45,45,.,.,.
219347,56,52,69,0,50,50,.,50,50,57,38,.,83,6,28,54,56,52,69,0,50,50,.,50,50,57,38,.,83,6,49,49,52,52,60,60,19,50,52,.,.,.
219356,59,55,63,13,50,47,100,36,37,61,46,50,48,.,42,57,59,55,63,14,45,42,100,41,37,61,47,33,48,.,51,51,58,58,65,64,41,59,60,.,.,.
219374,10,0,18,10,.,.,.,.,.,0,.,.,.,.,0,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,17,.,.,.,0,0,0,0,0,.,.,.
219383,59,52,64,0,67,67,.,44,100,61,33,80,40,29,47,57,59,51,63,0,33,33,.,44,100,61,33,80,40,29,49,49,61,61,65,64,46,56,57,.,.,.
219408,6,7,6,7,.,.,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,.,.,.,0,.,.,.,.,.,.,.
219426,58,61,55,46,77,75,100,45,53,60,29,40,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,49,.,52,.,69,.,.,.,.,41,55,56
219453,74,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,59,.,100,.,83,.,.,.,.,18,88,88
219471,57,51,61,13,50,60,0,45,43,62,30,0,55,25,44,55,57,51,60,13,50,60,0,46,43,61,28,0,55,25,46,46,53,53,66,65,43,60,61,.,.,.
219480,53,55,49,33,0,.,0,100,63,57,14,0,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,53,.,41,.,61,.,.,.,.,43,52,52
219505,25,31,13,.,100,100,.,18,.,.,.,.,100,33,13,17,22,27,13,.,100,100,.,14,.,.,.,.,100,35,22,18,.,.,100,100,45,64,64,.,.,.
219587,75,.,.,.,.,.,.,.,.,.,.,.,.,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86,.,33,.,.,.,.,.,.,71,76,93
219596,69,66,80,100,100,100,.,100,60,68,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69,.,.,.,69,.,.,.,.,100,100,100
219602,43,38,47,0,58,58,.,38,37,47,37,24,.,.,27,39,42,39,44,0,53,53,.,39,29,45,37,33,.,.,37,37,42,32,56,55,28,45,47,.,.,.
219639,58,50,60,.,.,.,.,38,100,63,.,.,.,25,42,52,57,50,58,.,.,.,.,38,100,61,.,.,.,25,48,48,68,64,63,63,33,44,44,.,.,.
219709,72,68,75,57,80,80,.,63,66,73,78,79,67,.,65,72,72,68,75,57,80,80,.,63,66,73,78,79,67,.,66,66,74,74,74,74,59,71,71,.,.,.
219718,45,47,43,0,0,0,.,55,100,41,67,46,20,.,2,3,29,31,26,0,0,0,.,33,100,26,50,31,20,.,34,24,54,37,89,0,26,35,36,.,.,.
219790,51,48,56,67,100,100,.,10,71,51,75,.,75,.,45,50,51,47,55,50,100,100,.,10,71,51,100,.,75,.,36,36,61,63,63,63,38,47,48,.,.,.
219806,56,50,61,50,50,50,.,40,45,59,33,0,75,30,50,56,57,51,61,50,67,67,.,36,56,59,43,0,67,30,51,52,56,55,73,73,45,52,52,.,.,.
219824,22,18,24,33,37,38,0,14,22,23,23,0,0,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,.,3,.,24,.,.,.,.,12,21,26
219833,60,59,60,0,60,60,.,54,55,62,50,71,60,20,44,57,60,59,60,0,60,60,.,54,55,62,50,71,60,20,67,67,76,76,53,53,37,57,57,.,.,.
219851,55,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,.,.,.,100,.,.,.,.,95,95,95
219879,29,29,30,0,22,22,.,10,32,31,.,38,0,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,.,41,.,37,.,.,.,.,24,31,34
219888,27,25,30,33,26,29,0,17,21,30,19,32,50,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,.,32,.,32,.,.,.,.,28,28,32
219903,47,41,47,60,0,0,0,42,60,68,.,50,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,48,.,67,.,17,.,.,.,.,15,56,56
219921,64,70,56,.,50,50,.,43,0,72,100,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,.,.,.,58,.,.,.,.,66,67,68
219949,49,40,56,67,50,50,.,25,67,51,.,52,50,29,30,41,42,32,57,0,0,0,.,24,50,43,.,54,50,36,42,31,40,37,56,56,40,54,54,.,.,.
219976,69,67,71,50,83,83,.,63,54,72,58,75,80,.,60,68,69,67,71,50,83,83,.,63,54,72,58,75,80,.,63,63,70,70,73,73,59,69,69,.,.,.
