UNITID,FTE12MN,UNDUP,UNDUPUG,E12FT,E12PT,E12UG1ST,E12UGTRN,E12UGCNT,E12UGNDG,E12GRAD,E12UGFT,E12UG1SFT,E12UGTRFT,E12UGCNFT,E12UGNDFT,E12GRADFT,E12UGPT,E12UG1SPT,E12UGTRPT,E12UGCNPT,E12UGNDPT,E12GRADPT,PCTE12AN,PCTE12AS,PCTE12BK,PCTE12HS,PCTE12NH,PCTE12WH,PCTE122M,PCTE12UN,PCTE12NR,PCTE12W,PCTE12UGAN,PCTE12UGAS,PCTE12UGBK,PCTE12UGHS,PCTE12UGNH,PCTE12UGWH,PCTE12UG2M,PCTE12UGUN,PCTE12UGNR,PCTE12UGW,PCTE12GRADAN,PCTE12GRADAS,PCTE12GRADBK,PCTE12GRADHS,PCTE12GRADNH,PCTE12GRADWH,PCTE12GRAD2M,PCTE12GRADUN,PCTE12GRADNR,PCTE12GRADW,PCTE12DEEXC,PCTE12DESOM,PCTE12DENON,PCTE12UGDEEXC,PCTE12UGDESOM,PCTE12UGDENON,PCTE12GRADDEEXC,PCTE12GRADDESOM,PCTE12GRADDENON
106324,24,53,53,35,18,47,0,6,0,0,35,34,0,1,0,0,18,13,0,5,0,0,0,4,9,13,0,70,4,0,0,98,0,4,9,13,0,70,4,0,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
106342,429,511,511,487,24,135,45,315,16,0,487,133,44,308,2,0,24,2,1,7,14,0,1,1,6,4,0,50,1,30,7,39,1,1,6,4,0,50,1,30,7,39,,,,,,,,,,,0,34,66,0,34,66,,,
106351,71,105,105,105,0,12,0,93,0,0,105,12,0,93,0,0,0,0,0,0,0,0,0,1,83,1,0,15,0,0,0,54,0,1,83,1,0,15,0,0,0,54,,,,,,,,,,,0,0,100,0,0,100,,,
106397,27914,33352,27936,25974,7378,7249,2361,17844,482,5416,24070,7114,1633,15245,78,1904,3866,135,728,2599,404,3512,1,3,5,10,0,71,4,2,4,55,1,3,5,11,0,73,5,1,2,56,1,3,6,7,0,59,3,5,16,54,13,41,46,8,46,46,39,14,47
106412,2028,2580,2332,2072,508,596,140,1561,35,248,1938,522,118,1298,0,134,394,74,22,263,35,114,1,0,88,2,0,3,2,0,3,56,1,0,90,3,0,3,2,0,2,56,1,2,74,2,0,9,1,0,12,52,8,75,16,6,81,13,34,19,46
106449,2059,3865,3865,1562,2303,712,272,1350,1531,0,1562,601,152,723,86,0,2303,111,120,627,1445,0,1,1,6,6,0,81,3,2,0,61,1,1,6,6,0,81,3,2,0,61,,,,,,,,,,,28,34,38,28,34,38,,,
106458,11999,18471,10321,6732,11739,1595,1425,6387,914,8150,5747,1374,554,3756,63,985,4574,221,871,2631,851,7165,0,1,16,5,0,68,3,1,6,66,0,1,15,5,0,67,3,1,7,63,0,1,17,4,0,68,2,2,4,70,55,28,17,30,47,23,87,5,8
106467,6728,10600,9682,5617,4983,1589,501,4771,2821,918,5396,1460,375,3530,31,221,4286,129,126,1241,2790,697,1,2,6,10,0,74,4,0,3,58,1,2,6,11,0,74,4,0,2,58,0,1,12,4,0,72,3,0,7,65,28,41,30,25,43,32,62,28,10
106485,2246,4154,3262,2293,1861,304,199,2319,440,892,1839,254,147,1435,3,454,1423,50,52,884,437,438,0,1,30,7,0,55,6,0,1,60,0,1,30,9,0,54,6,0,1,59,0,1,30,2,0,62,4,0,1,66,21,42,37,12,47,41,52,25,23
106494,44,52,52,52,0,25,0,27,0,0,52,25,0,27,0,0,0,0,0,0,0,0,0,0,19,0,0,81,0,0,0,98,0,0,19,0,0,81,0,0,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
106546,537,742,742,673,69,6,337,399,0,0,673,6,298,369,0,0,69,0,39,30,0,0,1,3,30,4,0,57,4,1,0,90,1,3,30,4,0,57,4,1,0,90,,,,,,,,,,,0,2,98,0,2,98,,,
106625,1127,2179,2179,822,1357,407,193,820,759,0,822,254,99,426,43,0,1357,153,94,394,716,0,0,1,3,3,0,89,3,1,0,63,0,1,3,3,0,89,3,1,0,63,,,,,,,,,,,37,33,30,37,33,30,,,
106704,9049,11341,8886,8010,3331,1879,791,5551,665,2455,7033,1845,692,4441,55,977,1853,34,99,1110,610,1478,0,2,15,6,0,68,4,0,4,65,0,2,17,6,0,65,5,0,4,61,0,2,10,4,0,77,3,0,3,77,18,51,31,8,59,33,54,21,25
106713,499,632,632,504,128,103,79,361,89,0,504,103,76,323,2,0,128,0,3,38,87,0,1,1,16,8,0,61,4,5,5,46,1,1,16,8,0,61,4,5,5,46,,,,,,,,,,,10,47,43,10,47,43,,,
106795,832,1611,1611,673,938,356,138,280,837,0,673,223,67,98,285,0,938,133,71,182,552,0,1,1,12,27,0,53,6,0,0,66,1,1,12,27,0,53,6,0,0,66,,,,,,,,,,,20,58,23,20,58,23,,,
106810,197,285,285,180,105,54,22,101,108,0,180,54,22,100,4,0,105,0,0,1,104,0,1,4,14,2,0,74,0,5,0,59,1,4,14,2,0,74,0,5,0,59,,,,,,,,,,,26,57,17,26,57,17,,,
106883,702,1789,1789,575,1214,200,58,573,958,0,575,144,41,333,57,0,1214,56,17,240,901,0,1,1,43,1,1,51,3,0,0,65,1,1,43,1,1,51,3,0,0,65,,,,,,,,,,,38,19,43,38,19,43,,,
106908,213,308,308,305,3,51,0,257,0,0,305,51,0,254,0,0,3,0,0,3,0,0,1,1,47,3,0,46,1,0,0,97,1,1,47,3,0,46,1,0,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
106980,1609,2740,2740,1319,1421,586,243,1388,523,0,1319,488,87,744,0,0,1421,98,156,644,523,0,2,2,10,9,0,74,1,1,1,58,2,2,10,9,0,74,1,1,1,58,,,,,,,,,,,26,38,36,26,38,36,,,
106999,644,1313,1313,641,672,221,49,621,422,0,641,164,25,430,22,0,672,57,24,191,400,0,1,1,2,8,0,82,6,0,1,67,1,1,2,8,0,82,6,0,1,67,,,,,,,,,,,18,33,49,18,33,49,,,
107044,4352,5539,3953,3668,1871,816,203,2327,607,1586,3072,813,136,2121,2,596,881,3,67,206,605,990,1,2,7,4,0,78,3,1,4,59,0,2,5,4,0,79,4,1,5,56,1,2,13,3,0,76,1,1,2,66,22,14,64,13,14,72,43,13,44
107071,2180,2963,2027,1862,1101,416,190,1377,44,936,1719,406,154,1151,8,143,308,10,36,226,36,793,1,2,22,6,0,63,1,2,2,61,1,2,22,7,0,62,1,3,2,53,1,2,22,5,0,66,0,2,2,78,36,58,6,11,80,9,90,10,0
107080,1142,1162,1149,1143,19,380,21,741,7,13,1131,380,20,730,1,12,18,0,1,11,6,1,1,3,7,9,0,69,5,3,3,50,1,3,8,9,0,69,5,3,3,51,0,0,0,8,0,92,0,0,0,15,0,0,100,0,0,100,0,0,100
107099,110,130,130,130,0,23,0,107,0,0,130,23,0,107,0,0,0,0,0,0,0,0,0,0,18,5,0,69,2,5,0,95,0,0,18,5,0,69,2,5,0,95,,,,,,,,,,,0,0,100,0,0,100,,,
107123,92,115,115,115,0,0,55,60,0,0,115,0,55,60,0,0,0,0,0,0,0,0,0,1,25,6,1,67,0,0,0,79,0,1,25,6,1,67,0,0,0,79,,,,,,,,,,,0,0,100,0,0,100,,,
107141,1848,2726,1985,1559,1167,320,128,995,542,741,1342,315,94,925,8,217,643,5,34,70,534,524,1,2,4,9,0,67,5,8,4,63,2,2,2,9,0,69,5,4,6,59,1,1,7,7,0,61,4,17,1,72,22,38,39,14,35,51,45,48,8
107220,280,370,370,370,0,200,0,170,0,0,370,200,0,170,0,0,0,0,0,0,0,0,5,1,7,24,0,61,1,1,0,98,5,1,7,24,0,61,1,1,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
107293,63,123,123,123,0,64,0,59,0,0,123,64,0,59,0,0,0,0,0,0,0,0,11,2,7,13,0,63,5,0,0,100,11,2,7,13,0,63,5,0,0,100,,,,,,,,,,,0,0,100,0,0,100,,,
107318,593,1338,1338,261,1077,131,97,388,722,0,261,63,36,106,56,0,1077,68,61,282,666,0,1,0,60,3,0,32,3,0,1,62,1,0,60,3,0,32,3,0,1,62,,,,,,,,,,,29,29,42,29,29,42,,,
107327,802,1940,1940,547,1393,226,110,616,988,0,547,168,55,290,34,0,1393,58,55,326,954,0,1,1,32,5,0,60,1,1,0,65,1,1,32,5,0,60,1,1,0,65,,,,,,,,,,,64,10,26,64,10,26,,,
107442,40,59,59,59,0,13,0,46,0,0,59,13,0,46,0,0,0,0,0,0,0,0,0,0,95,2,0,3,0,0,0,36,0,0,95,2,0,3,0,0,0,36,,,,,,,,,,,0,0,100,0,0,100,,,
107460,1258,2308,2308,893,1415,433,167,856,852,0,893,357,104,402,30,0,1415,76,63,454,822,0,1,0,2,9,0,81,4,3,0,56,1,0,2,9,0,81,4,3,0,56,,,,,,,,,,,25,50,25,25,50,25,,,
107488,248,248,248,248,0,245,0,3,0,0,248,245,0,3,0,0,0,0,0,0,0,0,2,1,2,36,4,49,3,2,0,33,2,1,2,36,4,49,3,2,0,33,,,,,,,,,,,0,0,100,0,0,100,,,
107512,1712,1898,1802,1685,213,452,59,1117,174,96,1599,452,52,1095,0,86,203,0,7,22,174,10,1,1,7,5,0,81,4,0,2,59,0,1,6,5,0,81,3,0,2,58,2,0,9,3,0,81,4,0,0,91,3,44,52,2,42,55,19,81,0
107521,857,2323,2323,529,1794,140,165,386,1632,0,529,120,139,245,25,0,1794,20,26,141,1607,0,2,2,16,8,0,68,1,3,0,55,2,2,16,8,0,68,1,3,0,55,,,,,,,,,,,7,12,82,7,12,82,,,
107549,620,1274,1274,610,664,192,104,504,474,0,610,170,79,334,27,0,664,22,25,170,447,0,1,0,1,2,0,95,0,0,0,68,1,0,1,2,0,95,0,0,0,68,,,,,,,,,,,38,36,26,38,36,26,,,
107558,805,857,857,808,49,244,66,502,45,0,808,244,66,486,12,0,49,0,0,16,33,0,1,1,6,13,1,41,4,3,30,52,1,1,6,13,1,41,4,3,30,52,,,,,,,,,,,2,66,32,2,66,32,,,
107585,1292,2405,2405,1129,1276,591,263,1048,503,0,1129,452,126,533,18,0,1276,139,137,515,485,0,0,1,9,12,0,72,5,0,0,62,0,1,9,12,0,72,5,0,0,62,,,,,,,,,,,15,45,40,15,45,40,,,
107600,877,1167,1146,979,188,387,133,620,6,21,979,375,121,480,3,0,167,12,12,140,3,21,0,0,82,3,2,1,2,4,6,58,0,0,82,3,2,1,2,4,6,58,0,0,100,0,0,0,0,0,0,62,4,84,12,4,85,11,0,14,86
107619,707,1606,1606,656,950,175,54,557,820,0,656,142,38,342,134,0,950,33,16,215,686,0,0,0,52,3,0,41,1,2,0,62,0,0,52,3,0,41,1,2,0,62,,,,,,,,,,,14,44,42,14,44,42,,,
107637,640,1426,1426,481,945,300,218,782,126,0,481,110,82,265,24,0,945,190,136,517,102,0,0,1,60,18,0,19,2,0,0,69,0,1,60,18,0,19,2,0,0,69,,,,,,,,,,,37,34,29,37,34,29,,,
107655,32,48,48,48,0,22,0,26,0,0,48,22,0,26,0,0,0,0,0,0,0,0,0,0,31,4,0,58,6,0,0,98,0,0,31,4,0,58,6,0,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
107664,3161,6355,6355,2505,3850,1019,804,3326,1206,0,2505,686,371,1420,28,0,3850,333,433,1906,1178,0,1,2,38,12,0,40,4,2,1,66,1,2,38,12,0,40,4,2,1,66,,,,,,,,,,,53,24,23,53,24,23,,,
107725,713,1561,1561,503,1058,187,124,669,581,0,503,125,47,244,87,0,1058,62,77,425,494,0,0,1,31,9,0,55,3,0,0,68,0,1,31,9,0,55,3,0,0,68,,,,,,,,,,,26,28,46,26,28,46,,,
107743,483,843,843,394,449,190,66,238,349,0,394,153,42,132,67,0,449,37,24,106,282,0,3,1,1,11,0,80,1,0,2,64,3,1,1,11,0,80,1,0,2,64,,,,,,,,,,,16,60,24,16,60,24,,,
107789,226,279,279,279,0,62,0,217,0,0,279,62,0,217,0,0,0,0,0,0,0,0,2,1,18,18,0,30,6,24,0,86,2,1,18,18,0,30,6,24,0,86,,,,,,,,,,,0,0,100,0,0,100,,,
107831,57,104,104,104,0,12,0,92,0,0,104,12,0,92,0,0,0,0,0,0,0,0,1,0,7,4,0,88,0,0,0,99,1,0,7,4,0,88,0,0,0,99,,,,,,,,,,,0,0,100,0,0,100,,,
107840,185,502,502,461,41,173,45,283,1,0,461,164,43,254,0,0,41,9,2,29,1,0,2,0,70,2,0,25,1,0,0,57,2,0,70,2,0,25,1,0,0,57,,,,,,,,,,,16,51,33,16,51,33,,,
107877,584,621,588,580,41,147,57,379,5,33,580,147,57,376,0,0,8,0,0,3,5,33,0,0,7,2,0,81,2,0,8,53,0,0,7,2,0,80,2,0,8,52,0,0,6,0,0,94,0,0,0,70,6,34,60,1,36,64,100,0,0
107974,880,1733,1733,725,1008,245,380,778,330,0,725,189,157,375,4,0,1008,56,223,403,326,0,1,1,38,6,0,50,3,1,1,71,1,1,38,6,0,50,3,1,1,71,,,,,,,,,,,36,35,29,36,35,29,,,
107983,4288,6037,3493,3770,2267,755,307,1983,448,2544,2815,734,270,1795,16,955,678,21,37,188,432,1589,0,1,18,4,0,51,5,0,21,56,0,1,22,6,0,64,5,0,2,58,0,1,13,2,0,33,4,0,47,53,34,57,8,21,65,13,52,47,1
107992,801,1437,1437,544,893,400,322,293,422,0,544,270,125,64,85,0,893,130,197,229,337,0,0,0,33,6,0,56,4,1,0,49,0,0,33,6,0,56,4,1,0,49,,,,,,,,,,,23,26,50,23,26,50,,,
108065,10,21,21,15,6,13,0,8,0,0,15,9,0,6,0,0,6,4,0,2,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,100,,,,,,,,,,,0,0,100,0,0,100,,,
108092,4152,6034,5981,3644,2390,925,458,3255,1343,53,3629,826,314,2330,159,15,2352,99,144,925,1184,38,2,5,4,17,0,60,9,0,1,60,2,5,4,17,0,60,9,0,1,60,0,2,15,13,0,66,4,0,0,79,18,56,26,18,56,26,94,6,0
108232,4557,9116,6143,4347,4769,830,1305,3867,141,2973,2962,338,572,2042,10,1385,3181,492,733,1825,131,1588,0,6,12,16,0,25,5,15,20,60,1,6,13,19,1,25,5,17,14,57,0,8,11,9,0,26,3,11,32,66,63,30,7,61,32,7,67,24,9
108269,155,159,0,93,66,0,0,0,0,159,0,0,0,0,0,93,0,0,0,0,0,66,0,42,4,5,0,49,0,0,1,72,,,,,,,,,,,0,42,4,5,0,49,0,0,1,72,0,100,0,,,,0,100,0
108667,2373,9540,9540,813,8727,1409,2185,3581,2365,0,813,219,136,362,96,0,8727,1190,2049,3219,2269,0,0,24,18,29,1,16,7,4,2,59,0,24,18,29,1,16,7,4,2,59,,,,,,,,,,,77,14,9,77,14,9,,,
108807,5857,15608,15608,3382,12226,1942,983,7784,4899,0,3382,906,235,2193,48,0,12226,1036,748,5591,4851,0,0,3,2,68,0,21,3,3,0,52,0,3,2,68,0,21,3,3,0,52,,,,,,,,,,,16,29,55,16,29,55,,,
108852,245,245,245,245,0,74,40,131,0,0,245,74,40,131,0,0,0,0,0,0,0,0,0,3,12,14,0,33,5,0,32,57,0,3,12,14,0,33,5,0,32,57,,,,,,,,,,,0,0,100,0,0,100,,,
108861,37,121,36,30,91,17,0,19,0,85,0,0,0,0,0,30,36,17,0,19,0,55,1,9,42,21,2,9,2,0,13,44,0,3,19,61,0,3,0,0,14,31,1,12,52,5,2,12,4,0,13,49,20,72,8,47,50,3,8,81,11
108870,512,512,0,511,1,0,0,0,0,512,0,0,0,0,0,511,0,0,0,0,0,1,0,7,8,8,0,32,4,1,38,54,,,,,,,,,,,0,7,8,8,0,32,4,1,38,54,0,9,91,,,,0,9,91
108977,234,380,380,188,192,109,0,271,0,0,188,39,0,149,0,0,192,70,0,122,0,0,1,5,3,78,0,10,1,1,0,77,1,5,3,78,0,10,1,1,0,77,,,,,,,,,,,0,0,100,0,0,100,,,
109040,2941,3091,3091,3091,0,409,1232,1450,0,0,3091,409,1232,1450,0,0,0,0,0,0,0,0,1,12,12,63,1,7,4,0,0,78,1,12,12,63,1,7,4,0,0,78,,,,,,,,,,,0,18,82,0,18,82,,,
109208,16988,42387,42387,5160,37227,5994,7860,23571,4962,0,5160,1478,479,3046,157,0,37227,4516,7381,20525,4805,0,1,13,7,31,1,36,5,7,0,49,1,13,7,31,1,36,5,7,0,49,,,,,,,,,,,50,20,29,50,20,29,,,
109350,7329,15482,15482,4029,11453,3148,1083,9137,2114,0,4029,1491,287,2215,36,0,11453,1657,796,6922,2078,0,0,4,14,62,0,14,4,1,0,57,0,4,14,62,0,14,4,1,0,57,,,,,,,,,,,21,40,39,21,40,39,,,
109651,2680,2965,2644,2492,473,320,239,2040,45,321,2219,319,238,1635,27,273,425,1,1,405,18,48,0,28,2,9,0,11,3,0,46,56,0,31,1,9,0,10,4,0,44,57,0,8,3,5,0,17,2,0,64,53,3,90,7,2,92,6,14,72,14
109721,286,357,357,357,0,246,0,111,0,0,357,246,0,111,0,0,0,0,0,0,0,0,0,1,35,25,1,29,1,8,0,71,0,1,35,25,1,29,1,8,0,71,,,,,,,,,,,0,0,100,0,0,100,,,
109730,138,198,198,198,0,95,0,103,0,0,198,95,0,103,0,0,0,0,0,0,0,0,0,1,5,71,4,19,0,0,0,54,0,1,5,71,4,19,0,0,0,54,,,,,,,,,,,0,0,100,0,0,100,,,
109785,6780,8426,3729,5694,2732,529,194,3001,5,4697,3250,526,172,2549,3,2444,479,3,22,452,2,2253,0,14,7,38,1,26,4,6,4,71,0,13,7,38,1,27,5,4,4,69,0,15,7,37,1,25,3,8,3,74,26,36,38,17,40,43,34,33,33
109819,15738,39530,39530,8430,31100,4341,2361,19416,13412,0,8430,2004,481,5793,152,0,31100,2337,1880,13623,13260,0,0,5,5,70,0,16,3,1,0,55,0,5,5,70,0,16,3,1,0,55,,,,,,,,,,,29,35,35,29,35,35,,,
109907,2131,4614,4614,1397,3217,804,1163,2014,633,0,1397,361,223,788,25,0,3217,443,940,1226,608,0,1,6,17,43,1,24,6,2,0,65,1,6,17,43,1,24,6,2,0,65,,,,,,,,,,,86,12,3,86,12,3,,,
109934,447,648,648,648,0,162,0,486,0,0,648,162,0,486,0,0,0,0,0,0,0,0,0,8,13,60,2,10,7,0,0,90,0,8,13,60,2,10,7,0,0,90,,,,,,,,,,,0,29,71,0,29,71,,,
110060,216,345,235,278,67,31,32,167,5,110,196,31,28,134,3,82,39,0,4,33,2,28,0,13,7,17,1,3,2,1,56,30,0,9,8,23,0,5,3,1,50,23,0,22,5,3,1,0,1,1,68,44,61,35,5,69,29,3,44,47,9
110097,4449,5857,3673,4102,1755,729,310,2597,37,2184,3261,708,264,2289,0,841,412,21,46,308,37,1343,0,16,3,19,0,39,7,5,11,54,0,14,3,22,0,41,8,4,7,60,0,19,4,13,0,36,5,6,16,44,20,33,47,9,40,51,40,20,40
110194,233,419,419,419,0,340,0,79,0,0,419,340,0,79,0,0,0,0,0,0,0,0,0,9,5,66,0,19,0,1,0,0,0,9,5,66,0,19,0,1,0,0,,,,,,,,,,,0,0,100,0,0,100,,,
110219,2022,3303,3290,3303,0,1480,325,1485,0,13,3290,1480,325,1485,0,13,0,0,0,0,0,0,1,1,24,9,1,41,8,16,0,82,1,1,24,9,1,41,8,15,0,82,0,0,23,0,0,31,0,46,0,62,100,0,0,100,0,0,100,0,0
110246,6470,12523,12523,4686,7837,2299,1167,7103,1954,0,4686,1296,341,3010,39,0,7837,1003,826,4093,1915,0,1,5,2,34,0,49,6,1,1,56,1,5,2,34,0,49,6,1,1,56,,,,,,,,,,,28,42,30,28,42,30,,,
110316,1388,2475,119,2082,393,0,62,57,0,2356,110,0,58,52,0,1972,9,0,4,5,0,384,0,5,4,9,0,40,4,34,2,81,0,5,9,17,1,47,10,8,3,79,0,5,4,9,0,40,4,35,2,81,35,65,0,70,30,0,33,67,0
110334,4412,14079,14079,4543,9536,1898,1162,8128,2891,0,4543,1079,312,2981,171,0,9536,819,850,5147,2720,0,0,3,1,45,0,43,5,1,0,53,0,3,1,45,0,43,5,1,0,53,,,,,,,,,,,24,34,42,24,34,42,,,
110361,11253,13556,9224,9992,3564,1301,1689,5917,317,4332,7396,1208,1264,4923,1,2596,1828,93,425,994,316,1736,0,6,9,41,1,31,5,4,3,66,1,6,7,41,1,34,6,3,2,63,0,7,13,41,1,26,4,4,4,73,26,49,26,24,54,22,29,38,33
110370,1479,1649,1217,1570,79,204,92,895,26,432,1170,201,89,878,2,400,47,3,3,17,24,32,0,14,3,13,0,19,5,5,40,66,0,15,3,15,0,20,6,5,35,64,0,10,3,8,0,16,2,5,55,70,1,31,68,1,35,63,0,19,81
110398,1165,1213,0,1171,42,0,0,0,0,1213,0,0,0,0,0,1171,0,0,0,0,0,42,0,23,4,18,1,43,3,3,5,61,,,,,,,,,,,0,23,4,18,1,43,3,3,5,61,2,52,46,,,,2,52,46
110404,2417,2518,1023,2518,0,224,8,791,0,1495,1023,224,8,791,0,1495,0,0,0,0,0,0,0,21,2,13,0,27,6,0,30,39,0,34,3,22,0,22,9,0,9,45,0,13,1,7,0,30,4,0,45,34,0,0,100,0,0,100,0,0,100
110413,3591,4185,2728,3721,464,615,283,1814,16,1457,2569,615,279,1672,3,1152,159,0,4,142,13,305,0,5,4,38,0,36,5,2,9,57,0,6,5,40,0,38,6,2,3,53,0,4,2,34,0,34,3,1,21,63,5,21,74,1,14,84,12,33,55
110422,21265,23290,22148,21565,1725,5118,834,16123,73,1142,20798,5105,809,14823,61,767,1350,13,25,1300,12,375,0,14,1,21,0,52,8,3,2,49,0,14,1,21,0,52,8,3,1,49,0,11,1,22,0,52,5,4,5,49,1,71,28,1,73,26,8,30,62
110468,4028,5299,655,1812,3487,0,596,58,1,4644,0,0,0,0,0,1812,655,0,596,58,1,2832,1,8,9,30,1,38,3,6,6,75,0,7,6,31,1,47,1,5,1,65,1,8,9,30,1,36,3,6,6,76,65,20,15,97,0,3,60,23,17
110486,8503,12062,10342,8492,3570,1125,1852,6288,1077,1720,7357,1097,1482,4761,17,1135,2985,28,370,1527,1060,585,0,7,4,65,0,14,2,6,1,66,0,7,4,66,0,13,2,6,1,65,0,5,4,59,0,22,2,5,1,72,13,63,24,11,66,23,26,47,28
110495,8786,11486,10078,8428,3058,1076,1876,6969,157,1408,7540,996,1446,5067,31,888,2538,80,430,1902,126,520,0,9,2,60,1,19,3,5,1,68,0,9,3,61,1,18,3,5,1,67,0,10,2,55,0,25,2,6,0,74,13,69,18,12,72,16,22,46,32
110510,16842,21960,18777,16064,5896,2347,3069,12949,412,3183,14196,2254,2328,9585,29,1868,4581,93,741,3364,383,1315,0,6,5,68,0,11,3,3,3,62,0,6,5,70,0,10,2,3,2,62,0,5,6,54,0,17,3,5,9,65,7,74,20,5,76,19,15,60,26
110529,23711,29442,26692,23061,6381,3657,3009,19807,219,2750,21871,3577,2699,15571,24,1190,4821,80,310,4236,195,1560,0,22,3,52,0,14,3,3,2,46,0,22,3,53,0,14,4,3,2,46,0,19,3,44,0,18,2,4,9,54,4,75,21,4,78,18,6,43,51
110538,12997,15709,14298,13139,2570,2055,2008,9984,251,1411,12364,2002,1743,8582,37,775,1934,53,265,1402,214,636,0,6,3,36,0,43,5,4,2,56,0,6,3,37,0,43,5,4,2,54,1,5,2,25,0,50,4,6,7,66,14,71,15,12,74,14,34,41,25
110547,13120,18253,15412,12487,5766,2065,2585,10617,145,2841,10930,1911,1801,7199,19,1557,4482,154,784,3418,126,1284,0,8,11,67,0,7,2,3,2,63,0,7,11,71,0,5,2,3,1,61,0,13,10,46,0,16,3,5,7,70,13,60,27,9,66,25,33,29,38
110556,20463,25971,23040,20438,5533,3497,3274,15823,446,2931,18410,3258,2572,12573,7,2028,4630,239,702,3250,439,903,0,12,3,59,0,17,2,3,3,60,0,12,3,60,0,16,2,3,2,59,0,9,2,49,0,24,3,4,8,66,2,67,31,2,69,29,4,55,41
110565,33558,45255,39697,32081,13174,5283,6371,27601,442,5558,29538,4968,4768,19741,61,2543,10159,315,1603,7860,381,3015,0,21,2,50,0,17,4,3,3,58,0,22,2,52,0,16,4,2,2,58,0,19,3,35,0,23,3,4,13,62,9,63,28,8,67,25,17,33,50
110574,11769,15404,12198,10964,4440,933,2498,8589,178,3206,8834,918,1894,5998,24,2130,3364,15,604,2591,154,1076,0,22,9,36,1,16,5,4,7,60,0,23,9,40,1,16,5,4,2,60,0,19,8,20,1,19,4,4,26,62,26,59,15,25,64,11,28,42,30
110583,33141,43106,36021,33532,9574,5386,5521,24831,283,7085,29381,5281,4524,19431,145,4151,6640,105,997,5400,138,2934,0,20,4,48,0,16,4,2,4,59,0,22,4,50,0,15,4,2,3,58,0,15,4,41,0,20,4,4,12,61,5,64,31,4,69,27,14,37,49
110592,22279,28820,24651,22035,6785,3897,3266,17323,165,4169,19467,3720,2524,13187,36,2568,5184,177,742,4136,129,1601,0,11,4,73,0,6,2,2,2,59,0,11,4,75,0,4,2,2,1,58,0,12,4,56,0,13,2,4,9,63,4,58,39,4,62,34,2,31,66
110608,30971,41751,35488,30715,11036,5037,6570,23702,179,6263,27776,4963,4943,17811,59,2939,7712,74,1627,5891,120,3324,0,9,5,53,0,20,3,6,5,56,0,9,5,56,0,20,3,4,3,54,0,7,3,36,0,23,3,18,11,65,9,65,26,6,71,23,23,32,45
110617,27306,36945,33456,26157,10788,3964,5596,22427,1469,3489,24407,3850,4243,16243,71,1750,9049,114,1353,6184,1398,1739,0,20,6,37,1,24,6,4,2,57,0,21,6,37,1,23,6,4,2,56,0,14,5,27,1,36,5,5,6,67,7,67,26,6,70,24,15,43,42
110635,45637,48230,34306,42233,5997,6757,3055,24464,30,13924,31676,6704,2893,22074,5,10557,2630,53,162,2390,25,3367,0,30,3,18,0,23,5,3,18,53,0,35,2,21,0,20,6,3,13,55,0,18,4,10,0,29,4,3,32,49,5,35,61,1,42,58,14,17,69
110644,39366,42046,33442,39214,2832,6430,2851,24089,72,8604,31516,6316,2770,22394,36,7698,1926,114,81,1695,36,906,0,28,2,22,0,24,6,2,16,59,0,31,2,24,0,21,6,2,14,59,0,16,3,15,0,35,5,2,23,56,1,20,79,0,22,78,2,14,84
110653,36981,38000,30132,35722,2278,5691,2607,21822,12,7868,28653,5680,2543,20419,11,7069,1479,11,64,1403,1,799,0,34,2,24,0,15,5,2,18,55,0,38,2,26,0,13,6,1,14,56,0,19,3,14,0,24,4,3,32,50,3,75,22,2,78,21,7,67,25
110662,48044,49010,34398,45781,3229,6513,3763,24119,3,14612,32798,6497,3646,22654,1,12983,1600,16,117,1465,2,1629,0,26,4,20,0,26,6,3,14,57,0,29,3,22,0,26,7,3,9,60,0,19,4,15,0,28,4,3,26,50,2,38,60,2,48,50,4,14,81
110671,26231,28886,24777,26510,2376,5604,1761,17109,303,4109,22808,5551,1695,15534,28,3702,1969,53,66,1575,275,407,0,32,3,36,0,12,4,2,9,51,0,36,3,39,0,11,5,2,4,52,0,12,3,17,0,22,3,2,39,45,2,35,63,1,39,60,4,13,83
110680,43418,44050,34808,41160,2890,6619,3091,25091,7,9242,32887,6592,3001,23293,1,8273,1921,27,90,1798,6,969,0,30,2,21,0,19,5,2,20,50,0,34,2,24,0,19,6,2,14,52,0,16,2,9,0,23,4,3,44,43,1,28,71,1,33,66,1,7,93
110699,2664,3251,0,3251,0,0,0,0,0,3251,0,0,0,0,0,3251,0,0,0,0,0,0,0,33,8,17,0,28,6,3,5,65,,,,,,,,,,,0,33,8,17,0,28,6,3,5,65,0,48,52,,,,0,48,52
110705,26325,28257,25091,26600,1657,5031,2143,17820,97,3166,23702,5003,2053,16642,4,2898,1389,28,90,1178,93,268,0,18,2,24,0,32,8,2,14,55,0,18,2,25,0,31,9,3,12,56,0,12,4,12,0,37,1,1,33,48,0,23,77,0,24,76,0,17,83
