UNITID,F1CORREV,F1TUFEPC,F1STAPPC,F1LCAPPC,F1GVGCPC,F1PGGCPC,F1INVRPC,F1OTRVPC,F1TUFEFT,F1STAPFT,F1LCAPFT,F1GVGCFT,F1PGGCFT,F1INVRFT,F1OTRVFT,F1COREXP,F1INSTFT,F1RSRCFT,F1PBSVFT,F1ACSPFT,F1STSVFT,F1INSUFT,F1OTEXFT,F1INSTPC,F1RSRCPC,F1PBSVPC,F1ACSPPC,F1STSVPC,F1INSUPC,F1OTEXPC,F1SWINSP,F1SWRSRP,F1SWPBSP,F1SWACSP,F1SWSTSP,F1SWISPP,F1SWOTEP,F1SWCREP,F1ENDMFT,F1SAFBPC,F1SALRPC,F1EQUITR,F2CORREV,F2TUFEPC,F2GVGCPC,F2PGGCPC,F2INVRPC,F2OTRVPC,F2TUFEFT,F2GVGCFT,F2PGGCFT,F2INVRFT,F2OTRVFT,F2COREXP,F2INSTFT,F2RSRCFT,F2PBSVFT,F2ACSPFT,F2STSVFT,F2INSUFT,F2OTEXFT,F2INSTPC,F2RSRCPC,F2PBSVPC,F2ACSPPC,F2STSVPC,F2INSUPC,F2OTEXPC,F2SWINSP,F2SWRSRP,F2SWPBSP,F2SWACSP,F2SWSTSP,F2SWISPP,F2SWOTEP,F2SWCREP,F2ENDMFT,F2SAFBPC,F2SALRPC,F2EQUITR,F3CORREV,F3TUFEPC,F3GVGCPC,F3PGGCPC,F3INVRPC,F3SSEAPC,F3OTRVPC,F3TUFEFT,F3GVGCFT,F3PGGCFT,F3INVRFT,F3SSEAFT,F3OTRVFT,F3COREXP,F3INSTFT,F3RSRCFT,F3PBSVFT,F3ACSPFT,F3STSVFT,F3INSUFT,F3OTEXFT,F3INSTPC,F3RSRCPC,F3PBSVPC,F3ACSPPC,F3STSVPC,F3INSUPC,F3OTEXPC,F3SWINSP,F3SWRSRP,F3SWPBSP,F3SWACSP,F3SWSTSP,F3SWISPP,F3SWOTEP,F3SWCREP,F3SAFBPC,F3SALRPC,F3EQUITR
102058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153167,5,14,81,1,0,1878,5741,33336,230,0,1331705,0,0,0,5805,0,41756,0,0,0,0,12,0,88,0,,,,54,,48,,48,6384,48,48,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102067,62690979,12,43,0,40,2,2,2,2369,8640,0,7893,328,388,303,53496277,6218,0,0,1416,1834,3692,3839,37,0,0,8,11,22,23,66,,,51,57,41,0,43,,58,43,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102076,52627287,20,24,0,16,0,4,36,4049,4931,0,3383,13,806,7343,27166226,4565,0,5,376,1408,1990,2251,43,0,0,4,13,19,21,47,,83,51,49,32,0,35,1087,46,34,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102094,671410000,20,28,0,13,4,15,20,10092,13972,0,6577,2146,7294,9841,375142000,11135,3724,1283,2710,4910,1112,3019,40,13,5,10,18,4,11,40,40,40,40,36,41,0,35,52814,51,42,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20551391,57,11,24,2,6,11706,2214,4864,315,1310,32333244,9493,0,0,3757,7939,9630,1289,30,0,0,12,25,30,4,52,,,32,33,37,0,39,4692,37,31,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18088639,36,48,13,3,0,9368,12668,3308,910,0,18052490,5653,0,0,1136,3463,15949,0,22,0,0,4,13,61,0,76,,,49,37,25,,39,28730,39,34,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21714787,24,57,13,0,5,6093,14288,3319,40,1306,29678697,8403,575,310,1249,11033,12661,0,25,2,1,4,32,37,0,66,60,26,71,53,34,0,50,3025,46,45,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102313,39070521,6,34,0,50,1,1,8,1703,8901,0,13250,300,283,2087,28498488,5936,0,0,1372,1236,4236,6567,31,0,0,7,6,22,34,65,,,65,71,42,0,38,,53,38,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102368,311735710,34,29,0,18,0,8,10,9869,8398,0,5286,48,2212,2997,266455752,8209,210,2779,1952,4441,3850,3186,33,1,11,8,18,16,13,56,38,45,38,43,34,0,40,13894,52,39,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179279841,19,28,20,12,21,11191,16289,11436,7211,12422,136794545,13438,9880,5655,2440,4821,8441,0,30,22,13,5,11,19,0,52,34,27,40,31,29,,38,53641,43,36,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248649,70,1,1,25,3,16729,239,211,6030,794,6469032,9340,662,328,947,7239,18032,0,26,2,1,3,20,49,0,40,85,55,38,43,50,,46,5650,57,46,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102429,57019187,12,39,0,36,1,1,11,2758,8831,0,8307,311,116,2540,48584943,9294,0,51,1416,3144,2836,2739,48,0,0,7,16,15,14,52,,48,51,49,36,0,42,59,54,42,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102553,265777973,20,46,0,22,6,0,6,7357,17063,115,8320,2278,127,2114,294838894,16384,2951,4879,4583,4603,6754,1308,40,7,12,11,11,16,3,52,42,37,47,42,41,0,45,14204,58,43,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604875,54,0,48,-3,0,11337,0,10099,-578,0,733551,7262,0,0,725,1085,16223,0,29,0,0,3,4,64,0,88,,,0,86,82,,82,48665,67,67,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102614,504929329,8,33,0,40,9,0,9,9659,37612,0,45207,10744,-33,10456,501512432,19769,54491,9278,9483,7953,10147,1754,18,48,8,8,7,9,2,50,32,36,41,40,34,0,37,35923,47,35,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102632,43355253,20,58,0,10,7,0,4,8316,23773,0,4067,2701,100,1829,44933924,20844,1648,147,6048,4372,8486,725,49,4,0,14,10,20,2,52,49,54,49,48,39,0,47,9616,62,46,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22668561,28,37,13,23,0,14145,18843,6704,11595,0,19854666,17033,6143,3066,987,8505,9186,0,38,14,7,2,19,20,0,59,58,65,40,50,51,,55,232672,63,50,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102711,9595255,18,57,0,14,0,0,11,11776,36857,0,8729,0,0,7035,12863805,28976,0,4719,4051,10197,27759,10631,34,0,5,5,12,32,12,48,,56,49,47,43,0,41,,66,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39558443,100,0,0,0,0,0,6212,0,0,0,0,0,36030742,1968,0,0,383,1731,1228,348,35,0,0,7,31,22,6,48,,,69,49,37,2,44,51,44,74
103501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3110290,89,0,0,8,3,0,7524,0,0,650,278,0,3640066,3875,0,0,5487,407,122,0,39,0,0,55,4,1,0,44,,,51,68,52,,49,50,49,49
103529,67745199,2,26,0,0,9,53,9,,,,,,,,56194607,,,,,,,,0,0,12,0,0,83,4,,,8,,,53,0,46,,64,46,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696203,84,0,0,0,5,11,10227,0,0,0,580,1393,1916439,6713,0,0,0,427,1532,0,77,0,0,0,5,18,0,35,,,,81,70,,43,52,43,
103893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24104424,81,19,0,0,0,0,17598,4093,0,0,0,45,26467571,8817,0,0,487,4883,9679,0,37,0,0,2,20,41,0,56,,,74,75,15,0,44,48,44,29
103909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12004012,81,18,0,0,0,0,18604,4191,0,0,0,70,12301185,10946,0,0,177,3081,9226,0,47,0,0,1,13,39,0,64,,,62,77,24,,50,53,50,29
103927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8879119,70,30,0,0,0,0,12619,5349,0,0,0,43,9291225,6913,0,0,221,2981,8732,0,37,0,0,1,16,46,0,62,,,46,68,23,,45,48,45,29
103954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522242,89,0,0,0,11,0,10361,0,0,6,1238,0,304693,1387,0,0,0,1178,4206,0,20,0,0,0,17,62,0,100,,,,100,68,,80,80,80,
103963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8441268,100,0,0,0,0,0,9004,0,0,0,0,5,7116953,3572,0,0,751,523,672,2077,47,0,0,10,7,9,27,44,,,64,62,63,0,37,43,37,6
104090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13070378,100,0,0,0,0,0,15653,0,0,0,0,0,12858326,6969,0,0,2833,1692,3905,0,45,0,0,18,11,25,0,73,,,26,90,0,0,48,50,48,31
104151,3184499180,53,11,0,22,6,3,5,21548,4502,0,8955,2461,1340,1955,2933424180,14734,5803,740,6470,2703,2861,4237,39,15,2,17,7,8,11,50,41,40,46,46,47,0,42,16915,53,40,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104160,97861027,7,14,42,32,0,3,2,1222,2606,7678,5766,0,552,303,83898294,5667,0,288,564,1602,2509,4909,36,0,2,4,10,16,32,68,,71,38,59,41,0,40,899,50,38,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104179,2554851000,30,16,0,27,12,3,12,15485,8523,29,13989,6139,1366,6180,2429315000,15271,14570,2893,7512,2369,5273,1281,31,30,6,15,5,11,3,56,46,45,45,61,48,0,49,28080,60,46,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104346,99592914,4,5,68,15,0,5,3,1189,1519,21100,4740,106,1597,882,75216552,8057,0,115,1663,2713,6500,4465,34,0,0,7,12,28,19,55,,44,42,50,40,17,42,2336,54,42,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200546,94,0,0,0,6,0,13485,0,0,0,808,0,840802,8629,0,0,0,0,0,1381,86,0,0,0,0,0,14,46,,,,,,26,44,44,44,
104425,82955646,8,29,31,16,12,3,0,1254,4435,4639,2391,1829,478,48,59484946,3643,0,115,164,1628,1947,3313,34,0,1,2,15,18,31,68,,60,66,55,50,0,42,2862,52,41,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224039,87,0,0,0,5,8,9404,0,0,0,518,910,1062415,6926,0,0,0,571,1904,0,74,0,0,0,6,20,0,36,,,,85,55,,43,50,43,
104568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5928371,93,0,0,0,7,0,14063,0,0,0,987,34,4043808,6047,0,0,0,1969,2274,0,59,0,0,0,19,22,0,27,,,,27,44,,31,34,31,
104577,60784175,9,39,15,29,1,5,4,1783,8038,3012,5920,126,965,860,53175861,6327,0,0,523,3214,3966,4082,35,0,0,3,18,22,23,62,,,56,49,43,17,45,4085,61,43,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131174000,83,1,1,9,5,34153,409,484,3797,2252,104992000,17147,1804,0,2379,4839,6428,295,52,5,0,7,15,20,1,56,15,,36,46,49,0,49,27629,59,45,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641306,47,0,47,2,4,50240,0,50741,1898,4005,777890,38416,0,280,7986,17304,65663,0,30,0,0,6,13,51,0,74,,0,0,20,38,,44,4558,43,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104708,121431057,14,4,63,19,1,0,0,2228,648,10178,3010,121,1,20,115765123,7539,0,0,2505,1777,1903,1726,49,0,0,16,11,12,11,64,,85,52,50,45,0,51,,64,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494358000,79,1,0,2,18,1,11480,138,10,252,2586,143,1403933414,2400,10,117,1425,5423,4351,0,17,0,1,10,40,32,0,68,69,46,29,65,17,,46,50,45,25
105136,212683556,0,0,61,20,0,14,5,,,,,,,,208574121,,,,,,,,4,0,2,4,7,58,26,12,,50,41,56,31,0,25,,42,24,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105145,65659975,11,3,64,22,1,0,0,2599,654,15820,5355,163,1,10,47175352,8639,0,41,1394,3096,2797,1708,49,0,0,8,18,16,10,66,,1,63,47,51,0,53,,63,48,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105154,147733719,17,4,60,17,1,0,0,2878,647,9950,2807,215,0,37,140921336,7135,0,58,2371,1663,3136,1408,45,0,0,15,11,20,9,67,,57,55,54,43,0,53,,67,51,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105206,50781220,12,4,55,25,0,4,0,2465,769,11684,5349,102,764,43,50655776,6377,0,548,2958,1869,2634,6739,30,0,3,14,9,12,32,59,,40,63,71,57,13,45,820,59,45,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11210000,96,0,0,0,4,0,14344,0,0,0,543,0,12952000,4371,0,0,3417,7372,2041,0,25,0,0,20,43,12,0,61,,,0,40,4,,33,37,33,69
105297,63987552,0,0,7,46,0,5,42,103,0,3936,24575,0,2704,22273,40681000,5643,1776,0,3719,3118,14214,5602,17,5,0,11,9,42,16,74,34,,38,58,23,0,33,4347,39,32,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105330,652330817,31,22,0,25,5,3,13,6949,4982,0,5645,1194,712,3000,624209206,7753,2843,1718,1995,2266,3723,1215,36,13,8,9,11,17,6,55,45,37,54,43,44,0,46,9767,59,46,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105349,47543619,3,33,36,19,1,8,1,905,9822,10655,5712,257,2259,197,39838796,8300,0,0,1168,2147,8587,4776,33,0,0,5,9,34,19,72,,,69,62,46,9,50,1124,67,50,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105428,94038467,13,4,57,25,1,0,0,2209,646,9792,4274,169,5,19,91923133,7320,0,18,2880,1940,2589,1981,44,0,0,17,12,15,12,64,,27,51,52,47,0,50,,64,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105525,235970077,11,5,56,21,2,3,3,1939,836,10091,3773,352,624,505,245227464,5731,0,0,3392,2923,4311,2473,30,0,0,18,16,23,13,58,,,54,52,43,12,47,701,56,47,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39144656,81,0,0,2,0,16,7581,4,26,196,0,1501,33175282,2939,0,0,218,2347,2359,26,37,0,0,3,30,30,0,61,,,82,41,25,0,45,59,45,49
105543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12919519,77,0,0,0,0,23,10948,0,0,15,56,3272,13074174,6935,0,0,421,3674,3433,0,48,0,0,3,25,24,0,55,,,90,26,27,0,42,55,42,1
105589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18512783,71,10,7,3,9,15504,2284,1587,638,1870,17417951,6871,0,3598,2269,3235,4616,0,33,0,17,11,16,22,0,65,,57,40,58,43,,55,3262,62,53,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28695038,100,0,0,0,0,0,20750,0,0,0,89,0,21226642,1855,0,0,2498,898,4585,5580,12,0,0,16,6,30,36,84,,,0,78,27,0,23,26,23,46
105668,116618699,30,5,42,15,8,0,0,3193,579,4450,1577,869,2,24,93968586,1837,0,1199,2244,938,1928,470,21,0,14,26,11,22,5,59,,50,56,47,54,0,51,,65,50,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838412,70,0,0,0,12,18,15910,0,0,0,2704,4046,891979,15594,0,0,4771,943,2254,545,65,0,0,20,4,9,2,61,,,62,0,0,0,52,52,52,
105747,65317914,16,4,71,9,1,0,0,2861,646,12983,1593,226,0,3,63839577,9950,0,2,2210,2557,2201,977,56,0,0,12,14,12,5,63,,21,45,56,39,0,53,,68,52,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105792,42248393,9,3,62,24,1,0,0,1772,646,11917,4513,266,27,2,41453142,6231,0,12,2662,3850,3702,2325,33,0,0,14,21,20,12,62,,3,56,43,42,0,45,,58,44,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25611955,64,0,20,2,13,14198,49,4463,375,2975,26626698,3977,0,0,2731,11366,4860,0,17,0,0,12,50,21,0,69,,,45,34,34,,42,627,40,35,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50183000,85,0,0,12,2,1,17668,0,0,2390,479,200,39638000,3904,0,0,2927,5184,2440,1925,24,0,0,18,32,15,12,55,,,2,47,4,0,29,33,29,47
106148,90692966,11,9,59,13,3,2,3,2639,2108,14312,3177,745,416,782,83591499,8209,0,1288,1716,3831,4213,3028,37,0,6,8,17,19,14,61,,45,60,56,52,0,49,5950,64,49,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106245,189041765,17,37,0,30,11,3,2,5379,11724,0,9415,3383,1095,496,170893006,9265,2965,6012,2437,2324,4704,760,33,10,21,9,8,17,3,60,38,32,47,45,55,0,47,30521,55,45,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106263,734395000,7,10,0,23,21,4,35,16070,24032,0,55733,48977,9003,84315,757151000,42386,52437,16755,15283,865,45864,71919,17,21,7,6,0,19,29,69,54,49,66,41,68,0,44,124802,59,44,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13497518,7,54,1,0,38,2497,20433,375,0,14397,12893677,7637,0,4106,3699,6405,11639,2530,21,0,11,10,18,32,7,58,,48,49,78,26,0,45,,48,44,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764906,88,0,0,0,12,0,4722,0,0,0,627,0,220529,852,0,0,222,25,443,0,55,0,0,14,2,29,0,85,,,89,48,28,,68,77,68,
106324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416632,85,0,0,0,15,0,9829,0,0,0,1744,0,343597,4956,0,0,0,0,4589,0,52,0,0,0,0,48,0,44,,,,,24,,35,37,35,
106342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10667735,52,10,13,13,12,9623,1890,2446,2391,2267,33551900,19293,0,0,4582,15871,18809,0,33,0,0,8,27,32,0,49,,,40,32,23,,35,169858,35,29,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100535,90,0,0,0,10,0,13319,0,0,0,1554,0,683532,4121,0,0,2323,175,2618,0,45,0,0,25,2,28,0,94,,,100,100,92,,95,95,95,
106397,1025126000,29,23,0,21,13,5,9,10159,8024,0,7383,4597,1691,3068,921355000,10926,7052,3673,3067,2681,2714,1274,35,22,12,10,9,9,4,55,43,45,51,44,44,0,46,56741,53,43,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106412,92412733,8,32,0,49,7,2,2,4065,15593,0,24400,3556,826,1031,78087735,12263,6348,4906,4445,3027,8386,2427,29,15,12,11,7,20,6,52,35,35,44,53,38,0,41,4457,48,39,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106449,36212321,12,40,7,36,1,2,2,2039,6721,1245,6002,139,296,378,34929726,6107,0,0,543,1622,1860,6091,38,0,0,3,10,11,38,66,,,59,66,53,0,39,415,50,39,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106458,210109000,25,35,0,30,2,2,6,3951,5516,0,4779,347,330,1001,216004112,5703,721,2779,1715,1229,1264,2961,35,4,17,10,8,8,18,63,48,31,45,49,57,0,42,8746,43,40,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106467,127093485,24,34,0,27,3,7,4,4680,6515,0,5225,552,1379,830,102396716,6524,604,194,1510,1999,2922,1701,42,4,1,10,13,19,11,54,74,49,45,36,40,0,43,10938,52,41,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106485,64986289,13,31,0,19,3,2,30,3771,8787,0,5431,976,529,8446,43497250,9946,111,124,1267,1456,3986,1811,53,1,1,7,8,21,10,52,24,49,38,50,39,0,43,2017,50,39,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
