UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07
101028,R,10385232,R,25534976,R,1,R,25534977,R,35920209,R,5817398,R,280778,R,4379531,R,4660309,R,5411663,R,16391085,R,21802748,R,26463057,R,4559519,R,19842536,R,19698,R,30000,R,-9177203,R,10715031,R,506000,R,7532220,R,25667314,R,5946074,R,474072,R,40125680,R,14619384,R,28680,R,0,R,22329411,R,20144123,R,2185288,R,8529743,R,0,R,10715031,R,2008791,R,851543,R,5269604,R,0,R,0,R,0,R,21951,A,,R,0,A,,R,58126,R,8210015,R,0,R,9557423,R,0,R,4478512,R,0,R,0,R,0,R,83461,R,0,R,14119396,R,22329411,R,0,R,0,R,0,R,0,R,0,R,22329411,R,8268298,R,4674535,R,0,R,0,R,0,R,0,R,968530,R,616826,R,3282846,R,1858314,R,4765990,R,1589881,R,1955337,R,0,R,0,A,,A,,A,,A,,R,903122,R,0,R,20144123,R,8739556,R,3293492,R,1906870,R,1130753,R,138779,R,4934673,1,R,1372304,R,14585000,R,386982,R,3935452,1,R,-640155,R,1398713,R,4172537,R,1881945,R,4109428,R,851543,R,967258,R,0,R,0,R,503440,R,6431669,R,4476332,R,0,R,4476332,R,1955337,R,2753995,R,2753995,R,0,R,570674,R,570674,R,0,R,648223,R,648223,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,503440,R,503440,R,0,1,R,49698,R,49698,R,0,R,0,R,0,R,0,R,0,R,2185287,R,22329410,R,2185286,R,10715029,R,19698,R,5692440,R,20144123
101143,R,65478614,R,66048117,R,0,R,66048117,R,131526731,R,7079926,R,506566,R,3806796,R,4313362,R,25035176,R,20249126,R,45284302,R,49597664,R,14403245,R,40888902,Z,0,R,18592,R,33698254,R,74605748,R,881053,R,4548463,R,36749218,R,12250053,R,37356450,R,91785237,R,25875570,Z,0,R,138450,R,63264806,R,30037562,R,33227244,R,41378504,R,0,R,74605748,R,4587205,R,3671775,R,33820374,R,8590,R,8590,R,0,R,25183,A,,R,0,A,,R,86417,R,42199544,Z,0,R,12722037,Z,0,R,5518675,Z,0,R,500000,R,99130,R,2068172,R,157248,R,21065262,R,63264806,R,0,R,0,R,0,R,0,R,0,R,63264806,R,11056344,R,6996553,R,0,R,0,R,1376225,R,108220,R,647887,R,468011,R,3541303,R,2170816,R,5480777,R,2136773,R,4150591,R,0,R,0,A,,A,,A,,A,,R,3784435,R,0,R,30037562,R,11880373,R,3134705,R,1979985,R,1809903,R,1231502,R,10001094,1,R,1276509,R,18102000,R,310000,R,4826660,1,R,-843623,R,1635255,R,5093245,R,2177071,R,5338086,R,175914,R,2451589,R,9375,R,0,R,1171341,R,9146305,R,4995714,R,0,R,4995714,R,4150591,R,4995714,R,4995714,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0,1,R,17800,R,18592,R,792,R,0,R,0,R,0,R,792,R,31995742,R,61197426,R,33227244,R,74605748,R,33698254,R,25105000,R,30037562
101161,R,52208152,R,73435253,R,5011062,R,78446315,R,130654467,R,21625532,R,1568483,R,16317101,R,17885584,R,10317359,R,62456485,R,72773844,R,90659428,R,16774489,R,61549411,R,1517543,R,981538,R,-19202410,R,44846082,R,2405754,R,13574209,R,102749239,R,17445129,R,9397232,R,145571563,R,72511041,R,0,R,374731,R,74916976,R,75720705,R,-803729,R,45649811,R,0,R,44846082,R,8551895,R,3879138,R,4618088,R,319872,R,319872,R,0,R,1352820,A,,R,0,A,,R,254549,R,18976362,R,0,R,35386419,R,2556289,R,15877282,R,0,R,0,R,14439,R,1416669,R,689516,R,55940614,R,74916976,R,0,R,0,R,0,R,0,R,0,R,74916976,R,37842715,R,22464300,Z,0,R,0,R,26643,R,22454,R,5072523,R,2359647,R,10812013,R,4861460,R,11424783,R,4892631,R,5027298,R,3377640,R,612895,A,,A,,A,,A,,R,2137090,R,0,R,75720705,R,35213387,R,9300204,R,9270951,R,3241129,R,347404,R,18347630,1,R,3898132,R,56144941,R,1433000,R,15032965,1,R,-2921132,R,4952588,R,15341489,R,6551821,R,15235330,R,185750,R,2564313,R,189915,R,0,R,3695881,R,21871189,R,15890323,R,953568,R,16843891,R,5027298,R,11146870,R,10221909,R,924961,R,153233,R,124626,R,28607,R,1720486,R,1720486,R,0,R,127421,R,127421,Z,0,R,0,Z,0,Z,0,R,3695881,R,3695881,R,0,2,A,,A,,A,,A,,A,,A,,A,,R,-803729,R,74916976,R,-803729,R,44846082,R,977596,R,11712596,R,75720705
101240,R,71600648,R,96702261,R,7133988,R,103836249,R,175436897,R,16890905,R,1995776,R,10283954,R,12279730,R,40211025,R,50370186,R,90581211,R,102860941,R,18804604,R,73954541,R,4293496,R,2363339,R,-9949119,R,70662257,R,1316808,R,3004115,R,104963656,R,22463870,R,4124941,R,135873390,R,60482328,Z,0,R,22628007,R,82654201,R,62354013,R,20300188,R,50362070,R,-1,R,70662257,R,6851061,R,6338370,R,7144021,R,740162,R,258273,R,481889,R,859967,A,,R,83245,A,,R,0,R,22016826,Z,0,R,27380565,R,961725,R,14056785,Z,0,Z,0,R,12976,R,2222869,R,572683,R,45207603,R,67224429,R,9892122,R,5537650,Z,0,R,0,R,15429772,R,82654201,R,22509203,R,14024107,Z,0,Z,0,R,135426,R,118563,R,2478867,R,1431938,R,6236859,R,3852455,R,8843113,R,4328192,R,5751609,R,844903,R,116793,A,,A,,A,,A,,R,15554033,R,0,R,62354013,R,23872048,R,7580262,R,8760886,R,5037210,R,1653225,R,15450382,1,R,5865354,R,44981337,R,2471315,R,11339824,1,R,569656,R,4494916,R,14230316,R,5401981,R,14056785,R,549878,R,2146084,R,46201,R,112310,R,2403436,R,19314694,R,13351957,R,211128,R,13563085,R,5751609,R,11482683,R,11482683,R,0,R,400559,R,400559,R,0,R,1068157,R,1068157,R,0,R,0,Z,0,R,0,R,44061,R,44061,R,0,R,567625,R,356497,R,211128,1,R,3780388,R,4479975,R,699587,R,0,R,699587,R,0,R,0,R,4870416,R,67224429,R,20300188,R,70662257,R,68298918,R,42206801,R,62354013
101286,R,46646584,R,37238955,R,962644,R,38201599,R,84848183,R,13690161,R,716505,R,5350574,R,6067079,R,3770363,R,41287256,R,45057619,R,51124698,R,13044625,R,33594797,R,5813645,R,206372,R,-5245793,R,34369021,R,842817,R,5637982,R,58780715,R,16314008,R,161095,R,81736617,R,43753751,R,0,R,98907,R,49554121,R,46084880,R,3469241,R,30760230,R,139550,R,34369021,R,4713121,R,2957998,R,8000300,R,10560,R,0,R,10560,R,226559,A,,R,5427,A,,R,0,R,15913965,R,0,R,20891059,R,0,R,10899336,R,0,R,0,R,0,R,1654179,R,195582,R,33640156,R,49554121,R,0,R,0,R,0,R,0,R,0,R,49554121,R,21152618,R,13072465,R,0,R,0,R,0,R,0,R,2589935,R,1606386,R,5526649,R,2946860,R,7413901,R,3264100,R,4324129,R,0,R,0,A,,A,,A,,A,,R,5077648,R,0,R,46084880,R,20889811,R,6378575,R,3814605,R,2930286,R,126575,R,11945028,1,R,2479652,R,36982000,R,2137000,R,9585000,1,R,2555520,R,3425244,R,10907625,R,4105161,R,10899336,R,226776,R,1450682,R,0,R,0,R,1499082,R,14075876,R,9751747,R,0,R,9751747,R,4324129,R,9751747,R,9751747,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,1,R,173420,R,206372,R,32952,R,0,R,0,R,0,R,32952,R,3677955,R,49554121,R,3469241,R,34369020,R,46766410,R,4486868,R,46084880
101295,R,30594734,R,117894975,R,8518782,R,126413757,R,157008491,R,15981207,R,2538054,R,13473023,R,16011077,R,22807956,R,44816750,R,67624706,R,83635783,R,13451925,R,90459429,R,0,R,0,R,-14557439,R,75901990,R,2807235,R,10490133,R,146618328,R,39705350,R,7991423,R,207612469,R,91085172,R,0,R,1090632,R,70221254,R,64687536,R,5533718,R,70368270,R,2,R,75901990,R,9476721,R,3291549,R,4945959,R,12463,R,0,R,12463,R,2097408,A,,R,85501,A,,R,279253,R,20188854,Z,0,R,31256624,Z,0,R,17003283,Z,0,Z,0,R,215241,R,765607,R,791645,R,50032400,R,70221254,Z,0,Z,0,Z,0,R,0,R,0,R,70221254,R,31693686,R,13177851,Z,0,Z,0,Z,0,Z,0,R,5498850,R,2356441,R,7814197,R,3598549,R,7236805,R,3070966,R,5659711,R,2942644,R,575789,A,,A,,A,,A,,R,3841643,R,0,R,64687536,R,22779596,R,7970433,R,6308546,R,6503050,R,524006,R,20601905,1,R,5976082,R,40139000,R,1154000,R,10939676,1,R,-2273246,R,3868432,R,11981826,R,4649968,R,12624028,R,326069,R,1851803,Z,0,Z,0,R,2371881,R,17173781,R,11345874,R,168196,R,11514070,R,5659711,R,8462841,R,8339217,R,123624,R,218768,R,215572,R,3196,R,1243519,R,1225354,R,18165,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1588942,R,1565731,R,23211,2,A,,A,,A,,A,,A,,A,,A,,R,5533718,R,70221254,R,5533718,R,75901990,R,0,R,25346010,R,64687536
101301,R,17846435,R,30107596,R,0,R,30107596,R,47954031,R,5989375,R,191511,R,3830660,R,4022171,R,199359,R,18927807,R,19127166,R,23149337,R,6683260,R,29716725,R,5756523,R,0,R,-11362439,R,24110809,R,2912330,R,0,R,45284018,R,9137729,R,1501650,R,58835727,R,28728132,R,0,R,0,R,30484422,R,25861679,R,4622743,R,19488068,R,-2,R,24110809,R,1748139,R,2295133,R,5574943,R,215400,R,0,R,215400,R,0,A,,R,44708,A,,R,202664,R,10080987,R,0,R,14264208,R,0,R,5606915,R,0,R,0,R,52969,R,238158,R,0,R,20162250,R,30243237,R,0,R,241185,R,0,R,0,R,241185,R,30484422,R,8108657,R,4954218,R,0,R,0,R,358287,R,104741,R,1033604,R,674503,R,5482634,R,3307266,R,5505067,R,1867296,R,4030976,R,0,R,0,A,,A,,A,,A,,R,1342454,R,0,R,25861679,R,10908024,R,2307668,R,2463789,R,1750526,R,11916,R,8419756,1,R,1186042,R,16527762,R,1440131,R,4345698,1,R,-1098462,R,1639972,R,5243129,R,1636177,R,5449313,R,77230,R,3275891,R,0,R,0,R,885589,R,9688023,R,5657047,R,0,R,5657047,R,4030976,R,4704785,R,4704785,R,0,R,66678,R,66678,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,885584,R,885584,R,0,2,A,,A,,A,,A,,A,,A,,A,,R,4622743,R,30243237,R,4622743,R,20110808,R,-5605918,R,390870,R,25861679
101462,R,18888655,R,43270865,R,209743,R,43480608,R,62369263,R,3843153,R,99186,R,4403170,R,4502356,R,5927202,R,11004461,R,16931663,R,21434019,R,3459555,R,37106907,R,0,R,0,R,4211935,R,41318842,R,548964,R,1659466,R,26824422,R,8810516,R,18067821,R,55911189,R,12825140,R,0,R,184816,R,35691212,R,16235579,R,19455633,R,21863210,R,-1,R,41318842,R,1293007,R,2495338,R,1193763,R,388140,R,0,R,388140,R,37032,A,,R,161248,A,,R,37010,R,5605538,R,0,R,7027475,R,0,R,4072077,R,0,R,0,R,47748,R,265901,R,1,R,11413202,R,17018740,R,3913909,R,14758563,R,0,R,0,R,18672472,R,35691212,R,6023376,R,2925933,R,0,R,0,R,0,R,0,R,1598981,R,767262,R,2084269,R,999137,R,4753596,R,1452444,R,1406422,R,5901,R,0,A,,A,,A,,A,,R,363034,R,0,R,16235579,R,6144776,R,2000214,R,2091048,R,1793321,R,276130,R,3930090,1,R,683204,R,9588000,R,515000,R,2608725,1,R,-621947,R,922556,R,2944555,R,1234428,R,1823294,R,34592,R,324533,R,111680,R,0,R,1534838,R,3828937,R,2422515,R,0,R,2422515,R,1406422,R,1729659,R,1729659,R,0,R,42284,R,42284,R,0,R,350142,R,350142,R,0,R,48454,R,48454,R,0,R,0,Z,0,R,0,R,251976,R,251976,R,0,2,A,,A,,A,,A,,A,,A,,A,,R,783160,R,17018740,R,19455632,R,41318842,R,4211935,R,6026388,R,16235579
101471,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,0,R,2476399,R,4200635,Z,0,Z,0,Z,0,A,,A,,R,91408,A,,R,64627,R,6833069,R,0,R,23679347,Z,0,R,0,Z,0,Z,0,R,0,R,589092,R,56670,R,24325109,R,31158178,A,,A,,A,,R,19461970,R,19461970,R,50620148,R,12199565,R,7008713,R,0,R,0,R,0,R,0,R,2201440,R,1957701,R,2588837,R,2058006,R,1716444,R,1145686,R,0,A,,A,,A,,A,,A,,A,,R,7588753,R,0,R,26295039,R,12170106,R,5959955,R,1677149,R,941221,R,0,R,5546608,1,R,4288061,R,22025801,R,297141,R,8657430,1,R,696094,R,2029667,R,6053062,R,3814020,R,0,Z,0,R,0,Z,0,Z,0,R,5996494,R,5996494,R,5996494,R,0,R,5996494,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5996494,R,5996494,R,0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
101480,R,136755105,R,466199209,R,20792648,R,486991857,R,623746962,R,53194479,R,14913567,R,60544615,R,75458182,R,262422290,R,138403431,R,400825721,R,476283903,R,46908084,R,209542411,R,16836194,R,964155,R,-73593306,R,153749454,R,7476424,R,19319525,R,392649972,R,40732665,R,23451813,R,483630399,R,185273924,Z,0,Z,0,R,230006605,R,198414851,R,31591754,R,122157700,R,0,R,153749454,R,53852737,R,8082813,R,3019680,R,3831060,R,3831060,R,0,R,25536338,R,0,R,0,R,0,R,4121284,R,98443912,Z,0,R,67978224,Z,0,R,23174085,Z,0,Z,0,R,0,R,5192834,R,13104278,R,109449421,R,207893333,R,11056636,Z,0,R,0,R,11056636,R,22113272,R,230006605,R,59262446,R,36646280,R,666182,R,289402,R,6949151,R,1821398,R,10791965,R,5510233,R,41907399,R,14413145,R,26393885,R,10154732,R,16402104,R,23001532,R,1693862,Z,0,Z,0,Z,0,Z,0,R,13040187,R,4373822,R,198414851,R,74902874,R,25189254,R,14257158,R,12440520,R,5451253,R,66173792,1,R,18501000,R,122018000,R,6166000,R,32125000,1,R,-5546026,R,13272866,R,40742084,R,17588705,R,23172530,R,437424,R,44773,Z,0,Z,0,R,40473379,R,64128106,R,47726002,R,0,R,47726002,R,16402104,R,23173530,R,23173530,R,0,R,437424,R,437424,Z,0,R,44773,R,44773,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,24070275,R,24070275,R,0,1,R,15423462,R,21109789,R,5686327,R,0,R,0,R,0,R,5686327,R,17012530,R,236976820,R,37914221,R,206574007,R,54040263,R,263151958,R,211784917
101505,R,47693571,R,73554717,R,39122472,R,112677189,R,160370760,R,18480378,R,2658647,R,16174086,R,18832733,R,8321165,R,56542763,R,64863928,R,83696661,R,17205185,R,62574904,R,3505151,R,1458002,R,10411235,R,77949292,R,9143715,R,2086925,R,90586682,R,20784231,R,6949452,R,129551005,R,56205928,R,209640,R,0,R,84256803,R,72647273,R,11609530,R,66339764,R,-2,R,77949292,R,17122101,R,1583545,R,6094435,R,322988,R,65172,R,257816,R,381765,A,,R,0,A,,R,1014800,R,26519634,R,0,R,32099521,R,65000,R,16596329,R,0,R,0,R,15520,R,3682745,R,81466,R,52540581,R,79060215,R,5196588,R,0,R,0,R,0,R,5196588,R,84256803,R,37207902,R,19638419,R,0,R,0,R,0,R,0,R,1704571,R,918368,R,8513880,R,4805626,R,13654607,R,6336422,R,6372117,R,0,R,0,A,,A,,A,,A,,R,5194196,R,0,R,72647273,R,31698835,R,10897521,R,9555345,R,3403639,R,281247,R,16810686,1,R,7665082,R,50588000,R,2323000,R,13243692,1,R,-2470886,R,4567968,R,13999877,R,5236686,R,13772775,R,470268,R,4449418,R,3172,R,117464,R,2272502,R,21085599,R,14713482,R,0,R,14713482,R,6372117,R,8806737,R,8806737,R,0,R,252099,R,252099,R,0,R,3584328,R,3584328,R,0,R,0,R,0,R,0,R,3203,R,3203,R,0,R,2067115,R,2067115,R,0,1,R,1394768,R,1464394,R,69626,R,0,R,77429,R,-7803,R,0,R,11609530,R,84256803,R,11609530,R,77949292,R,13916386,R,10896816,R,72647273
101514,R,114225340,R,124530704,R,29347629,R,153878333,R,268103673,R,21046053,R,2892256,R,16387342,R,19279598,R,44916089,R,62615302,R,107531391,R,126810989,R,17557072,R,134447234,R,9363503,R,0,R,970928,R,144781665,R,4460788,R,12037707,R,157156614,R,32164870,R,23206481,R,229026460,R,77394996,R,566509,Z,0,R,108042815,R,79922324,R,28120491,R,116661174,R,0,R,144781665,R,22278337,R,1779538,R,3854406,R,409969,R,409969,R,0,R,298882,A,,R,141776,A,,R,59337,R,28822245,R,0,R,37382779,R,0,R,17457846,R,0,R,0,R,221824,R,483183,R,0,R,55545632,R,84367877,R,13458057,R,10216881,R,0,R,0,R,23674938,R,108042815,R,34051760,R,20934628,R,0,R,0,R,0,R,0,R,6006990,R,3586974,R,8065560,R,4470993,R,14802041,R,6656956,R,6435534,R,33303,R,583,A,,A,,A,,A,,R,10527136,R,0,R,79922324,R,35650134,R,12658687,R,7992352,R,6842957,R,680521,R,16097673,1,R,8644563,R,55796000,R,2162000,R,15007000,1,R,1293234,R,5073329,R,15395072,R,6039053,R,15105008,R,333956,R,1639752,R,0,R,29500,R,2115942,R,19224158,R,12774908,R,13716,R,12788624,R,6435534,R,8904784,R,8891290,R,13494,R,196799,R,196577,R,222,R,1541599,R,1541599,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2145442,R,2145442,R,0,1,R,8269193,R,10393124,R,2123931,R,329272,R,1914671,R,-120012,R,0,R,4445553,R,84367879,R,28120491,R,202162013,R,67714779,R,46692000,R,79922326
101569,R,32021241,R,84686283,R,2007000,R,86693283,R,118714524,R,10447552,R,398713,R,7442052,R,7840765,R,2158563,R,32432924,R,34591487,R,42432252,R,12111533,R,82056299,R,3439112,R,688647,R,-11565767,R,74618291,R,2628595,R,7498735,R,110555732,R,12743011,R,0,R,133426073,R,48751910,R,11920,R,0,R,50729296,R,42804917,R,7924379,R,66693882,R,30,R,74618291,R,2922675,R,6222636,R,3226957,R,160721,R,0,R,160721,R,279005,A,,R,406019,A,,R,75030,R,13293043,R,0,R,18272551,R,181756,R,15613274,R,0,Z,0,R,91147,R,545103,R,155857,R,34859688,R,48152731,R,2576565,R,0,R,0,R,0,R,2576565,R,50729296,R,19598671,R,9105544,R,0,R,0,R,3033,R,0,R,3294411,R,1578539,R,4578956,R,2288450,R,7720903,R,2366615,R,4899264,R,962790,R,0,A,,A,,A,,A,,R,1746889,R,0,R,42804917,R,15339148,R,4665934,R,4534067,R,4343117,R,53658,R,13868993,1,R,3568148,R,28481000,R,2582000,R,7220697,1,R,-1888616,R,2706137,R,9529533,R,3225530,R,11135537,R,416363,R,1140916,R,3529,R,70095,R,1136749,R,13903189,R,8567185,R,436740,R,9003925,R,4899264,R,6213874,R,6213874,R,0,R,200467,R,200467,R,0,R,825696,R,825696,R,0,R,8454,R,8454,R,0,R,0,R,0,R,0,R,1755434,R,1318694,R,436740,1,R,597500,R,688647,R,91147,R,0,R,0,R,0,R,91147,R,7924379,R,50729296,R,7924379,R,74618261,R,3439112,R,2557276,R,42804897
101587,R,96010197,R,72216332,R,1793638,R,74009970,R,170020167,R,29430859,R,2896524,R,22230199,R,25126723,R,47066970,R,66904271,R,113971241,R,139097964,R,24246887,R,18193693,R,24886515,R,420514,R,-7394547,R,36106175,R,519026,R,0,R,94815467,R,10538142,R,11425284,R,117297919,R,47310918,R,2229333,R,0,R,117203116,R,92368740,R,24834376,R,11271799,R,0,R,36106175,R,42502614,R,4774492,R,2069348,R,0,R,0,R,0,R,3739401,R,0,R,0,R,0,R,4119841,R,57205696,R,0,R,46205588,Z,0,R,10940172,R,0,R,0,R,0,R,9841,R,2841819,R,59997420,R,117203116,R,0,R,0,R,0,R,0,R,0,R,117203116,R,42914651,R,17028195,R,229728,R,0,R,3313656,R,0,R,5748351,R,1390386,R,12196096,R,4104268,R,7603228,R,3586196,R,1561323,R,4386741,R,616570,R,0,R,0,R,0,R,0,R,14414966,R,2459751,R,92368740,R,29185366,R,17029494,R,146708,R,3244992,R,2009145,R,40753035,1,R,3391000,R,53653000,R,2408000,R,13649359,1,R,-1419893,R,6293685,R,21838887,R,15340037,R,10940172,R,6744564,R,2055161,R,0,R,0,R,0,R,19739897,R,15499177,R,2679397,R,18178574,R,1561323,R,9500759,R,8668276,R,832483,R,651948,R,589858,R,62090,R,143830,R,119498,R,24332,R,0,R,0,R,0,R,189824,R,153757,R,36067,R,7692213,R,5967788,R,1724425,1,R,429016,R,420514,R,-8502,R,0,R,38,R,0,R,-8540,R,24834377,R,117203116,R,24834377,R,11271799,R,17491969,R,43028070,R,92368740
101602,R,26261121,R,16569384,R,6744518,R,23313902,R,49575023,R,5911649,R,367251,R,3245944,R,3613195,R,8609851,R,18400139,R,27009990,R,30623185,R,5856472,R,14291959,R,9375410,R,0,R,-4660354,R,19007015,R,530892,R,4019246,R,21752511,R,9862642,R,6142547,R,42307838,R,19065015,Z,0,Z,0,R,31660617,R,20319624,R,11340993,R,7666022,R,0,R,19007015,R,1740199,R,711809,R,3907266,R,111851,R,40000,R,71851,R,391873,A,,R,206086,A,,R,0,R,7069084,R,0,R,19625882,R,384889,R,4312506,Z,0,Z,0,R,146573,R,107608,R,14075,R,24591533,R,31660617,R,0,R,0,R,0,R,0,R,0,R,31660617,R,8783777,R,5728079,Z,0,Z,0,Z,0,Z,0,R,1269158,R,679931,R,2232596,R,1238427,R,3307956,R,1497896,R,1546155,R,718305,R,120397,A,,A,,A,,A,,R,2461677,R,0,R,20319624,R,9264730,R,2916416,R,2190970,R,1417493,R,90277,R,4439738,1,R,2174726,R,16417007,R,851662,R,4141134,1,R,-855031,R,1498276,R,5004810,R,1770515,R,4308221,R,120545,R,1647306,R,2541,R,1144953,R,0,R,7223566,R,5243123,R,434288,R,5677411,R,1546155,R,2834705,R,2491344,R,343361,R,81275,R,70287,R,10988,R,1616478,R,1554881,R,61597,R,0,R,0,R,0,R,0,Z,0,Z,0,R,1144953,R,1126611,R,18342,2,A,,A,,A,,A,,A,,A,,A,,R,11340993,R,31660617,R,11340993,R,19007015,R,-13268086,R,8977101,R,20319624
101648,R,8576508,R,29904755,R,612160,R,30516915,R,39093423,R,4591161,R,99883,R,1905295,R,2005178,R,678760,R,14211565,R,14890325,R,16895503,R,5020762,R,29738302,Z,0,Z,0,R,-7969983,R,21768319,R,4695136,Z,0,R,33117566,R,4112307,R,1282676,R,43207685,R,12690771,Z,0,Z,0,R,19539054,R,17683579,R,1855475,R,18951544,R,961300,R,21768319,R,1141605,R,33487,R,321179,R,7941,R,7941,Z,0,R,2436164,A,,Z,0,A,,R,0,R,3940376,Z,0,R,12827267,Z,0,R,2433447,Z,0,Z,0,R,250476,R,2540,R,84948,R,15598678,R,19539054,Z,0,R,-958049,Z,0,R,958049,R,0,R,19539054,R,2143755,R,1600501,Z,0,Z,0,Z,0,Z,0,R,820040,R,512393,R,4734988,R,2935208,R,3535825,R,1463976,R,1458670,R,3437761,R,352034,A,,A,,A,,A,,R,1552540,R,1,R,17683579,R,6864113,R,2277537,R,2942768,R,1193956,R,54012,R,4351193,1,R,810033,R,12190000,R,604861,R,3140262,1,R,982827,R,1338133,R,4415901,R,1450899,R,972630,R,987130,R,0,Z,0,Z,0,R,1598071,R,3557831,R,2099161,R,0,R,2099161,R,1458670,R,255334,R,255334,R,0,R,228693,R,228693,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1615134,R,1615134,R,0,1,R,7316715,R,9388111,R,2071396,R,315707,R,1935755,R,-180066,R,0,R,1855475,R,19539054,R,2813524,R,21768319,R,-7969983,R,778643,R,17683579
