UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E013,F3E013,XF3E014,F3E014,XF3E015,F3E015,XF3E016,F3E016,XF3E017,F3E017,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02A3,F3E02A3,XF3E02A4,F3E02A4,XF3E02A5,F3E02A5,XF3E02A6,F3E02A6,XF3E02A7,F3E02A7,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E02B3,F3E02B3,XF3E02B4,F3E02B4,XF3E02B5,F3E02B5,XF3E02B6,F3E02B6,XF3E02B7,F3E02B7,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03A3,F3E03A3,XF3E03A4,F3E03A4,XF3E03A5,F3E03A5,XF3E03A6,F3E03A6,XF3E03A7,F3E03A7,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03B3,F3E03B3,XF3E03B4,F3E03B4,XF3E03B5,F3E03B5,XF3E03B6,F3E03B6,XF3E03B7,F3E03B7,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E03C3,F3E03C3,XF3E03C4,F3E03C4,XF3E03C5,F3E03C5,XF3E03C6,F3E03C6,XF3E03C7,F3E03C7,XF3E041,F3E041,XF3E042,F3E042,XF3E043,F3E043,XF3E044,F3E044,XF3E045,F3E045,XF3E046,F3E046,XF3E047,F3E047,XF3E051,F3E051,XF3E057,F3E057,XF3E101,F3E101,XF3E102,F3E102,XF3E103,F3E103,XF3E104,F3E104,XF3E105,F3E105,XF3E106,F3E106,XF3E107,F3E107,XF3E111,F3E111,XF3E112,F3E112,XF3E113,F3E113,XF3E114,F3E114,XF3E115,F3E115,XF3E116,F3E116,XF3E117,F3E117,XF3E061,F3E061,XF3E062,F3E062,XF3E063,F3E063,XF3E064,F3E064,XF3E065,F3E065,XF3E066,F3E066,XF3E067,F3E067,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03   
454865,"R",10537671,"R",1252543,"R",498872,"R",8786256,"R",2670851,"R",0,"R",7866820,"R",10537671,"R",0,"R",0,"R",1046773,"R",0,"R",0,"R",1046773,"R",547901,"R",498872,"R",4909216,"R",2226153,"R",-6031164,"R",-3348101,"R",2302632,"R",8912289,"R",0,"R",7866820,"R",705096,"R",18985,"R",30965,"R",30965,"R",0,"R",6750,"R",761796,"R",15271,"R",0,"R",4909216,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",4909216,"R",1031735,"R",956185,"R",75550,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",478273,"R",443246,"R",35027,"Z",0,"Z",0,"Z",0,"R",0,"R",321826,"R",298253,"R",23573,"Z",0,"Z",0,"Z",0,"R",0,"R",394319,"R",365441,"R",28878,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",2226153,"R",2063125,"R",163028,"Z",0,"Z",0,"R",0,"A",,"A",,-2
454874,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",206497,"R",0,"R",0,"R",0,"R",0,"R",13000,"R",219497,"R",0,"R",0,"R",557415,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",128099,"A",,"A",,"R",0,"R",685514,"R",366217,"R",317887,"R",13835,"R",0,"R",19352,"R",11541,"R",3602,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45836,"R",45836,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45836,"R",45836,"R",0,"R",0,"R",0,"R",0,"R",0,"R",90000,"R",90000,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",49474,"R",0,"R",0,"R",0,"R",0,"R",0,"R",49474,"R",597363,"R",499559,"R",13835,"R",19352,"R",11541,"R",53076,"A",,"A",,-2
454883,"R",1193044,"R",0,"R",142199,"R",783,"R",665760,"R",0,"R",527284,"R",1193044,"R",0,"R",0,"R",182201,"Z",0,"R",37423,"R",219624,"R",77425,"R",142199,"R",5782050,"R",5574169,"R",0,"R",207881,"R",-294561,"R",613964,"R",0,"R",527284,"R",1938090,"R",162668,"R",66425,"R",1073,"R",65352,"R",0,"R",2167183,"R",0,"R",0,"R",5782046,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"A",,"R",0,"R",5782050,"R",2556741,"R",2556741,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",512962,"R",492444,"R",20518,"R",0,"R",0,"R",0,"R",0,"R",844879,"R",811084,"R",33795,"R",0,"R",0,"R",0,"R",0,"R",1659587,"R",1593204,"R",66383,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5574169,"R",5453473,"R",120696,"Z",0,"Z",0,"R",0,"A",,"A",,-2
454892,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",63901,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63901,"R",0,"R",0,"R",281971,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",172485,"A",,"A",,"R",0,"R",454456,"R",62546,"R",62546,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4500,"R",4500,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7200,"R",7200,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40397,"R",40397,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21241,"R",21241,"R",0,"R",0,"R",0,"R",0,"R",0,"R",135884,"R",135884,"R",0,"R",0,"R",0,"R",0,"A",,"A",,-2
454908,"R",1261765,"R",0,"R",135305,"R",0,"R",151129,"R",0,"R",1110636,"R",1261765,"Z",0,"Z",0,"R",169318,"Z",0,"Z",0,"R",169318,"R",34013,"R",135305,"R",863713,"R",828204,"R",-199253,"R",-163744,"R",0,"R",1274380,"R",0,"R",1110636,"R",724483,"R",0,"R",82579,"R",82579,"R",0,"R",0,"R",807062,"R",0,"R",0,"R",30500,"R",724483,"R",724483,"R",0,"R",82579,"R",0,"R",82579,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",26151,"R",863713,"R",138549,"R",138549,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",57738,"R",57738,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",155943,"R",155943,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",16730,"R",16730,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",459244,"R",80881,"Z",0,"R",0,"Z",0,"Z",0,"R",378363,"R",828204,"R",449841,"Z",0,"Z",0,"Z",0,"R",378363,"A",,"A",,-2
454917,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",615648,"R",0,"R",23325,"R",23325,"R",0,"R",0,"R",638973,"R",0,"R",0,"R",1287549,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",99997,"A",,"A",,"R",41414,"R",1428960,"R",450000,"R",415000,"R",35000,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",55000,"R",4000,"R",8000,"Z",0,"Z",0,"Z",0,"R",43000,"R",102570,"R",63839,"R",16000,"R",0,"Z",0,"Z",0,"R",22731,"R",85000,"R",65000,"R",20000,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",639334,"R",22731,"R",0,"R",0,"Z",0,"Z",0,"R",616603,"R",1331904,"R",570570,"R",79000,"Z",0,"Z",0,"R",682334,"A",,"A",,-2
454926,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1053856,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1053856,"R",0,"R",0,"R",3825194,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",114,"R",76954,"A",,"A",,"R",228579,"R",4130841,"R",1659415,"R",702864,"R",104967,"R",308670,"R",26323,"Z",0,"R",516591,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",107598,"R",64971,"R",9703,"R",32924,"Z",0,"Z",0,"R",0,"R",604970,"R",380843,"R",56876,"R",167251,"Z",0,"Z",0,"R",0,"R",968839,"R",350740,"R",22511,"R",149641,"R",25322,"R",1609,"R",419016,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-658486,"Z",0,"Z",0,"R",658486,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3340822,"R",1499418,"R",194057,"R",51645,"R",1609,"R",1594093,"A",,"A",,-2
454935,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",137840,"R",0,"R",0,"R",0,"R",0,"R",25000,"R",162840,"R",25000,"R",0,"R",410760,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",238839,"A",,"A",,"R",0,"R",649599,"R",224572,"R",198350,"R",9600,"Z",0,"R",16622,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",80000,"R",75000,"R",5000,"Z",0,"Z",0,"Z",0,"R",0,"R",95000,"R",90000,"R",5000,"Z",0,"Z",0,"Z",0,"R",0,"R",100000,"R",95000,"R",5000,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",20000,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",20000,"R",519572,"R",458350,"R",24600,"R",16622,"Z",0,"R",20000,"A",,"A",,-2
454944,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",474495,"R",0,"R",0,"R",0,"R",0,"R",0,"R",474495,"R",0,"R",0,"R",1208807,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",281876,"A",,"A",,"R",0,"R",1490683,"R",300351,"R",247676,"R",40774,"R",11901,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",236195,"R",80029,"Z",0,"R",156166,"Z",0,"Z",0,"R",0,"R",87515,"R",35000,"Z",0,"Z",0,"R",42787,"R",9728,"R",0,"R",102744,"R",50929,"Z",0,"R",51815,"Z",0,"Z",0,"R",0,"R",141506,"R",105464,"Z",0,"R",36042,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-255924,"Z",0,"Z",0,"R",255924,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",868311,"R",519098,"R",40774,"R",42787,"R",9728,"R",255924,"A",,"A",,-2
454953,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",48128,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",48128,"R",5655,"Z",0,"R",221715,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",37173,"A",,"A",,"R",0,"R",258888,"R",77024,"R",70092,"R",6932,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7949,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7949,"R",5587,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5587,"R",150313,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",150313,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",240873,"R",70092,"R",6932,"Z",0,"Z",0,"R",163849,"A",,"A",,-2
454962,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",38967,"R",0,"R",0,"R",0,"R",0,"R",13188,"R",52155,"R",52155,"R",0,"R",289412,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41240,"A",,"A",,"R",0,"R",330652,"R",98351,"R",89499,"R",8852,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",28434,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",28434,"R",6012,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6012,"R",117370,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",117370,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",250167,"R",89499,"R",8852,"R",0,"R",0,"R",151816,"A",,"A",,-2
454971,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",648208,"R",15031,"Z",0,"Z",0,"Z",0,"R",141953,"R",805192,"Z",0,"Z",0,"R",2532838,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",306485,"A",,"A",,"R",0,"R",2839323,"R",1041313,"R",577708,"R",80361,"R",383244,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",35437,"R",32725,"R",2712,"Z",0,"Z",0,"Z",0,"R",0,"R",66030,"R",60715,"R",5315,"Z",0,"Z",0,"Z",0,"R",0,"R",1209062,"R",128795,"R",33700,"R",1046567,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-1429811,"Z",0,"Z",0,"R",1429811,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",2351842,"R",799943,"R",122088,"Z",0,"Z",0,"R",1429811,"A",,"A",,-2
454980,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",369315,"R",0,"R",0,"R",0,"R",0,"R",82773,"R",452088,"R",0,"R",0,"R",1731601,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",251940,"A",,"A",,"R",0,"R",1983541,"R",709833,"R",408451,"R",48146,"R",253236,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",35437,"R",32725,"R",2712,"Z",0,"Z",0,"Z",0,"R",0,"R",68340,"R",67959,"R",381,"Z",0,"Z",0,"Z",0,"R",0,"R",765393,"R",107583,"R",10008,"R",647802,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-901038,"Z",0,"Z",0,"R",901038,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",1579003,"R",616718,"R",61247,"Z",0,"Z",0,"R",901038,"A",,"A",,-2
454999,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",435414,"Z",0,"Z",0,"Z",0,"Z",0,"R",86164,"R",521578,"Z",0,"Z",0,"R",1673910,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",162067,"A",,"A",,"R",0,"R",1835977,"R",784480,"R",461585,"R",43757,"R",279138,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",35437,"R",32725,"R",2712,"Z",0,"Z",0,"Z",0,"R",0,"R",55681,"R",52699,"R",2982,"Z",0,"Z",0,"Z",0,"R",0,"R",787906,"R",110609,"R",22423,"R",654874,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-934012,"Z",0,"Z",0,"R",934012,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",1663504,"R",657618,"R",71874,"Z",0,"Z",0,"R",934012,"A",,"A",,-2
455008,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",386202,"R",0,"R",0,"R",0,"R",0,"R",0,"R",386202,"R",0,"R",0,"R",1590464,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",191001,"A",,"A",,"R",0,"R",1781465,"R",698877,"R",390472,"R",27273,"R",281132,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",35437,"R",32725,"R",2712,"Z",0,"Z",0,"Z",0,"R",0,"R",120424,"R",113649,"R",6775,"Z",0,"Z",0,"Z",0,"R",0,"R",882767,"R",98017,"R",17543,"R",767207,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-1048339,"Z",0,"Z",0,"R",1048339,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",1737505,"R",634863,"R",54303,"Z",0,"Z",0,"R",1048339,"A",,"A",,-2
455017,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",59614,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",59614,"R",0,"R",0,"R",242593,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",122574,"A",,"A",,"R",0,"R",365167,"R",210286,"R",101921,"R",5744,"Z",0,"Z",0,"Z",0,"R",102621,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8025,"R",8025,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",27794,"R",27794,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",149086,"R",46831,"Z",0,"R",90186,"R",10109,"R",1960,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-90186,"Z",0,"Z",0,"R",90186,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",395191,"R",184571,"R",5744,"R",10109,"R",1960,"R",192807,"A",,"A",,-2
455026,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",86711,"R",0,"R",0,"R",0,"R",0,"R",0,"R",86711,"R",0,"R",0,"R",1994053,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3905,"A",,"A",,"R",0,"R",1997958,"R",512331,"R",375980,"R",100423,"R",35928,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",177458,"R",125527,"R",24316,"R",27615,"Z",0,"Z",0,"R",0,"R",51844,"R",35975,"R",15869,"Z",0,"Z",0,"Z",0,"R",0,"R",967583,"R",417526,"R",49275,"R",500782,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",117003,"R",31954,"R",-564325,"R",65723,"R",9070,"R",340575,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1709216,"R",1072011,"R",221837,"R",65723,"R",9070,"R",340575,"A",,"A",,-2
455053,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",206750,"R",0,"R",0,"R",0,"R",0,"R",0,"R",206750,"R",0,"R",0,"R",388876,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37914,"A",,"A",,"R",0,"R",426790,"R",371671,"R",87381,"R",0,"R",268109,"R",16181,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",-268109,"R",0,"R",0,"R",268109,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",371671,"R",87381,"R",0,"R",16181,"R",0,"R",268109,"A",,"A",,-2
